,id,home_od,away_od,ss,add_time
102,33540151,6.000,1.125,"0-0,0-0",1618942094
101,33540155,5.500,1.142,"0-0,15-0",1618942108
224,299482007,3.750,1.250,"0-0,30-0",1618942125
99,33540181,5.500,1.142,"0-0,40-0",1618942166
221,299482040,3.500,1.285,"1-0,0-0",1618942194
98,33540212,4.500,1.181,"1-0,15-0",1618942259
97,33540225,5.000,1.166,"1-0,15-15",1618942288
96,33540244,5.500,1.142,"1-0,15-30",1618942345
95,33540249,6.000,1.125,"1-0,15-40",1618942350
94,33540255,6.500,1.111,"1-1,0-0",1618942369
93,33540288,6.000,1.125,"1-1,30-15",1618942481
92,33540293,5.500,1.142,"1-1,40-15",1618942491
213,299482182,3.500,1.285,"2-1,0-15",1618942700
91,33540329,6.000,1.125,"2-1,0-30",1618942717
89,33540355,6.000,1.125,"2-1,0-40",1618942793
88,33540356,6.500,1.111,"2-2,0-0",1618942795
87,33540372,8.000,1.083,"2-2,0-15",1618942834
85,33540388,7.000,1.100,"2-2,15-15",1618942884
84,33540404,8.000,1.083,"2-2,15-30",1618942931
82,33540431,7.000,1.100,"2-2,30-30",1618943008
81,33540441,8.000,1.083,"2-2,30-40",1618943028
79,33540487,10.000,1.062,"2-3,0-0",1618943183
78,33540498,9.000,1.071,"2-3,15-0",1618943202
77,33540511,10.000,1.062,"2-3,15-15",1618943240
76,33540522,8.000,1.083,"2-3,30-15",1618943272
75,33540531,10.000,1.062,"2-3,30-30",1618943300
74,33540538,11.000,1.050,"2-3,30-40",1618943324
73,33540545,13.000,1.040,"2-4,0-0",1618943343
72,33540561,15.000,1.030,"2-4,0-15",1618943382
71,33540570,13.000,1.040,"2-4,15-15",1618943413
70,33540586,15.000,1.030,"2-4,15-30",1618943447
69,33540590,13.000,1.040,"2-4,30-30",1618943461
68,33540601,11.000,1.050,"2-4,40-30",1618943492
188,299482498,11.000,1.050,"3-4,0-0",1618943535
67,33540668,9.000,1.071,"3-4,15-0",1618943657
66,33540685,10.000,1.062,"3-4,15-15",1618943700
65,33540700,11.000,1.050,"3-4,15-30",1618943749
64,33540706,13.000,1.040,"3-4,15-40",1618943764
63,33540714,15.000,1.030,"3-5,0-0",1618943785
181,299482600,23.000,1.012,"3-5,0-15",1618943811
180,299482610,19.000,1.020,"3-5,15-15",1618943835
178,299482624,-,-,"3-5,15-30",1618943871
176,299482639,-,-,"3-5,30-30",1618943906
62,33540762,17.000,1.025,"3-5,30-40",1618943912
61,33540774,15.000,1.030,"3-5,40-40",1618943955
60,33540786,17.000,1.025,"3-5,40-A",1618943983
58,33540832,21.000,1.015,"3-6,0-0,0-0",1618944118
165,299482739,6.000,1.125,"3-6,0-0,0-15",1618944184
57,33540862,23.000,1.012,"3-6,0-0,0-30",1618944226
56,33540881,21.000,1.015,"3-6,0-0,15-30",1618944267
55,33540892,19.000,1.020,"3-6,0-0,30-30",1618944294
54,33540905,21.000,1.015,"3-6,0-0,30-40",1618944326
53,33540926,23.000,1.012,"3-6,0-1,0-0",1618944372
52,33540938,21.000,1.015,"3-6,0-1,15-0",1618944419
51,33540942,19.000,1.020,"3-6,0-1,30-0",1618944435
50,33540957,17.000,1.025,"3-6,0-1,40-0",1618944458
49,33540972,19.000,1.020,"3-6,0-1,40-15",1618944501
48,33540980,17.000,1.025,"3-6,1-1,0-0",1618944521
47,33540995,19.000,1.020,"3-6,1-1,0-15",1618944574
46,33541008,21.000,1.015,"3-6,1-1,0-30",1618944600
45,33541024,23.000,1.012,"3-6,1-1,15-40",1618944656
44,33541070,26.000,1.010,"3-6,1-2,0-0",1618944772
43,33541074,21.000,1.015,"3-6,1-2,15-0",1618944779
42,33541080,26.000,1.010,"3-6,1-2,15-15",1618944807
41,33541089,29.000,1.006,"3-6,1-2,15-30",1618944835
40,33541109,41.000,1.004,"3-6,1-2,15-40",1618944883
37,33541130,-,-,"3-6,1-2,30-40",1618944953
36,33541135,51.000,1.002,"3-6,1-3,0-0",1618944969
35,33541152,41.000,1.004,"3-6,1-3,15-0",1618945007
34,33541165,29.000,1.006,"3-6,1-3,30-0",1618945048
31,33541181,34.000,1.005,"3-6,1-3,30-15",1618945082
30,33541188,26.000,1.010,"3-6,1-3,40-15",1618945104
29,33541198,29.000,1.006,"3-6,1-3,40-30",1618945140
27,33541222,29.000,1.006,"3-6,1-3,A-40",1618945217
26,33541230,41.000,1.004,"3-6,1-3,40-40",1618945264
25,33541243,67.000,1.001,"3-6,1-4,0-0",1618945317
24,33541287,101.000,1.001,"3-6,1-4,0-15",1618945440
23,33541302,67.000,1.001,"3-6,1-4,15-15",1618945483
22,33541314,101.000,1.001,"3-6,1-4,15-30",1618945509
20,33541330,-,-,"3-6,1-4,30-30",1618945568
19,33541335,51.000,1.002,"3-6,1-4,40-30",1618945590
125,299483272,17.000,1.025,"3-6,2-4,0-0",1618945606
18,33541352,41.000,1.004,"3-6,2-4,15-0",1618945660
17,33541371,51.000,1.002,"3-6,2-4,15-15",1618945722
16,33541379,67.000,1.001,"3-6,2-4,15-30",1618945748
14,33541389,-,-,"3-6,2-4,30-30",1618945781
12,33541393,-,-,"3-6,2-4,30-40",1618945798
10,33541403,-,-,"3-6,2-4,40-40",1618945830
8,33541411,-,-,"3-6,2-4,40-A",1618945858
7,33541425,101.000,1.001,"3-6,2-5,0-0",1618945896
6,33541459,-,-,"3-6,2-5,0-15",1618946027
4,33541472,-,-,"3-6,2-5,0-30",1618946058
2,33541483,-,-,"3-6,2-5,15-30",1618946095
1,33541486,101.000,1.001,"3-6,2-5,30-30",1618946101
104,299483423,51.000,1.002,"3-6,2-5,30-40",1618946119
0,33541498,-,-,"3-6,2-6,0-0",1618946161
