,id,home_od,away_od,ss,add_time
334,301387668,1.444,2.625,"0-0,0-0",1624118672
145,35346894,1.300,3.400,"0-0,15-0",1624119612
144,35346903,1.250,3.750,"0-0,30-0",1624119629
143,35346915,1.300,3.400,"0-0,30-15",1624119644
142,35346930,1.250,3.750,"0-0,40-15",1624119664
141,35346945,1.285,3.500,"0-0,40-30",1624119678
140,35346963,1.333,3.250,"0-0,40-40",1624119706
137,35346988,1.363,3.000,"0-0,40-A",1624119743
136,35346992,1.400,2.750,"0-1,0-0",1624119745
135,35347026,1.363,3.000,"0-1,15-0",1624119805
134,35347061,1.400,2.750,"0-1,30-15",1624119868
133,35347074,1.363,3.000,"0-1,40-15",1624119887
130,35347114,1.400,2.750,"1-1,0-0",1624119936
129,35347124,1.444,2.625,"1-1,0-15",1624119949
128,35347141,1.500,2.500,"1-1,0-30",1624119976
127,35347158,1.533,2.375,"1-1,0-40",1624120002
124,35347220,1.500,2.500,"1-2,15-0",1624120135
123,35347222,1.444,2.625,"1-2,30-0",1624120138
305,301388593,1.533,2.375,"1-2,40-0",1624120153
122,35347238,1.400,2.750,"2-2,0-0",1624120168
121,35347253,1.444,2.625,"2-2,0-15",1624120193
120,35347273,1.400,2.750,"2-2,15-15",1624120219
118,35347306,1.300,3.400,"2-2,30-15",1624120272
116,35347326,1.222,4.000,"2-2,40-15",1624120305
115,35347334,1.285,3.500,"2-2,40-30",1624120320
109,35349306,1.166,5.000,"3-2,0-0",1624125952
108,35354100,1.142,5.500,"3-2,15-0",1624183767
289,301395859,1.050,11.000,"3-2,30-0",1624183784
107,35354127,1.166,5.000,"3-2,30-15",1624183811
106,35354150,1.142,5.500,"3-2,40-15",1624183846
105,35354176,1.166,5.000,"3-2,40-30",1624183901
104,35354193,1.142,5.500,"4-2,0-0",1624183921
284,301395964,1.062,10.000,"4-2,0-15",1624183946
283,301395984,1.050,11.000,"4-2,15-15",1624183968
103,35354241,1.125,6.000,"4-2,30-15",1624183989
102,35354266,1.142,5.500,"4-2,30-30",1624184010
101,35354287,1.125,6.000,"4-2,40-30",1624184042
100,35354304,1.142,5.500,"4-2,40-40",1624184060
270,301396120,1.062,10.000,"4-2,40-A",1624184092
99,35354372,1.166,5.000,"4-3,0-0",1624184129
98,35354460,1.142,5.500,"4-3,15-0",1624184233
97,35354483,1.125,6.000,"4-3,30-0",1624184262
266,301396325,1.025,17.000,"4-3,40-0",1624184289
96,35354513,1.142,5.500,"4-3,40-15",1624184307
95,35354539,1.166,5.000,"4-3,40-30",1624184337
92,35354619,1.200,4.333,"4-3,40-40",1624184433
89,35354651,1.166,5.000,"4-3,A-40",1624184474
88,35354653,1.142,5.500,"5-3,0-0",1624184476
248,301396542,1.025,17.000,"5-3,15-0",1624184518
247,301396554,1.030,15.000,"5-3,15-15",1624184530
87,35354708,1.166,5.000,"5-3,15-30",1624184544
86,35354726,1.142,5.500,"5-3,30-30",1624184567
244,301396607,1.040,13.000,"5-3,30-40",1624184584
240,301396667,1.030,15.000,"5-3,40-A",1624184634
83,35354877,1.125,6.000,"5-3,40-40",1624184729
