,id,home_od,away_od,ss,add_time
56,347484087,2.100,1.727,"0-0,0-0",1714758377
26,81094248,2.200,1.666,"0-0,0-15",1714759914
25,81094250,2.300,1.615,"0-0,0-30",1714759920
24,81094276,2.375,1.571,"0-1,0-0",1714759986
23,81094305,2.200,1.666,"0-1,15-0",1714760075
22,81094311,2.100,1.727,"0-1,40-0",1714760108
21,81094341,2.200,1.666,"0-1,40-15",1714760215
20,81094347,2.100,1.727,"1-1,0-0",1714760244
19,81094351,2.200,1.666,"1-1,0-15",1714760250
18,81094367,2.100,1.727,"1-1,15-15",1714760293
17,81094391,1.909,1.909,"1-1,30-15",1714760364
16,81094406,2.000,1.800,"1-1,40-40",1714760431
14,81094429,2.200,1.666,"1-1,40-A",1714760517
41,347484578,2.300,1.615,"1-2,0-0",1714760550
13,81094455,2.300,1.615,"1-2,15-15",1714760663
12,81094474,2.500,1.533,"1-2,15-30",1714760747
11,81094479,2.300,1.615,"1-2,30-30",1714760755
10,81094492,2.200,1.666,"1-2,40-30",1714760789
9,81094498,2.100,1.727,"2-2,0-0",1714760845
8,81094507,2.200,1.666,"2-2,0-15",1714760882
7,81094516,2.300,1.615,"2-2,0-40",1714760933
6,81094528,2.375,1.571,"2-3,0-0",1714760974
5,81094574,2.200,1.666,"2-3,15-0",1714761152
4,81094589,2.100,1.727,"2-3,40-0",1714761209
2,81094706,1.571,2.375,"3-3,0-0",1714761657
1,81094730,1.444,2.750,"3-3,0-30",1714761768
0,81094745,-,-,"3-3,15-30",1714761828
