,id,home_od,away_od,ss,add_time
289,50081716,6.500,1.111,"0-0,0-0",1661879888
288,50082564,6.000,1.125,"0-0,15-0",1661881028
287,50082578,5.500,1.142,"0-0,30-0",1661881048
560,316949293,3.500,1.285,"0-0,40-0",1661881066
559,316949333,3.750,1.250,"0-0,40-15",1661881115
286,50082702,6.500,1.111,"1-0,0-0",1661881207
285,50082709,6.000,1.125,"1-0,0-30",1661881216
284,50082736,6.500,1.111,"1-0,0-40",1661881252
553,316949496,4.000,1.222,"1-1,15-0",1661881325
283,50082794,6.000,1.125,"1-1,30-0",1661881345
282,50082810,5.500,1.142,"1-1,40-0",1661881366
281,50082855,6.000,1.125,"1-1,40-15",1661881431
280,50082875,6.500,1.111,"1-1,40-30",1661881466
279,50082888,6.000,1.125,"2-1,0-0",1661881489
278,50082998,6.500,1.111,"2-1,0-40",1661881639
277,50083010,6.000,1.125,"2-1,15-40",1661881660
276,50083043,6.500,1.111,"2-2,0-0",1661881700
275,50083050,6.000,1.125,"2-2,15-0",1661881721
274,50083070,5.500,1.142,"2-2,30-0",1661881750
544,316949801,3.000,1.363,"2-2,40-0",1661881768
543,316949834,2.750,1.400,"3-2,0-0",1661881809
273,50083185,5.000,1.166,"3-2,15-0",1661881909
272,50083203,4.500,1.200,"3-2,30-0",1661881940
271,50083230,4.000,1.250,"3-2,40-0",1661881982
270,50083243,3.750,1.285,"4-2,0-0",1661882003
268,50083281,3.500,1.300,"4-2,0-15",1661882073
267,50083315,4.000,1.250,"4-2,0-30",1661882123
266,50083316,4.500,1.200,"4-2,0-40",1661882135
264,50083340,5.500,1.142,"4-3,0-0",1661882184
531,316950159,2.750,1.400,"4-3,0-15",1661882305
263,50083423,5.000,1.166,"4-3,15-15",1661882337
262,50083437,5.500,1.142,"4-3,15-30",1661882357
528,316950204,3.000,1.363,"4-3,15-40",1661882375
261,50083472,5.000,1.166,"4-3,30-40",1661882406
260,50083513,5.500,1.142,"4-4,0-0",1661882465
259,50083557,6.500,1.111,"4-4,0-15",1661882520
258,50083597,8.000,1.083,"4-4,0-30",1661882567
256,50083622,7.000,1.100,"4-4,15-30",1661882610
255,50083652,6.500,1.111,"4-4,30-30",1661882649
254,50083671,8.000,1.083,"4-4,30-40",1661882670
252,50083752,13.000,1.040,"4-5,0-0",1661882805
251,50083782,11.000,1.050,"4-5,15-0",1661882842
250,50083807,9.000,1.071,"4-5,30-0",1661882882
249,50083838,7.000,1.100,"4-5,40-0",1661882912
248,50083893,6.000,1.125,"5-5,0-0",1661882988
509,316950743,3.500,1.285,"5-5,0-15",1661883040
247,50083948,5.500,1.142,"5-5,15-15",1661883064
246,50083984,5.000,1.166,"5-5,30-15",1661883106
245,50084007,6.000,1.125,"5-5,30-30",1661883149
243,50084048,5.500,1.142,"5-5,40-30",1661883224
229,50084471,6.500,1.111,"5-5,40-40",1661883827
