,id,home_od,away_od,ss,add_time
219,32451345,1.333,3.250,"0-0,0-0",1615212374
217,32451358,1.300,3.400,"0-0,0-15",1615212395
216,32451366,1.333,3.250,"0-0,15-15",1615212411
215,32451384,1.363,3.000,"0-0,15-30",1615212449
212,32451433,1.333,3.250,"0-0,30-30",1615212525
211,32451434,1.400,2.750,"0-0,30-40",1615212528
207,32451503,1.363,3.000,"0-0,40-40",1615212635
206,32451519,1.300,3.400,"0-0,A-40",1615212660
205,32451552,1.285,3.500,"1-0,0-0",1615212712
204,32451616,1.300,3.400,"1-0,0-15",1615212801
203,32451649,1.333,3.250,"1-0,0-30",1615212834
202,32451666,1.300,3.400,"1-0,15-30",1615212861
201,32451711,1.250,3.750,"1-0,30-30",1615212923
200,32451743,1.200,4.333,"1-0,40-30",1615212979
198,32451803,-,-,"2-0,0-0",1615213060
197,32451815,1.142,5.500,"2-0,15-0",1615213075
196,32451843,1.166,5.000,"2-0,15-15",1615213101
195,32451868,1.181,4.500,"2-0,15-30",1615213135
194,32451891,1.222,4.000,"2-0,15-40",1615213165
193,32451916,1.200,4.333,"2-0,30-40",1615213192
192,32451947,1.250,3.750,"2-1,0-0",1615213221
191,32452040,1.285,3.500,"2-1,0-15",1615213335
190,32452057,1.250,3.750,"2-1,15-15",1615213361
189,32452098,1.200,4.333,"2-1,30-15",1615213396
188,32452121,1.250,3.750,"2-1,30-30",1615213426
187,32452160,1.285,3.500,"2-1,30-40",1615213471
186,32452177,1.333,3.250,"2-2,0-0",1615213491
185,32452212,1.400,2.750,"2-2,0-15",1615213530
183,32452244,1.363,3.000,"2-2,15-15",1615213577
181,32452296,-,-,"2-2,30-15",1615213651
180,32452312,1.400,2.750,"2-2,30-30",1615213667
179,32452341,1.500,2.500,"2-2,30-40",1615213696
178,32452357,1.400,2.750,"2-2,40-40",1615213713
177,32452377,1.333,3.250,"2-2,A-40",1615213741
176,32452407,1.285,3.500,"3-2,0-0",1615213781
175,32452453,1.333,3.250,"3-2,0-15",1615213880
174,32452478,1.285,3.500,"3-2,15-15",1615213912
173,32452503,1.222,4.000,"3-2,30-15",1615213948
172,32452529,1.181,4.500,"3-2,40-15",1615213985
171,32452544,1.142,5.500,"4-2,0-0",1615214009
