,id,home_od,away_od,ss,add_time
211,56958702,2.500,1.533,"0-0,0-0",1680604711
210,56958704,2.375,1.571,"0-0,15-0",1680604714
209,56958717,2.300,1.615,"0-0,30-0",1680604729
208,56958742,2.375,1.571,"0-0,30-15",1680604765
207,56958771,2.625,1.500,"0-0,30-30",1680604802
205,56958803,3.000,1.400,"0-0,30-40",1680604847
203,56958859,3.000,1.400,"0-0,40-A",1680604911
202,56958887,2.750,1.444,"0-0,40-40",1680604942
201,56958905,2.500,1.533,"0-0,A-40",1680604968
200,56958929,2.375,1.571,"1-0,0-0",1680604994
198,56959040,-,-,"1-0,0-15",1680605118
197,56959054,2.625,1.500,"1-0,0-30",1680605137
367,323833538,2.375,1.533,"1-0,0-40",1680605148
366,323833571,2.250,1.571,"1-0,15-40",1680605181
365,323833611,2.375,1.533,"1-1,0-0",1680605214
196,56959173,2.500,1.533,"1-1,15-0",1680605260
195,56959227,2.750,1.444,"1-1,15-15",1680605301
194,56959273,3.000,1.400,"1-1,15-30",1680605341
193,56959309,3.400,1.333,"1-1,15-40",1680605372
192,56959333,4.000,1.250,"1-2,0-0",1680605399
191,56959480,4.333,1.222,"1-2,0-15",1680605535
190,56959512,4.500,1.200,"1-2,0-30",1680605565
354,323834051,8.000,1.083,"1-3,0-0",1680605632
189,56959632,5.500,1.142,"1-3,0-15",1680605687
352,323834126,9.000,1.071,"1-3,15-15",1680605715
188,56959749,5.000,1.166,"1-3,40-15",1680605816
187,56959892,4.500,1.200,"2-3,0-0",1680605987
186,56959903,4.000,1.250,"2-3,15-0",1680605999
185,56959929,3.750,1.285,"2-3,30-0",1680606036
183,56959969,3.750,1.285,"2-3,30-15",1680606087
182,56960001,4.000,1.250,"2-3,30-30",1680606121
181,56960016,4.333,1.222,"2-3,30-40",1680606137
180,56960031,4.000,1.250,"2-3,40-40",1680606162
179,56960058,4.333,1.222,"2-3,40-A",1680606191
178,56960092,4.500,1.200,"2-4,0-0",1680606234
176,56960146,4.500,1.200,"2-4,15-0",1680606306
175,56960160,5.000,1.166,"2-4,15-15",1680606315
174,56960197,4.500,1.200,"2-4,30-15",1680606345
336,323834710,7.000,1.100,"2-4,40-15",1680606369
172,56960311,4.500,1.200,"3-4,0-0",1680606440
171,56960433,4.000,1.250,"3-4,15-0",1680606538
170,56960476,3.500,1.300,"3-4,30-0",1680606579
169,56960515,4.000,1.250,"3-4,30-15",1680606614
168,56960566,4.333,1.222,"3-4,30-30",1680606653
167,56960634,3.500,1.300,"3-4,40-30",1680606711
166,56960678,2.500,1.533,"4-4,0-0",1680606758
165,56960771,2.300,1.615,"4-4,15-0",1680606847
164,56960816,2.200,1.666,"4-4,30-0",1680606888
163,56960826,2.300,1.615,"4-4,30-15",1680606899
162,56960895,2.625,1.500,"4-4,30-30",1680606959
160,56960930,2.375,1.571,"4-4,40-30",1680607001
159,56960942,2.625,1.500,"4-4,40-40",1680607013
158,56960983,2.300,1.615,"4-4,A-40",1680607051
157,56961017,2.200,1.666,"5-4,0-0",1680607083
