,id,home_od,away_od,ss,add_time
396,308881746,1.571,2.250,"0-0,0-0",1644767187
183,42400215,1.571,2.250,"0-0,0-15",1644776012
182,42400231,1.533,2.375,"0-0,15-15",1644776057
181,42400261,1.615,2.200,"0-0,15-30",1644776110
178,42400275,1.800,1.950,"0-0,15-40",1644776150
176,42400295,1.750,2.000,"0-0,30-40",1644776198
174,42400327,1.500,2.500,"0-0,A-40",1644776281
166,42400570,1.666,2.100,"0-0,40-40",1644776895
165,42400573,1.800,1.950,"0-0,40-A",1644776900
164,42400594,2.000,1.750,"0-1,0-0",1644776943
163,42400627,1.909,1.909,"0-1,15-0",1644777022
162,42400635,1.950,1.800,"0-1,15-15",1644777052
161,42400648,1.800,1.950,"0-1,30-15",1644777090
160,42400666,1.950,1.800,"0-1,30-30",1644777125
159,42400672,2.050,1.700,"0-1,30-40",1644777141
157,42400698,2.200,1.615,"0-2,0-0",1644777205
156,42400701,2.100,1.666,"0-2,0-15",1644777215
155,42400730,2.050,1.700,"0-2,15-15",1644777266
153,42400766,2.100,1.666,"0-2,30-30",1644777364
152,42400778,2.200,1.615,"0-2,15-30",1644777392
151,42400788,1.950,1.800,"1-2,0-0",1644777421
148,42400843,2.050,1.700,"1-2,0-15",1644777582
147,42400845,1.950,1.800,"1-2,15-15",1644777587
146,42400858,2.000,1.750,"1-2,15-30",1644777613
145,42400862,1.950,1.800,"1-2,30-30",1644777621
144,42400878,2.000,1.750,"1-2,30-40",1644777652
143,42400891,2.100,1.666,"1-3,0-0",1644777679
142,42400914,2.050,1.700,"1-3,15-0",1644777724
141,42400938,2.000,1.750,"1-3,30-0",1644777779
138,42400961,2.050,1.700,"1-3,30-15",1644777833
137,42400964,2.000,1.750,"1-3,40-15",1644777841
341,308885216,3.400,1.300,"2-3,0-0",1644777861
136,42401021,2.050,1.700,"2-3,0-15",1644777964
135,42401037,2.200,1.615,"2-3,0-30",1644778000
134,42401044,2.050,1.700,"2-3,15-30",1644778028
133,42401065,1.950,1.800,"2-3,30-30",1644778087
132,42401071,1.750,2.000,"2-3,40-30",1644778112
127,42401140,1.909,1.909,"2-3,40-40",1644778290
126,42401156,2.000,1.750,"2-3,40-A",1644778329
125,42401167,2.050,1.700,"2-4,0-0",1644778365
124,42401185,2.200,1.615,"2-4,0-15",1644778411
123,42401189,2.100,1.666,"2-4,15-15",1644778427
122,42401201,2.200,1.615,"2-4,30-15",1644778457
121,42401215,2.100,1.666,"2-4,40-15",1644778501
120,42401223,2.050,1.700,"3-4,0-0",1644778522
119,42401258,1.950,1.800,"3-4,15-0",1644778633
118,42401271,1.750,2.000,"3-4,30-0",1644778669
116,42401284,1.750,2.000,"3-4,30-15",1644778716
115,42401291,1.950,1.800,"3-4,30-30",1644778731
114,42401306,2.050,1.700,"3-4,30-40",1644778776
113,42401317,1.909,1.909,"3-4,40-40",1644778824
111,42401337,1.666,2.100,"3-4,A-40",1644778888
110,42401345,1.444,2.625,"4-4,0-0",1644778906
109,42401367,1.400,2.750,"4-4,15-0",1644778962
108,42401376,1.363,3.000,"4-4,30-0",1644778979
107,42401383,1.333,3.250,"4-4,40-0",1644779005
106,42401426,1.300,3.400,"5-4,0-0",1644779138
105,42401430,1.250,3.750,"5-4,15-0",1644779152
