,id,home_od,away_od,ss,add_time
583,337029431,1.500,2.625,"0-0,0-0",1696945133
328,70406248,1.363,3.200,"0-0,0-15",1696945154
327,70406275,1.400,3.000,"0-0,15-15",1696945165
326,70406304,1.363,3.200,"0-0,30-15",1696945184
325,70406333,1.333,3.400,"0-0,40-15",1696945208
323,70406480,1.333,3.400,"1-0,0-0",1696945303
319,70406647,1.300,3.500,"1-0,15-15",1696945369
318,70406650,1.333,3.400,"1-0,15-30",1696945370
317,70406665,1.363,3.200,"1-0,0-15",1696945375
316,70406679,1.300,3.500,"1-0,30-30",1696945381
315,70406739,1.333,3.400,"1-0,30-40",1696945406
310,70406819,1.222,4.333,"1-0,A-40",1696945481
309,70407095,1.300,3.500,"1-0,40-A",1696945607
308,70407137,1.285,3.750,"1-0,40-40",1696945617
306,70407201,1.400,3.000,"1-1,0-0",1696945645
305,70407239,1.444,2.750,"1-1,0-15",1696945670
304,70407270,1.400,3.000,"1-1,15-15",1696945704
303,70407305,1.363,3.200,"1-1,30-15",1696945738
553,337030699,1.400,3.000,"1-1,40-15",1696945767
302,70407365,1.400,3.000,"1-1,40-30",1696945785
301,70407411,1.363,3.200,"2-1,0-0",1696945805
300,70407660,1.400,3.000,"2-1,0-15",1696945949
299,70407740,1.444,2.750,"2-1,0-40",1696946013
298,70407793,1.400,3.000,"2-1,0-30",1696946043
296,70407866,1.400,3.000,"2-2,15-0",1696946071
293,70407969,1.444,2.750,"2-2,0-0",1696946104
292,70407988,1.400,3.000,"2-2,30-0",1696946112
536,337031431,1.444,2.750,"2-2,40-0",1696946117
289,70408191,1.363,3.200,"3-2,0-0",1696946273
286,70408292,1.400,3.000,"3-2,0-15",1696946325
285,70408308,1.444,2.750,"3-2,0-30",1696946328
284,70408328,1.400,3.000,"3-2,15-30",1696946335
528,337031856,1.533,2.500,"3-2,15-40",1696946371
283,70408462,1.444,2.750,"3-3,0-0",1696946423
282,70408493,1.400,3.000,"3-3,15-0",1696946450
280,70408552,1.400,3.000,"3-3,30-0",1696946496
279,70408560,1.363,3.200,"3-3,40-0",1696946497
278,70408862,1.400,3.000,"4-3,0-15",1696946639
523,337032409,1.533,2.500,"4-3,0-30",1696946674
522,337032426,1.500,2.625,"4-3,15-30",1696946690
521,337032449,1.533,2.500,"4-3,15-40",1696946706
277,70409006,1.363,3.200,"4-3,30-40",1696946754
274,70409181,1.250,4.000,"4-3,A-40",1696946842
269,70409321,1.300,3.500,"4-3,40-40",1696946966
262,70409444,1.333,3.400,"4-3,40-A",1696947027
261,70409472,1.363,3.200,"4-4,0-0",1696947039
260,70409501,1.333,3.400,"4-4,15-0",1696947048
259,70409620,1.300,3.500,"4-4,40-0",1696947111
258,70409716,1.333,3.400,"4-4,40-15",1696947156
256,70410070,1.333,3.400,"5-4,0-0",1696947333
255,70410085,1.300,3.500,"5-4,15-15",1696947340
254,70410159,1.363,3.200,"5-4,0-15",1696947379
253,70410181,1.333,3.400,"5-4,15-30",1696947386
244,70410360,1.333,3.400,"5-4,30-40",1696947487
243,70410397,1.285,3.750,"5-4,30-30",1696947502
241,70410536,1.285,3.750,"5-4,40-40",1696947554
239,70410601,1.363,3.200,"5-5,0-0",1696947580
238,70410682,1.333,3.400,"5-4,40-A",1696947615
237,70410812,1.300,3.500,"5-5,40-0",1696947673
236,70410873,1.333,3.400,"5-5,30-0",1696947701
475,337034875,1.500,2.625,"6-5,0-15",1696947859
235,70411242,1.363,3.200,"6-5,0-30",1696947869
232,70411412,1.333,3.400,"6-5,15-30",1696947966
231,70411462,1.285,3.750,"6-5,30-30",1696947990
230,70411487,1.333,3.400,"6-5,30-40",1696947999
227,70411646,1.363,3.200,"6-6,0-0",1696948078
225,70411694,-,-,"6-6,0-1",1696948101
224,70411722,1.615,2.300,"6-6,0-2",1696948111
222,70411829,1.500,2.625,"6-6,1-2",1696948154
221,70411869,1.363,3.200,"6-6,2-2",1696948185
220,70411934,1.300,3.500,"6-6,3-2",1696948221
217,70412135,1.200,4.500,"6-6,4-2",1696948331
215,70412196,1.166,5.000,"6-6,5-3",1696948362
213,70412304,1.222,4.333,"6-6,4-3",1696948414
211,70412345,1.166,5.000,"6-6,6-4",1696948443
209,70412404,1.300,3.500,"6-6,5-4",1696948470
207,70412468,1.222,4.333,"6-6,6-5",1696948502
204,70412648,1.400,3.000,"6-6,6-6",1696948622
201,70412760,1.285,3.750,"6-6,7-6",1696948674
200,70412787,1.111,6.500,"7-6,0-0,0-0",1696948684
199,70413413,1.100,7.000,"7-6,0-0,15-0",1696949046
198,70413449,1.111,6.500,"7-6,0-0,15-15",1696949083
196,70413501,1.142,5.500,"7-6,0-0,15-40",1696949122
195,70413522,1.125,6.000,"7-6,0-0,15-30",1696949141
193,70413680,1.125,6.000,"7-6,0-0,30-40",1696949206
192,70413693,1.142,5.500,"7-6,0-1,0-0",1696949209
189,70413837,1.166,5.000,"7-6,0-1,0-15",1696949280
188,70413849,1.222,4.333,"7-6,0-1,0-30",1696949292
187,70413868,1.200,4.500,"7-6,0-1,15-30",1696949309
184,70413998,1.250,4.000,"7-6,0-1,15-40",1696949397
178,70414128,1.222,4.333,"7-6,0-1,30-40",1696949442
175,70414244,1.363,3.200,"7-6,0-2,0-0",1696949485
173,70414335,1.363,3.200,"7-6,0-2,0-15",1696949532
172,70414343,1.333,3.400,"7-6,0-2,15-15",1696949537
169,70414488,1.363,3.200,"7-6,0-2,15-30",1696949643
167,70414504,1.363,3.200,"7-6,0-2,30-40",1696949655
166,70414528,1.400,3.000,"7-6,0-2,15-40",1696949669
165,70414829,1.363,3.200,"7-6,0-3,15-0",1696949839
163,70414869,1.363,3.200,"7-6,0-3,30-0",1696949869
162,70414876,1.333,3.400,"7-6,0-3,40-0",1696949872
161,70415018,1.285,3.750,"7-6,1-3,15-0",1696949930
158,70415173,1.300,3.500,"7-6,1-3,15-15",1696950006
156,70415206,1.300,3.500,"7-6,1-3,30-15",1696950023
155,70415221,1.222,4.333,"7-6,1-3,40-15",1696950028
154,70415243,1.142,5.500,"7-6,2-3,0-0",1696950058
383,337039270,1.533,2.500,"7-6,2-3,15-0",1696950184
153,70415537,1.125,6.000,"7-6,2-3,30-0",1696950230
152,70415572,1.111,6.500,"7-6,2-3,40-0",1696950245
151,70415673,1.125,6.000,"7-6,3-3,0-15",1696950306
150,70415695,1.142,5.500,"7-6,3-3,0-30",1696950326
146,70415841,1.142,5.500,"7-6,3-3,0-40",1696950390
145,70415845,1.166,5.000,"7-6,3-4,0-0",1696950392
142,70416122,1.200,4.500,"7-6,3-4,0-15",1696950544
141,70416132,1.166,5.000,"7-6,3-4,15-15",1696950551
137,70416278,1.250,4.000,"7-6,3-4,15-30",1696950628
136,70416289,1.333,3.400,"7-6,3-4,15-40",1696950632
135,70416345,1.285,3.750,"7-6,3-4,30-40",1696950661
133,70416455,1.444,2.750,"7-6,3-5,0-0",1696950735
130,70416511,1.400,3.000,"7-6,3-5,15-0",1696950782
129,70416518,1.300,3.500,"7-6,3-5,30-0",1696950786
126,70416879,1.363,3.200,"7-6,3-5,30-15",1696950933
125,70416896,1.400,3.000,"7-6,3-5,30-30",1696950941
122,70417110,1.300,3.500,"7-6,3-5,40-30",1696951026
118,70417420,1.200,4.500,"7-6,4-5,0-0",1696951179
115,70417511,1.222,4.333,"7-6,4-5,0-15",1696951212
111,70417607,1.300,3.500,"7-6,4-5,0-30",1696951266
109,70417644,-,-,"7-6,4-5,15-30",1696951282
106,70417794,1.400,3.000,"7-6,4-5,15-40",1696951377
103,70417937,1.333,3.400,"7-6,4-5,30-40",1696951437
