,id,home_od,away_od,ss,add_time
222,318438149,2.250,1.571,"0-0,0-0",1665242178
124,51529601,2.625,1.444,"0-0,0-15",1665242548
123,51529612,2.375,1.533,"0-0,30-15",1665242604
122,51529627,2.200,1.615,"1-0,0-0",1665242667
120,51529651,2.500,1.500,"1-0,0-40",1665242739
119,51529654,2.375,1.533,"1-0,0-30",1665242765
118,51529664,2.625,1.444,"1-1,0-15",1665242830
117,51529684,3.000,1.363,"1-1,0-30",1665242892
116,51529691,2.625,1.444,"1-1,30-30",1665242937
115,51529696,3.000,1.363,"1-1,30-40",1665242957
114,51529728,3.750,1.250,"1-2,0-15",1665243113
113,51529735,4.000,1.222,"1-2,0-30",1665243145
112,51529754,3.750,1.250,"1-2,30-40",1665243270
111,51529758,4.000,1.222,"1-3,0-0",1665243281
110,51529779,3.750,1.250,"1-3,30-0",1665243370
204,318438437,7.000,1.100,"2-3,0-15",1665243609
109,51529826,4.000,1.222,"2-3,15-40",1665243658
108,51529837,4.333,1.200,"2-4,0-0",1665243708
201,318438465,8.000,1.083,"2-4,15-0",1665243752
107,51529855,4.500,1.181,"2-4,15-15",1665243795
106,51529873,4.000,1.222,"3-4,0-0",1665243884
105,51529906,5.000,1.166,"3-5,0-0",1665244022
197,318438539,13.000,1.040,"3-5,15-0",1665244062
104,51529918,4.500,1.181,"3-5,30-0",1665244086
103,51529965,5.000,1.166,"4-5,0-15",1665244282
102,51529994,4.000,1.222,"4-5,30-30",1665244394
101,51530002,3.400,1.300,"4-5,40-30",1665244425
100,51530006,2.375,1.533,"5-5,0-0",1665244435
99,51530031,2.500,1.500,"5-5,15-15",1665244514
98,51530038,2.750,1.400,"5-5,15-30",1665244550
97,51530048,2.625,1.444,"5-5,30-30",1665244573
93,51530092,2.375,1.533,"5-5,40-30",1665244723
92,51530098,2.200,1.615,"6-5,0-0",1665244743
91,51530113,2.250,1.571,"6-5,0-15",1665244798
90,51530116,2.100,1.666,"6-5,15-15",1665244824
89,51530120,1.950,1.800,"6-5,30-15",1665244843
88,51530135,2.250,1.571,"6-5,30-40",1665244889
87,51530146,2.375,1.533,"6-6,0-0",1665244913
86,51530167,3.000,1.363,"6-6,0-1",1665244991
85,51530179,3.400,1.300,"6-6,0-2",1665245048
84,51530184,3.750,1.250,"6-6,0-3",1665245068
83,51530192,3.400,1.300,"6-6,1-3",1665245099
82,51530205,3.000,1.363,"6-6,2-3",1665245141
81,51530221,3.500,1.285,"6-6,2-4",1665245201
80,51530240,4.000,1.222,"6-6,2-5",1665245260
79,51530255,5.000,1.166,"6-6,2-6",1665245299
78,51530269,5.500,1.142,"6-7,0-0,0-0",1665245350
170,318438924,2.375,1.533,"6-7,0-0,15-15",1665245531
77,51530324,6.000,1.125,"6-7,0-0,15-40",1665245558
76,51530328,6.500,1.111,"6-7,0-1,0-0",1665245575
168,318438980,3.000,1.363,"6-7,0-1,15-15",1665245683
75,51530376,8.000,1.083,"6-7,0-1,15-30",1665245707
74,51530394,11.000,1.050,"6-7,0-1,15-40",1665245751
73,51530399,9.000,1.071,"6-7,0-1,30-40",1665245777
71,51530430,6.000,1.125,"6-7,0-1,A-40",1665245873
70,51530441,7.000,1.100,"6-7,0-1,40-40",1665245914
69,51530456,5.500,1.142,"6-7,1-1,0-0",1665245957
68,51530471,5.000,1.166,"6-7,1-1,15-0",1665245993
67,51530484,5.500,1.142,"6-7,1-1,15-15",1665246035
66,51530498,4.500,1.181,"6-7,1-1,30-15",1665246067
65,51530506,3.750,1.250,"6-7,1-1,40-15",1665246084
63,51530525,4.000,1.222,"6-7,1-1,40-30",1665246155
62,51530547,6.000,1.125,"6-7,1-1,40-A",1665246209
61,51530553,5.000,1.166,"6-7,1-1,40-40",1665246229
60,51530580,4.000,1.222,"6-7,1-1,A-40",1665246328
59,51530609,3.250,1.333,"6-7,2-1,0-0",1665246379
58,51530641,3.000,1.363,"6-7,2-1,15-0",1665246474
57,51530654,3.250,1.333,"6-7,2-1,15-15",1665246504
56,51530673,3.000,1.363,"6-7,2-1,30-15",1665246541
55,51530681,2.750,1.400,"6-7,2-1,40-15",1665246568
54,51530692,2.625,1.444,"6-7,3-1,0-0",1665246604
145,318439331,1.200,4.333,"6-7,3-1,15-0",1665246618
144,318439336,1.250,3.750,"6-7,3-1,15-15",1665246638
53,51530708,2.750,1.400,"6-7,3-1,15-30",1665246650
142,318439351,1.300,3.400,"6-7,3-1,15-40",1665246681
141,318439390,1.250,3.750,"6-7,3-2,15-0",1665246810
52,51530746,2.625,1.444,"6-7,3-2,30-0",1665246820
139,318439396,1.181,4.500,"6-7,3-2,40-0",1665246837
51,51530757,2.500,1.500,"6-7,4-2,0-0",1665246874
50,51530774,2.625,1.444,"6-7,4-2,0-15",1665246911
136,318439436,1.200,4.333,"6-7,4-2,0-30",1665246936
49,51530823,2.500,1.500,"6-7,4-3,15-0",1665247073
134,318439484,1.111,6.500,"6-7,4-3,30-0",1665247107
48,51530837,2.375,1.533,"6-7,4-3,40-0",1665247132
47,51530864,2.500,1.500,"6-7,5-3,0-40",1665247223
131,318439548,1.111,6.500,"6-7,5-4,0-0",1665247319
46,51530900,2.375,1.533,"6-7,5-4,15-0",1665247340
44,51530921,2.625,1.444,"6-7,5-4,15-15",1665247394
43,51530927,2.375,1.533,"6-7,5-4,30-15",1665247414
42,51530942,2.625,1.444,"6-7,5-4,30-30",1665247453
41,51530955,2.375,1.533,"6-7,5-4,40-30",1665247496
40,51530972,2.250,1.571,"6-7,6-4,0-0,0-0",1665247557
39,51531013,2.375,1.533,"6-7,6-4,0-0,0-15",1665247691
38,51531022,2.500,1.500,"6-7,6-4,0-0,0-30",1665247710
37,51531026,2.625,1.444,"6-7,6-4,0-0,0-40",1665247726
36,51531060,2.250,1.571,"6-7,6-4,0-1,30-0",1665247859
35,51531064,2.200,1.615,"6-7,6-4,0-1,40-0",1665247871
34,51531091,2.100,1.666,"6-7,6-4,1-1,15-15",1665247960
33,51531106,1.909,1.909,"6-7,6-4,1-1,30-15",1665248016
32,51531112,2.050,1.700,"6-7,6-4,1-1,30-30",1665248033
31,51531115,2.250,1.571,"6-7,6-4,1-1,30-40",1665248049
30,51531123,2.500,1.500,"6-7,6-4,1-2,0-0",1665248067
29,51531150,2.750,1.400,"6-7,6-4,1-2,0-15",1665248171
28,51531155,3.500,1.285,"6-7,6-4,1-2,0-30",1665248216
27,51531160,3.000,1.363,"6-7,6-4,1-2,15-30",1665248254
26,51531165,2.625,1.444,"6-7,6-4,1-2,30-30",1665248280
25,51531173,3.500,1.285,"6-7,6-4,1-2,30-40",1665248320
24,51531187,7.000,1.100,"6-7,6-4,1-3,0-0",1665248368
23,51531201,5.500,1.142,"6-7,6-4,1-3,15-0",1665248440
22,51531204,6.500,1.111,"6-7,6-4,1-3,15-15",1665248456
21,51531210,8.000,1.083,"6-7,6-4,1-3,15-30",1665248485
20,51531228,10.000,1.062,"6-7,6-4,1-3,15-40",1665248546
19,51531233,11.000,1.050,"6-7,6-4,1-4,0-0",1665248553
18,51531263,10.000,1.062,"6-7,6-4,1-4,15-0",1665248641
17,51531283,9.000,1.071,"6-7,6-4,1-4,40-0",1665248717
16,51531305,11.000,1.050,"6-7,6-4,2-4,0-15",1665248781
15,51531311,8.000,1.083,"6-7,6-4,2-4,15-15",1665248806
14,51531317,7.000,1.100,"6-7,6-4,2-4,30-30",1665248858
12,51531336,3.750,1.250,"6-7,6-4,2-4,40-30",1665248933
11,51531344,7.000,1.100,"6-7,6-4,2-4,40-40",1665248973
10,51531352,4.333,1.200,"6-7,6-4,2-4,A-40",1665249000
8,51531374,10.000,1.062,"6-7,6-4,2-4,40-A",1665249077
7,51531377,15.000,1.030,"6-7,6-4,2-5,0-0",1665249098
6,51531396,13.000,1.040,"6-7,6-4,2-5,15-0",1665249187
5,51531405,15.000,1.030,"6-7,6-4,2-5,15-15",1665249237
4,51531409,13.000,1.040,"6-7,6-4,2-5,30-15",1665249244
3,51531443,21.000,1.015,"6-7,6-4,3-5,0-15",1665249356
2,51531449,34.000,1.005,"6-7,6-4,3-5,0-30",1665249380
0,51531486,-,-,"6-7,6-4,3-5,15-40",1665249471
