,id,home_od,away_od,ss,add_time
312,298661663,5.500,1.142,"0-0,0-0",1616024715
136,32753253,8.000,1.083,"0-0,0-15",1616026181
133,32753275,9.000,1.071,"0-1,0-0",1616026273
132,32753290,8.000,1.083,"0-1,15-0",1616026325
306,298661870,5.500,1.142,"0-1,30-0",1616026337
131,32753301,7.000,1.100,"0-1,40-0",1616026352
130,32753317,8.000,1.083,"0-1,40-15",1616026373
128,32753334,8.000,1.083,"1-1,0-0",1616026422
127,32753337,6.500,1.111,"1-1,15-0",1616026440
126,32753350,5.500,1.142,"1-1,30-0",1616026484
125,32753357,6.000,1.125,"1-1,30-15",1616026537
122,32753377,6.500,1.111,"1-1,30-30",1616026601
121,32753381,7.000,1.100,"1-1,30-40",1616026619
120,32753386,8.000,1.083,"1-2,0-0",1616026639
119,32753410,7.000,1.100,"1-2,15-0",1616026773
117,32753423,7.000,1.100,"1-2,30-0",1616026813
116,32753426,6.500,1.111,"1-2,40-0",1616026815
286,298662050,4.500,1.181,"2-2,0-15",1616026875
285,298662053,4.000,1.222,"2-2,0-0",1616026876
115,32753445,7.000,1.100,"2-2,0-30",1616026899
283,298662070,5.000,1.166,"2-2,0-40",1616026924
114,32753461,8.000,1.083,"2-3,0-0",1616026959
113,32753499,9.000,1.071,"2-3,0-15",1616027109
112,32753500,11.000,1.050,"2-3,0-30",1616027130
111,32753504,10.000,1.062,"2-3,15-30",1616027158
109,32753517,13.000,1.040,"2-3,15-40",1616027207
105,32753530,-,-,"2-3,30-40",1616027255
104,32753538,17.000,1.025,"2-4,0-0",1616027285
102,32753554,13.000,1.040,"2-4,15-0",1616027375
101,32753555,15.000,1.030,"2-4,15-15",1616027392
100,32753560,13.000,1.040,"2-4,30-15",1616027445
99,32753569,15.000,1.030,"2-4,30-30",1616027497
98,32753574,17.000,1.025,"2-4,30-40",1616027529
97,32753580,13.000,1.040,"2-4,40-40",1616027562
96,32753586,11.000,1.050,"2-4,A-40",1616027600
94,32753600,6.500,1.111,"3-4,0-0",1616027710
93,32753608,6.000,1.125,"3-4,15-0",1616027794
92,32753612,5.500,1.142,"3-4,30-0",1616027826
91,32753615,5.000,1.166,"3-4,40-0",1616027854
248,298662330,3.250,1.333,"4-4,0-0",1616027876
89,32753629,4.000,1.222,"4-4,15-0",1616027940
88,32753631,3.500,1.285,"4-4,30-0",1616027958
84,32753646,2.750,1.400,"4-4,40-0",1616028055
81,32753650,2.250,1.571,"5-4,0-0",1616028079
80,32753667,2.200,1.615,"5-4,15-0",1616028195
79,32753670,2.250,1.571,"5-4,15-15",1616028217
78,32753674,2.200,1.615,"5-4,30-15",1616028239
77,32753677,2.100,1.666,"5-4,40-15",1616028265
76,32753684,1.950,1.800,"6-4,0-0,0-0",1616028298
75,32753719,1.800,1.950,"6-4,0-0,15-0",1616028465
74,32753729,1.909,1.909,"6-4,0-0,15-15",1616028505
73,32753734,1.950,1.800,"6-4,0-0,15-30",1616028525
72,32753740,2.000,1.750,"6-4,0-0,15-40",1616028558
71,32753746,1.950,1.800,"6-4,0-0,30-40",1616028587
70,32753752,2.000,1.750,"6-4,0-1,0-0",1616028618
69,32753773,1.950,1.800,"6-4,0-1,15-0",1616028711
68,32753781,1.909,1.909,"6-4,0-1,30-0",1616028750
67,32753786,1.950,1.800,"6-4,0-1,30-15",1616028776
66,32753794,1.909,1.909,"6-4,0-1,40-15",1616028819
65,32753801,1.950,1.800,"6-4,0-1,40-30",1616028844
64,32753812,1.909,1.909,"6-4,1-1,0-0",1616028879
63,32753822,1.950,1.800,"6-4,1-1,0-15",1616028921
201,298662658,3.250,1.333,"6-4,1-1,0-30",1616028992
62,32753847,1.909,1.909,"6-4,1-1,15-30",1616029016
61,32753850,1.800,1.950,"6-4,1-1,30-30",1616029035
60,32753855,1.909,1.909,"6-4,1-1,30-40",1616029063
58,32753879,2.000,1.750,"6-4,1-2,0-0",1616029169
57,32753896,2.200,1.615,"6-4,1-2,0-15",1616029240
56,32753905,2.050,1.700,"6-4,1-2,15-15",1616029270
55,32753914,1.950,1.800,"6-4,1-2,30-15",1616029314
54,32753921,1.909,1.909,"6-4,1-2,40-15",1616029346
53,32753936,1.800,1.950,"6-4,2-2,0-0",1616029411
52,32753943,1.700,2.050,"6-4,2-2,15-0",1616029422
51,32753954,1.800,1.950,"6-4,2-2,15-15",1616029456
49,32753971,1.615,2.200,"6-4,2-2,30-15",1616029512
46,32753984,1.363,3.000,"6-4,2-2,40-15",1616029550
42,32753998,-,-,"6-4,2-2,40-30",1616029607
41,32754001,1.222,4.000,"6-4,3-2,0-0",1616029618
40,32754021,1.181,4.500,"6-4,3-2,15-0",1616029744
39,32754023,1.142,5.500,"6-4,3-2,30-0",1616029762
38,32754029,1.125,6.000,"6-4,3-2,40-0",1616029781
174,298662907,1.181,4.500,"6-4,4-2,0-0",1616029801
35,32754049,1.071,9.000,"6-4,4-2,15-0",1616029873
33,32754053,1.071,9.000,"6-4,4-2,15-15",1616029895
32,32754058,1.083,8.000,"6-4,4-2,15-30",1616029912
23,32754115,1.062,10.000,"6-4,4-2,40-40",1616030129
21,32754122,-,-,"6-4,4-2,A-40",1616030175
17,32754156,-,-,"6-4,5-2,0-0",1616030309
11,32754168,-,-,"6-4,5-2,15-0",1616030355
7,32754173,-,-,"6-4,5-2,15-15",1616030376
4,32754180,1.012,23.000,"6-4,5-2,15-30",1616030406
2,32754188,-,-,"6-4,5-2,30-30",1616030428
0,32754196,-,-,"6-4,5-2,40-30",1616030451
