,id,home_od,away_od,ss,add_time
121,33626467,5.500,1.142,"0-1,0-0",1619270258
120,33626490,6.000,1.125,"0-1,0-15",1619270334
119,33626506,7.000,1.100,"0-1,0-30",1619270385
118,33626518,6.000,1.125,"0-1,15-30",1619270409
117,33626524,7.000,1.100,"0-1,15-40",1619270426
116,33626543,9.000,1.071,"0-2,0-0",1619270478
115,33626549,10.000,1.062,"0-2,0-15",1619270505
114,33626562,11.000,1.050,"0-2,0-30",1619270539
112,33626571,8.000,1.083,"0-2,0-40",1619270572
109,33626602,9.000,1.071,"0-3,0-0",1619270659
108,33626606,10.000,1.062,"0-3,0-15",1619270674
107,33626614,11.000,1.050,"0-3,0-30",1619270706
236,299572113,19.000,1.020,"0-3,15-30",1619270725
106,33626631,10.000,1.062,"0-3,30-30",1619270770
105,33626639,11.000,1.050,"0-3,30-40",1619270789
102,33626669,10.000,1.062,"0-3,40-40",1619270876
101,33626679,9.000,1.071,"0-3,A-40",1619270903
100,33626687,8.000,1.083,"1-3,0-0",1619270919
99,33626704,7.000,1.100,"1-3,15-0",1619270962
98,33626715,6.000,1.125,"1-3,30-0",1619271003
97,33626728,6.500,1.111,"1-3,30-15",1619271045
96,33626737,8.000,1.083,"1-3,30-30",1619271072
95,33626747,9.000,1.071,"1-3,30-40",1619271107
94,33626755,10.000,1.062,"1-4,0-0",1619271135
93,33626785,9.000,1.071,"1-4,15-0",1619271236
92,33626798,8.000,1.083,"1-4,30-0",1619271268
91,33626808,10.000,1.062,"1-4,30-30",1619271311
88,33626847,13.000,1.040,"1-4,30-40",1619271411
87,33626851,11.000,1.050,"1-4,40-40",1619271420
86,33626867,13.000,1.040,"1-4,40-A",1619271452
85,33626880,15.000,1.030,"1-5,0-0",1619271492
84,33626905,17.000,1.025,"1-5,0-15",1619271546
83,33626911,15.000,1.030,"1-5,15-15",1619271569
82,33626936,17.000,1.025,"1-5,15-40",1619271642
80,33626981,17.000,1.025,"1-6,0-0,0-0",1619271776
79,33627005,21.000,1.015,"1-6,0-0,0-15",1619271850
78,33627010,26.000,1.010,"1-6,0-0,0-30",1619271857
77,33627026,21.000,1.015,"1-6,0-0,15-30",1619271893
76,33627038,19.000,1.020,"1-6,0-0,30-30",1619271923
75,33627047,15.000,1.030,"1-6,0-0,40-30",1619271957
74,33627065,13.000,1.040,"1-6,1-0,0-0",1619271999
73,33627091,15.000,1.030,"1-6,1-0,0-15",1619272065
72,33627094,13.000,1.040,"1-6,1-0,15-15",1619272075
71,33627119,15.000,1.030,"1-6,1-0,15-30",1619272127
70,33627127,17.000,1.025,"1-6,1-0,15-40",1619272147
69,33627146,15.000,1.030,"1-6,1-0,30-40",1619272183
193,299572593,4.333,1.200,"1-6,1-1,0-0",1619272214
68,33627176,19.000,1.020,"1-6,1-1,0-15",1619272259
67,33627184,17.000,1.025,"1-6,1-1,15-15",1619272280
66,33627194,13.000,1.040,"1-6,1-1,30-15",1619272305
189,299572641,3.500,1.285,"1-6,1-1,40-15",1619272330
188,299572650,3.750,1.250,"1-6,1-1,40-30",1619272358
65,33627227,11.000,1.050,"1-6,2-1,0-0",1619272377
64,33627267,13.000,1.040,"1-6,2-1,0-15",1619272465
63,33627278,15.000,1.030,"1-6,2-1,0-30",1619272484
183,299572709,4.000,1.222,"1-6,2-1,0-40",1619272527
62,33627321,17.000,1.025,"1-6,2-2,0-0",1619272611
61,33627331,19.000,1.020,"1-6,2-2,0-15",1619272631
60,33627347,17.000,1.025,"1-6,2-2,15-15",1619272667
58,33627367,15.000,1.030,"1-6,2-2,30-15",1619272713
57,33627377,17.000,1.025,"1-6,2-2,30-30",1619272738
55,33627392,-,-,"1-6,2-2,30-40",1619272789
38,33627554,21.000,1.015,"1-6,2-2,40-A",1619273420
37,33627565,17.000,1.025,"1-6,2-2,40-40",1619273445
36,33627572,15.000,1.030,"1-6,2-2,A-40",1619273476
34,33627602,11.000,1.050,"1-6,3-2,0-0",1619273539
33,33627612,10.000,1.062,"1-6,3-2,15-0",1619273570
32,33627620,11.000,1.050,"1-6,3-2,15-15",1619273594
31,33627630,13.000,1.040,"1-6,3-2,15-30",1619273628
30,33627650,10.000,1.062,"1-6,3-2,30-30",1619273676
28,33627664,11.000,1.050,"1-6,3-2,30-40",1619273718
27,33627675,13.000,1.040,"1-6,3-3,0-0",1619273748
26,33627688,11.000,1.050,"1-6,3-3,15-0",1619273772
25,33627699,15.000,1.030,"1-6,3-3,15-15",1619273793
24,33627716,11.000,1.050,"1-6,3-3,30-15",1619273843
23,33627727,19.000,1.020,"1-6,3-3,30-40",1619273894
18,33627788,13.000,1.040,"1-6,3-3,A-40",1619274038
14,33627836,15.000,1.030,"1-6,3-3,40-40",1619274201
12,33627855,21.000,1.015,"1-6,3-3,40-A",1619274246
11,33627862,29.000,1.006,"1-6,3-4,0-0",1619274264
10,33627900,41.000,1.004,"1-6,3-4,0-15",1619274364
9,33627908,29.000,1.006,"1-6,3-4,15-15",1619274394
8,33627927,21.000,1.015,"1-6,3-4,30-15",1619274429
7,33627937,29.000,1.006,"1-6,3-4,30-30",1619274471
6,33627944,41.000,1.004,"1-6,3-4,30-40",1619274494
5,33627952,51.000,1.002,"1-6,3-5,0-0",1619274519
4,33627971,67.000,1.001,"1-6,3-5,0-15",1619274567
3,33627995,-,-,"1-6,3-5,0-30",1619274624
2,33628004,101.000,1.001,"1-6,3-5,15-30",1619274643
1,33628012,67.000,1.001,"1-6,3-5,30-30",1619274678
0,33628022,-,-,"1-6,3-5,30-40",1619274712
