,id,home_od,away_od,ss,add_time
252,299950158,1.750,2.000,"0-0,0-0",1620567497
113,33996258,1.800,2.000,"0-0,0-15",1620567793
249,299950315,1.950,1.800,"0-0,0-30",1620567833
112,33996290,1.909,1.909,"0-0,0-40",1620567857
111,33996301,2.000,1.800,"0-1,0-0",1620567882
110,33996326,2.200,1.666,"0-1,0-15",1620567941
108,33996342,2.500,1.533,"0-1,0-30",1620567992
107,33996344,2.750,1.444,"0-1,0-40",1620567997
106,33996355,3.400,1.333,"0-2,0-0",1620568020
105,33996363,3.500,1.300,"0-2,0-15",1620568045
240,299950417,8.000,1.083,"0-2,0-30",1620568071
104,33996376,3.750,1.285,"0-2,0-40",1620568085
103,33996379,4.000,1.250,"0-3,0-0",1620568103
102,33996421,4.333,1.222,"0-3,0-15",1620568194
236,299950489,10.000,1.062,"0-3,15-15",1620568223
101,33996431,4.000,1.250,"0-3,30-15",1620568237
100,33996437,3.750,1.285,"0-3,40-15",1620568249
96,33996468,3.200,1.363,"1-3,0-15",1620568307
230,299950546,8.000,1.083,"1-3,0-30",1620568336
95,33996491,3.000,1.400,"1-3,15-30",1620568350
94,33996507,3.200,1.363,"1-3,15-40",1620568377
93,33996519,3.400,1.333,"1-4,0-0",1620568400
92,33996562,3.500,1.300,"1-4,0-15",1620568488
91,33996579,3.400,1.333,"1-4,30-15",1620568526
90,33996600,3.500,1.300,"1-4,30-30",1620568569
89,33996630,3.750,1.285,"1-4,40-40",1620568650
88,33996635,4.000,1.250,"1-4,40-A",1620568660
87,33996647,4.500,1.200,"1-5,0-0",1620568686
86,33996666,4.333,1.222,"1-5,15-0",1620568716
85,33996672,4.500,1.200,"1-5,15-15",1620568737
214,299950744,-,-,"1-5,15-30",1620568776
84,33996690,4.333,1.222,"1-5,30-30",1620568790
83,33996704,4.500,1.200,"1-5,30-40",1620568826
82,33996713,4.000,1.250,"1-5,40-40",1620568852
81,33996721,4.333,1.222,"1-5,40-A",1620568886
80,33996741,4.500,1.200,"1-6,0-0,0-0",1620568922
78,33996826,5.500,1.142,"1-6,0-0,0-15",1620569122
77,33996841,4.500,1.200,"1-6,0-0,15-15",1620569144
203,299950916,2.100,1.666,"1-6,0-0,30-15",1620569162
76,33996854,4.333,1.222,"1-6,0-0,40-15",1620569180
75,33996872,4.000,1.250,"1-6,1-0,0-0",1620569220
74,33996891,3.500,1.300,"1-6,1-0,15-0",1620569263
72,33996919,3.750,1.285,"1-6,1-0,15-15",1620569312
70,33996930,3.200,1.363,"1-6,1-0,30-15",1620569349
69,33996936,3.750,1.285,"1-6,1-0,30-30",1620569365
68,33996952,4.000,1.250,"1-6,1-0,30-40",1620569405
67,33996957,4.333,1.222,"1-6,1-1,0-0",1620569416
66,33996966,4.000,1.250,"1-6,1-1,15-0",1620569445
65,33996975,3.750,1.285,"1-6,1-1,30-0",1620569463
189,299951054,1.909,1.909,"1-6,1-1,40-0",1620569495
62,33997043,3.500,1.300,"1-6,2-1,0-0",1620569632
61,33997049,3.750,1.285,"1-6,2-1,0-15",1620569637
60,33997059,4.000,1.250,"1-6,2-1,0-30",1620569660
59,33997078,3.750,1.285,"1-6,2-1,15-30",1620569713
57,33997091,3.200,1.363,"1-6,2-1,30-30",1620569761
56,33997099,3.500,1.300,"1-6,2-1,30-40",1620569776
55,33997114,3.200,1.363,"1-6,2-1,40-40",1620569814
54,33997131,3.500,1.300,"1-6,2-1,40-A",1620569857
53,33997136,3.750,1.285,"1-6,2-2,0-0",1620569865
52,33997155,4.333,1.222,"1-6,2-2,0-15",1620569911
51,33997187,5.000,1.166,"1-6,2-2,0-30",1620569960
50,33997190,4.500,1.200,"1-6,2-2,15-30",1620569965
48,33997216,4.333,1.222,"1-6,2-2,30-30",1620570021
47,33997227,3.500,1.300,"1-6,2-2,40-30",1620570042
46,33997242,3.400,1.333,"1-6,3-2,0-0",1620570071
45,33997280,3.000,1.400,"1-6,3-2,15-0",1620570204
44,33997295,3.200,1.363,"1-6,3-2,15-15",1620570236
43,33997309,3.400,1.333,"1-6,3-2,15-30",1620570268
42,33997321,3.750,1.285,"1-6,3-2,15-40",1620570295
41,33997347,3.500,1.300,"1-6,3-3,15-0",1620570347
40,33997359,3.400,1.333,"1-6,3-3,30-0",1620570378
39,33997368,3.200,1.363,"1-6,3-3,40-0",1620570400
38,33997418,3.400,1.333,"1-6,4-3,0-15",1620570540
37,33997429,3.000,1.400,"1-6,4-3,15-15",1620570574
36,33997459,3.400,1.333,"1-6,4-3,15-30",1620570645
155,299951529,1.909,1.909,"1-6,4-3,15-40",1620570669
35,33997478,3.500,1.300,"1-6,4-4,0-0",1620570698
34,33997497,4.000,1.250,"1-6,4-4,0-15",1620570749
33,33997502,3.750,1.285,"1-6,4-4,15-15",1620570766
32,33997524,3.400,1.333,"1-6,4-4,30-15",1620570813
30,33997545,3.400,1.333,"1-6,4-4,40-15",1620570851
29,33997547,3.200,1.363,"1-6,5-4,0-0",1620570861
28,33997596,2.750,1.444,"1-6,5-4,15-0",1620570986
27,33997609,3.000,1.400,"1-6,5-4,15-15",1620571016
26,33997628,3.400,1.333,"1-6,5-4,15-30",1620571066
24,33997661,2.750,1.444,"1-6,5-4,30-30",1620571130
23,33997673,3.400,1.333,"1-6,5-4,30-40",1620571164
22,33997691,3.500,1.300,"1-6,5-5,0-0",1620571209
21,33997698,3.400,1.333,"1-6,5-5,15-0",1620571239
20,33997714,3.750,1.285,"1-6,5-5,15-15",1620571273
19,33997719,3.400,1.333,"1-6,5-5,30-15",1620571295
17,33997737,-,-,"1-6,5-5,30-30",1620571350
11,33997754,-,-,"1-6,5-5,30-40",1620571390
9,33997810,-,-,"1-6,5-6,0-0",1620571532
7,33997824,-,-,"1-6,5-6,0-15",1620571571
5,33997842,-,-,"1-6,5-6,15-15",1620571609
3,33997855,-,-,"1-6,5-6,30-15",1620571645
0,33997892,-,-,"1-6,5-6,30-40",1620571745
