,id,home_od,away_od,ss,add_time
203,29770367,1.250,3.750,"0-0,0-0",1600420309
202,29770369,1.286,3.500,"0-0,0-15",1600420310
200,29770406,1.222,4.000,"0-0,15-15",1600420366
199,29770419,1.200,4.333,"0-0,30-15",1600420374
197,29770458,1.143,5.500,"0-0,40-15",1600420428
195,29770478,1.167,5.000,"0-0,40-30",1600420448
193,29770547,1.222,4.000,"0-0,40-A",1600420539
192,29770567,1.200,4.333,"0-0,40-40",1600420566
191,29770592,1.167,5.000,"0-0,A-40",1600420599
190,29770650,1.111,6.500,"1-0,0-0",1600420677
189,29770678,1.100,7.000,"1-0,15-0",1600420719
188,29770709,1.083,8.000,"1-0,30-0",1600420758
431,295522681,1.050,11.000,"1-0,40-0",1600420784
430,295522736,1.062,10.000,"2-0,0-15",1600420856
187,29770790,1.071,9.000,"2-0,15-15",1600420892
186,29770811,1.083,8.000,"2-0,15-30",1600420923
185,29770828,1.100,7.000,"2-0,15-40",1600420954
425,295522829,1.071,9.000,"2-1,0-0",1600420978
184,29770916,1.125,6.000,"2-1,0-15",1600421104
183,29770936,1.143,5.500,"2-1,0-30",1600421133
182,29770959,1.200,4.333,"2-1,0-40",1600421169
181,29770974,1.182,4.500,"2-1,15-40",1600421195
179,29771041,-,-,"2-2,0-0",1600421304
178,29771101,1.143,5.500,"2-2,30-0",1600421411
176,29771121,1.111,6.500,"2-2,40-0",1600421430
174,29771146,-,-,"2-2,40-15",1600421471
173,29771172,1.167,5.000,"2-2,40-30",1600421522
172,29771183,1.200,4.333,"2-2,40-40",1600421549
171,29771211,1.250,3.750,"2-2,40-A",1600421576
168,29771276,1.286,3.500,"2-3,0-0",1600421677
167,29771314,1.250,3.750,"2-3,15-0",1600421759
165,29771355,1.300,3.400,"2-3,15-15",1600421823
164,29771371,1.250,3.750,"2-3,30-15",1600421846
161,29771431,1.333,3.250,"2-3,30-30",1600421926
160,29771451,1.250,3.750,"2-3,40-30",1600421953
400,295523594,1.400,2.750,"3-3,0-0",1600422018
158,29771536,1.250,3.750,"3-3,0-15",1600422087
157,29771543,1.300,3.400,"3-3,0-30",1600422102
156,29771554,1.333,3.250,"3-3,0-40",1600422123
155,29771568,1.300,3.400,"3-3,15-40",1600422146
154,29771583,1.333,3.250,"3-4,0-0",1600422172
152,29771674,1.300,3.400,"3-4,15-0",1600422323
151,29771682,1.250,3.750,"3-4,30-0",1600422343
150,29771735,1.222,4.000,"4-4,0-0",1600422422
149,29771746,1.286,3.500,"4-4,0-15",1600422442
148,29771760,1.222,4.000,"4-4,15-15",1600422480
146,29771795,1.167,5.000,"4-4,30-15",1600422536
145,29771813,1.222,4.000,"4-4,30-30",1600422560
143,29771847,1.250,3.750,"4-4,30-40",1600422622
142,29771855,1.300,3.400,"4-5,0-0",1600422637
141,29771925,1.286,3.500,"4-5,15-0",1600422774
