,id,home_od,away_od,ss,add_time
243,303837212,1.615,2.200,"0-0,0-0",1630104536
103,37650855,-,-,"0-0,15-0",1630105933
102,37650856,1.533,2.500,"0-0,15-15",1630105944
101,37650858,1.571,2.375,"0-0,15-30",1630105960
100,37650863,1.615,2.300,"0-0,15-40",1630105986
99,37650868,1.571,2.375,"0-0,30-40",1630106022
96,37650883,1.444,2.750,"0-0,A-40",1630106109
90,37650914,1.500,2.625,"0-0,40-40",1630106307
89,37650921,1.533,2.500,"0-0,40-A",1630106352
88,37650929,1.571,2.375,"0-1,0-0",1630106398
87,37650939,1.533,2.500,"0-1,15-0",1630106474
86,37650941,1.500,2.625,"0-1,30-0",1630106492
220,303837433,1.533,2.375,"0-1,40-0",1630106529
85,37650950,1.444,2.750,"1-1,0-0",1630106556
84,37650960,1.500,2.625,"1-1,0-15",1630106613
82,37650971,1.400,3.000,"1-1,15-15",1630106682
81,37650976,1.363,3.200,"1-1,30-15",1630106718
78,37650994,1.285,3.750,"1-1,40-15",1630106772
76,37651010,1.300,3.500,"1-1,40-30",1630106833
74,37651028,1.444,2.750,"1-1,40-A",1630106896
70,37651043,1.444,2.750,"1-1,40-40",1630106953
68,37651056,1.333,3.400,"1-1,A-40",1630107000
67,37651060,1.250,4.000,"2-1,0-0",1630107014
65,37651100,1.250,4.000,"2-1,15-0",1630107165
64,37651112,1.285,3.750,"2-1,15-15",1630107193
63,37651123,1.250,4.000,"2-1,30-15",1630107217
62,37651130,1.222,4.333,"2-1,40-15",1630107251
192,303837677,1.100,7.000,"3-1,0-0",1630107315
60,37651166,1.222,4.333,"3-1,0-15",1630107347
59,37651168,1.250,4.000,"3-1,0-30",1630107351
58,37651179,1.222,4.333,"3-1,15-30",1630107375
57,37651204,1.200,4.500,"3-1,30-30",1630107428
55,37651233,1.142,5.500,"3-1,40-30",1630107509
54,37651236,1.125,6.000,"4-1,0-0",1630107513
53,37651284,1.111,6.500,"4-1,15-0",1630107662
52,37651297,1.125,6.000,"4-1,15-15",1630107700
51,37651314,1.111,6.500,"4-1,30-15",1630107752
50,37651327,1.125,6.000,"4-1,30-30",1630107797
174,303837911,-,-,"4-1,40-30",1630107858
49,37651349,1.111,6.500,"5-1,0-0",1630107868
48,37651380,1.125,6.000,"5-1,0-30",1630107946
47,37651394,1.111,6.500,"5-1,15-30",1630107991
46,37651404,1.100,7.000,"5-1,30-30",1630108025
45,37651421,1.111,6.500,"5-1,30-40",1630108059
166,303838035,1.004,41.000,"5-2,0-0",1630108218
44,37651481,1.125,6.000,"5-2,0-15",1630108225
163,303838055,-,-,"5-2,15-15",1630108266
43,37651500,1.111,6.500,"5-2,30-15",1630108274
159,303838077,-,-,"5-2,40-15",1630108324
40,37651539,1.100,7.000,"6-2,0-0,0-0",1630108374
39,37651578,1.083,8.000,"6-2,0-0,15-0",1630108486
38,37651589,1.062,10.000,"6-2,0-0,30-0",1630108522
37,37651601,1.071,9.000,"6-2,0-0,30-15",1630108570
35,37651630,1.083,8.000,"6-2,0-0,30-30",1630108624
33,37651648,-,-,"6-2,0-0,40-30",1630108661
32,37651651,1.030,15.000,"6-2,1-0,0-0",1630108668
31,37651667,1.025,17.000,"6-2,1-0,15-0",1630108723
29,37651681,1.025,17.000,"6-2,1-0,30-0",1630108758
28,37651694,1.030,15.000,"6-2,1-0,30-15",1630108795
27,37651711,1.025,17.000,"6-2,1-0,40-15",1630108843
26,37651723,1.020,19.000,"6-2,2-0,0-0",1630108868
25,37651738,1.012,23.000,"6-2,2-0,15-0",1630108921
23,37651747,1.015,21.000,"6-2,2-0,15-15",1630108956
22,37651755,1.020,19.000,"6-2,2-0,15-30",1630108981
21,37651767,1.015,21.000,"6-2,2-0,30-30",1630109005
20,37651778,1.020,19.000,"6-2,2-0,30-40",1630109027
19,37651785,1.025,17.000,"6-2,2-1,0-0",1630109047
18,37651842,1.040,13.000,"6-2,2-1,0-15",1630109175
16,37651868,1.062,10.000,"6-2,2-1,0-30",1630109219
15,37651879,1.050,11.000,"6-2,2-1,15-30",1630109234
14,37651894,1.030,15.000,"6-2,2-1,30-30",1630109260
13,37651914,1.025,17.000,"6-2,2-1,40-30",1630109310
12,37651934,1.040,13.000,"6-2,2-1,40-40",1630109352
11,37651947,1.025,17.000,"6-2,2-1,A-40",1630109382
10,37651962,1.020,19.000,"6-2,3-1,0-0",1630109409
9,37651977,1.012,23.000,"6-2,3-1,15-0",1630109451
8,37651991,1.010,26.000,"6-2,3-1,30-0",1630109479
7,37652005,1.004,41.000,"6-2,3-1,40-0",1630109502
6,37652019,1.002,51.000,"6-2,4-1,0-0",1630109547
5,37652064,1.001,101.000,"6-2,4-1,15-0",1630109673
115,303838503,1.004,41.000,"6-2,4-1,30-0",1630109708
114,303838509,1.002,51.000,"6-2,4-1,40-0",1630109718
113,303838514,1.004,41.000,"6-2,4-1,40-15",1630109754
112,303838519,1.002,51.000,"6-2,5-1,0-0",1630109787
3,37652135,1.001,101.000,"6-2,5-1,30-15",1630109908
2,37652141,-,-,"6-2,5-1,40-15",1630109915
0,37652161,-,-,"6-2,5-1,40-30",1630109985
