,id,home_od,away_od,ss,add_time
99,49668977,-,-,"0-0,0-0",1661101981
98,49669001,1.363,3.000,"0-0,15-15",1661102070
97,49669013,1.400,2.750,"0-0,15-30",1661102107
95,49669029,1.400,2.750,"0-0,30-40",1661102172
94,49669045,1.333,3.250,"0-0,30-30",1661102225
90,49669076,1.250,3.750,"0-0,A-40",1661102344
87,49669112,1.285,3.500,"0-0,40-40",1661102455
86,49669122,1.333,3.250,"0-0,40-A",1661102481
85,49669130,1.363,3.000,"0-1,0-0",1661102527
84,49669151,1.333,3.250,"0-1,15-0",1661102610
83,49669159,1.363,3.000,"0-1,30-15",1661102648
81,49669976,1.444,2.625,"0-1,30-30",1661105681
80,49670086,1.363,3.000,"0-1,40-30",1661106039
78,49670108,-,-,"1-1,0-0",1661106108
77,49670130,1.363,3.000,"1-1,0-15",1661106186
76,49670137,1.300,3.400,"1-1,15-15",1661106210
75,49670151,1.500,2.500,"1-1,15-40",1661106248
74,49670164,1.444,2.625,"1-1,30-40",1661106279
72,49670184,1.444,2.625,"1-1,40-A",1661106335
67,49670253,1.333,3.250,"1-1,40-40",1661106568
66,49670264,1.285,3.500,"1-1,A-40",1661106604
65,49670276,1.200,4.333,"2-1,0-0",1661106641
64,49670332,1.181,4.500,"2-1,30-15",1661106855
63,49670333,1.166,5.000,"2-1,40-15",1661106860
62,49670344,1.142,5.500,"3-1,0-0",1661106887
61,49670359,1.125,6.000,"3-1,15-0",1661106936
60,49670366,1.142,5.500,"3-1,15-15",1661106966
59,49670373,1.166,5.000,"3-1,15-30",1661106991
175,316520135,1.111,6.500,"3-1,15-40",1661107019
58,49670408,-,-,"3-1,40-40",1661107097
57,49670412,1.125,6.000,"3-1,40-A",1661107117
172,316520169,1.100,7.000,"3-2,0-0",1661107129
56,49670453,1.100,7.000,"3-2,30-0",1661107271
55,49670463,1.125,6.000,"3-2,30-15",1661107305
54,49670472,1.100,7.000,"4-2,0-0",1661107340
166,316520264,1.062,10.000,"4-2,0-15",1661107440
53,49670496,1.071,9.000,"4-2,30-15",1661107452
50,49670525,1.062,10.000,"4-2,40-15",1661107565
49,49670535,1.050,11.000,"5-2,0-0",1661107602
48,49670545,1.040,13.000,"5-2,15-0",1661107634
155,316520337,-,-,"5-2,30-0",1661107690
47,49670572,1.030,15.000,"6-2,0-0,0-0",1661107720
46,49670601,1.040,13.000,"6-2,0-0,0-15",1661107857
45,49670614,1.030,15.000,"6-2,0-0,15-15",1661107895
44,49670618,1.040,13.000,"6-2,0-0,15-30",1661107916
43,49670625,1.030,15.000,"6-2,0-0,30-30",1661107950
41,49670645,1.015,21.000,"6-2,0-0,40-30",1661108036
40,49670646,1.030,15.000,"6-2,0-0,40-40",1661108042
39,49670659,1.040,13.000,"6-2,0-0,40-A",1661108082
38,49670664,1.050,11.000,"6-2,0-1,0-0",1661108105
37,49670680,1.040,13.000,"6-2,0-1,15-0",1661108151
36,49670685,1.050,11.000,"6-2,0-1,15-15",1661108180
35,49670693,1.040,13.000,"6-2,0-1,30-15",1661108210
139,316520472,1.222,4.000,"6-2,0-1,40-15",1661108237
34,49670708,1.050,11.000,"6-2,0-1,40-30",1661108271
33,49670715,1.040,13.000,"6-2,1-1,0-0",1661108300
32,49670732,1.030,15.000,"6-2,1-1,15-0",1661108347
31,49670740,1.020,19.000,"6-2,1-1,30-0",1661108376
30,49670750,1.012,23.000,"6-2,1-1,40-0",1661108399
29,49670755,1.006,29.000,"6-2,2-1,0-0",1661108421
131,316520553,1.050,11.000,"6-2,2-1,15-0",1661108551
28,49670796,1.005,34.000,"6-2,2-1,30-0",1661108568
27,49670803,1.004,41.000,"6-2,2-1,40-0",1661108594
26,49670819,1.005,34.000,"6-2,3-1,0-15",1661108645
25,49670834,1.006,29.000,"6-2,3-1,0-40",1661108722
24,49670838,1.005,34.000,"6-2,3-1,15-40",1661108747
23,49670863,1.006,29.000,"6-2,3-2,0-0",1661108847
21,49670912,1.006,29.000,"6-2,3-2,15-15",1661109061
20,49670922,1.005,34.000,"6-2,3-2,30-15",1661109095
19,49670923,1.020,19.000,"6-2,3-2,30-40",1661109098
18,49670939,1.040,13.000,"6-2,3-3,0-0",1661109148
17,49670972,1.050,11.000,"6-2,3-3,15-30",1661109288
16,49670982,1.062,10.000,"6-2,3-3,15-40",1661109307
14,49670991,1.062,10.000,"6-2,3-3,30-40",1661109348
13,49671000,1.050,11.000,"6-2,3-3,40-40",1661109376
12,49671025,1.030,15.000,"6-2,3-3,A-40",1661109438
10,49671051,1.006,29.000,"6-2,4-3,0-0",1661109523
9,49671068,1.015,21.000,"6-2,4-3,0-15",1661109569
8,49671078,1.010,26.000,"6-2,4-3,15-15",1661109592
6,49671100,1.012,23.000,"6-2,4-3,30-30",1661109640
5,49671104,1.025,17.000,"6-2,4-3,15-30",1661109659
4,49671130,1.005,34.000,"6-2,4-3,40-30",1661109730
3,49671136,1.004,41.000,"6-2,5-3,0-15",1661109767
2,49671144,1.005,34.000,"6-2,5-3,0-30",1661109803
1,49671181,1.002,51.000,"6-2,5-4,15-0",1661109953
0,49671195,-,-,"6-2,5-4,30-0",1661109995
100,316520953,1.001,101.000,"6-2,5-4,40-0",1661110031
