,id,home_od,away_od,ss,add_time
159,316632382,1.666,2.100,"0-0,0-0",1661295581
73,49776846,1.727,2.100,"0-0,0-15",1661296176
72,49776853,1.909,1.909,"0-0,0-30",1661296196
71,49776904,2.000,1.800,"0-0,15-40",1661296262
70,49776932,1.909,1.909,"0-0,30-40",1661296299
64,49777102,1.727,2.100,"0-0,A-40",1661296513
63,49777120,1.800,2.000,"0-0,40-40",1661296533
62,49777151,1.666,2.200,"1-0,0-0",1661296585
60,49777192,1.444,2.750,"1-0,30-0",1661296635
59,49777240,1.533,2.500,"1-0,15-0",1661296693
58,49777251,1.363,3.200,"1-0,40-0",1661296707
57,49777258,1.300,3.500,"2-0,0-0",1661296718
56,49777280,1.285,3.750,"2-0,15-0",1661296750
55,49777306,1.333,3.400,"2-0,15-15",1661296794
54,49777315,1.285,3.750,"2-0,30-15",1661296805
53,49777365,1.250,4.000,"2-0,40-15",1661296873
136,316633319,1.083,8.000,"3-0,0-0",1661296906
52,49777483,1.200,4.500,"3-0,15-0",1661297042
51,49777510,1.166,5.000,"3-0,30-0",1661297084
50,49777541,1.142,5.500,"3-0,40-0",1661297117
49,49777549,1.166,5.000,"3-0,40-15",1661297134
48,49777587,1.125,6.000,"4-0,0-0",1661297185
130,316633553,1.006,29.000,"4-0,15-0",1661297231
47,49777641,1.111,6.500,"4-0,30-0",1661297259
46,49777655,1.100,7.000,"4-0,40-0",1661297282
45,49777783,1.111,6.500,"5-0,0-30",1661297484
44,49777796,1.100,7.000,"5-0,15-30",1661297499
43,49777822,1.083,8.000,"5-0,30-30",1661297537
125,316633823,-,-,"5-0,40-30",1661297613
42,49777874,1.062,10.000,"6-0,0-0,0-0",1661297624
123,316633940,1.250,3.750,"6-0,0-0,15-0",1661297789
41,49777995,1.050,11.000,"6-0,0-0,30-0",1661297819
40,49778011,1.062,10.000,"6-0,0-0,30-15",1661297841
39,49778021,1.050,11.000,"6-0,0-0,40-15",1661297866
38,49778072,1.040,13.000,"6-0,1-0,0-0",1661297952
37,49778089,1.062,10.000,"6-0,1-0,0-15",1661297978
117,316634089,1.285,3.500,"6-0,1-0,0-30",1661298002
36,49778117,1.071,9.000,"6-0,1-0,0-40",1661298041
35,49778130,1.083,8.000,"6-0,1-1,0-0",1661298070
34,49778161,1.100,7.000,"6-0,1-1,0-15",1661298121
31,49778216,1.083,8.000,"6-0,1-1,15-15",1661298203
30,49778222,1.071,9.000,"6-0,1-1,30-15",1661298215
29,49778225,1.100,7.000,"6-0,1-1,30-30",1661298222
27,49778249,1.083,8.000,"6-0,1-1,40-30",1661298278
26,49778260,1.062,10.000,"6-0,2-1,0-0",1661298295
25,49778319,1.083,8.000,"6-0,2-1,0-15",1661298447
24,49778331,1.100,7.000,"6-0,2-1,0-30",1661298463
101,316634384,1.400,2.750,"6-0,2-1,0-40",1661298521
100,316634406,1.363,3.000,"6-0,2-1,15-40",1661298562
23,49778402,1.125,6.000,"6-0,2-2,0-0",1661298604
22,49778424,1.142,5.500,"6-0,2-2,0-15",1661298639
21,49778444,1.125,6.000,"6-0,2-2,15-15",1661298670
20,49778462,1.111,6.500,"6-0,2-2,30-15",1661298703
19,49778483,1.142,5.500,"6-0,2-2,30-30",1661298738
18,49778502,1.111,6.500,"6-0,2-2,40-30",1661298768
10,49778606,1.125,6.000,"6-0,2-2,A-40",1661298931
9,49778620,1.166,5.000,"6-0,2-2,40-40",1661298955
8,49778641,1.222,4.333,"6-0,2-2,40-A",1661299011
7,49778660,1.333,3.400,"6-0,2-3,0-0",1661299049
6,49778730,1.363,3.200,"6-0,2-3,0-15",1661299180
5,49778763,1.400,3.000,"6-0,2-3,0-30",1661299240
2,49778819,1.444,2.750,"6-0,2-3,0-40",1661299368
0,49778909,-,-,"6-0,2-4,0-0",1661299548
