,id,home_od,away_od,ss,add_time
413,300652429,1.222,4.000,"0-0,0-0",1622474397
173,34661294,1.125,6.000,"0-0,15-0",1622475149
172,34661296,1.111,6.500,"0-0,30-0",1622475152
171,34661315,1.100,7.000,"0-0,40-0",1622475175
170,34661331,1.083,8.000,"1-0,0-0",1622475198
169,34661401,1.100,7.000,"1-0,0-15",1622475272
168,34661435,1.083,8.000,"1-0,15-15",1622475308
167,34661448,1.100,7.000,"1-0,15-30",1622475329
166,34661463,1.111,6.500,"1-0,15-40",1622475351
165,34661474,1.125,6.000,"1-1,0-0",1622475373
164,34661504,1.111,6.500,"1-1,15-0",1622475418
163,34661520,1.100,7.000,"1-1,30-0",1622475447
398,300653242,1.166,5.000,"1-1,40-0",1622475477
162,34661562,1.083,8.000,"2-1,0-0",1622475499
161,34661630,1.071,9.000,"2-1,15-0",1622475603
160,34661653,1.083,8.000,"2-1,15-15",1622475640
156,34661692,1.100,7.000,"2-1,30-15",1622475691
155,34661713,1.125,6.000,"2-1,30-30",1622475728
154,34661732,1.142,5.500,"2-1,30-40",1622475762
153,34661748,1.166,5.000,"2-2,0-0",1622475789
152,34661782,1.200,4.500,"2-2,0-15",1622475843
151,34661798,1.166,5.000,"2-2,15-15",1622475868
150,34661824,1.142,5.500,"2-2,30-15",1622475904
381,300653613,1.250,3.750,"2-2,40-15",1622475935
149,34661860,1.125,6.000,"3-2,0-0",1622475962
148,34661928,1.142,5.500,"3-2,0-15",1622476062
147,34661961,1.111,6.500,"3-2,15-15",1622476120
143,34662034,1.083,8.000,"3-2,30-15",1622476212
142,34662036,1.111,6.500,"3-2,30-30",1622476213
141,34662056,1.083,8.000,"3-2,40-30",1622476249
139,34662090,1.083,8.000,"3-2,A-40",1622476304
136,34662126,1.100,7.000,"3-2,40-40",1622476353
135,34662128,1.125,6.000,"3-2,40-A",1622476354
134,34662143,1.142,5.500,"3-3,0-0",1622476394
132,34662176,-,-,"3-3,15-0",1622476458
131,34662201,1.111,6.500,"3-3,30-0",1622476517
130,34662206,1.125,6.000,"3-3,30-15",1622476536
354,300654033,1.250,3.750,"3-3,40-15",1622476552
129,34662221,1.111,6.500,"4-3,0-0",1622476576
128,34662272,1.125,6.000,"4-3,0-15",1622476685
127,34662284,1.100,7.000,"4-3,15-15",1622476708
125,34662315,1.111,6.500,"4-3,15-30",1622476756
124,34662320,1.142,5.500,"4-3,15-40",1622476762
123,34662336,1.125,6.000,"4-3,30-40",1622476787
122,34662354,1.142,5.500,"4-4,0-0",1622476819
121,34662374,1.166,5.000,"4-4,0-15",1622476862
120,34662389,1.142,5.500,"4-4,15-15",1622476887
119,34662402,1.125,6.000,"4-4,30-15",1622476909
118,34662431,1.111,6.500,"4-4,40-15",1622476946
117,34662457,1.125,6.000,"4-4,40-30",1622476975
116,34662478,1.111,6.500,"5-4,0-0",1622477003
115,34662562,1.125,6.000,"5-4,0-15",1622477113
113,34662605,1.100,7.000,"5-4,15-15",1622477180
112,34662611,1.083,8.000,"5-4,30-15",1622477190
111,34662636,1.100,7.000,"5-4,30-30",1622477232
109,34662686,-,-,"5-4,40-30",1622477302
108,34662694,1.040,13.000,"6-4,0-0,0-0",1622477317
107,34662777,1.030,15.000,"6-4,0-0,15-0",1622477486
106,34662803,1.040,13.000,"6-4,0-0,15-15",1622477517
104,34662828,1.040,13.000,"6-4,0-0,30-15",1622477567
102,34662855,1.040,13.000,"6-4,0-0,40-15",1622477611
101,34662861,1.030,15.000,"6-4,1-0,0-0",1622477620
100,34662907,1.025,17.000,"6-4,1-0,15-0",1622477709
99,34662921,1.030,15.000,"6-4,1-0,15-15",1622477736
98,34662947,1.025,17.000,"6-4,1-0,30-15",1622477781
97,34662997,1.012,23.000,"6-4,1-0,40-15",1622477842
96,34663001,1.010,26.000,"6-4,2-0,0-0",1622477855
95,34663018,1.012,23.000,"6-4,2-0,0-15",1622477887
94,34663032,1.010,26.000,"6-4,2-0,15-15",1622477907
92,34663060,1.010,26.000,"6-4,2-0,30-15",1622477952
91,34663064,1.006,29.000,"6-4,2-0,40-15",1622477953
303,300655084,1.020,19.000,"6-4,3-0,0-0",1622477992
302,300655153,1.025,17.000,"6-4,3-0,0-15",1622478102
90,34663169,1.010,26.000,"6-4,3-0,0-30",1622478125
300,300655186,1.040,13.000,"6-4,3-0,0-40",1622478150
89,34663194,1.012,23.000,"6-4,3-1,0-0",1622478174
88,34663214,1.010,26.000,"6-4,3-1,15-0",1622478211
298,300655225,1.020,19.000,"6-4,3-1,30-0",1622478226
87,34663228,1.006,29.000,"6-4,3-1,40-0",1622478239
297,300655241,1.015,21.000,"6-4,4-1,0-0",1622478252
296,300655300,1.020,19.000,"6-4,4-1,0-15",1622478359
86,34663297,1.010,26.000,"6-4,4-1,0-30",1622478385
294,300655328,1.030,15.000,"6-4,4-1,0-40",1622478408
293,300655340,1.025,17.000,"6-4,4-1,15-40",1622478430
292,300655362,1.030,15.000,"6-4,4-2,0-0",1622478475
85,34663360,1.012,23.000,"6-4,4-2,0-15",1622478531
290,300655395,1.030,15.000,"6-4,4-2,15-15",1622478547
84,34663382,1.010,26.000,"6-4,4-2,30-15",1622478565
83,34663395,1.006,29.000,"6-4,4-2,40-15",1622478581
287,300655435,1.010,26.000,"6-4,5-2,0-0",1622478606
286,300655496,1.012,23.000,"6-4,5-2,0-15",1622478720
285,300655515,1.010,26.000,"6-4,5-2,15-15",1622478754
82,34663512,1.005,34.000,"6-4,5-2,30-15",1622478787
81,34663544,1.004,41.000,"6-4,5-2,40-15",1622478817
80,34663567,1.005,34.000,"6-4,5-2,40-30",1622478849
79,34663578,1.006,29.000,"6-4,5-2,40-40",1622478869
78,34663593,1.005,34.000,"6-4,5-2,A-40",1622478891
77,34663612,1.004,41.000,"6-4,6-2,0-0,0-0",1622478922
76,34663726,1.002,51.000,"6-4,6-2,0-0,15-0",1622479121
73,34663757,1.001,101.000,"6-4,6-2,0-0,40-0",1622479166
72,34663822,1.001,67.000,"6-4,6-2,1-0,0-15",1622479261
267,300655892,1.111,6.500,"6-4,6-2,1-0,0-30",1622479288
266,300655916,1.100,7.000,"6-4,6-2,1-0,15-30",1622479328
71,34663889,1.001,101.000,"6-4,6-2,1-0,30-30",1622479363
70,34663918,-,-,"6-4,6-2,1-0,40-30",1622479404
69,34663923,1.001,67.000,"6-4,6-2,1-0,40-40",1622479414
68,34663943,1.002,51.000,"6-4,6-2,1-0,40-A",1622479445
67,34663991,1.004,41.000,"6-4,6-2,1-1,0-0",1622479513
254,300656063,1.142,5.500,"6-4,6-2,1-1,15-0",1622479518
66,34664004,1.002,51.000,"6-4,6-2,1-1,30-0",1622479536
65,34664018,1.004,41.000,"6-4,6-2,1-1,30-15",1622479563
64,34664046,1.005,34.000,"6-4,6-2,1-1,30-30",1622479616
63,34664082,1.004,41.000,"6-4,6-2,1-1,40-30",1622479666
247,300656170,1.125,6.000,"6-4,6-2,2-1,0-0",1622479692
62,34664153,1.002,51.000,"6-4,6-2,2-1,15-0",1622479794
58,34664199,1.002,51.000,"6-4,6-2,2-1,15-15",1622479866
57,34664202,1.004,41.000,"6-4,6-2,2-1,15-30",1622479868
54,34664226,1.005,34.000,"6-4,6-2,2-1,15-40",1622479903
53,34664243,1.006,29.000,"6-4,6-2,2-2,0-0",1622479936
238,300656326,1.200,4.333,"6-4,6-2,2-2,15-0",1622479966
52,34664277,1.005,34.000,"6-4,6-2,2-2,30-0",1622480004
51,34664288,1.004,41.000,"6-4,6-2,3-2,0-0",1622480028
50,34664356,1.005,34.000,"6-4,6-2,3-2,0-15",1622480155
49,34664365,1.004,41.000,"6-4,6-2,3-2,15-15",1622480185
48,34664376,1.005,34.000,"6-4,6-2,3-2,15-30",1622480211
47,34664391,1.006,29.000,"6-4,6-2,3-2,15-40",1622480235
44,34664421,1.005,34.000,"6-4,6-2,3-2,30-40",1622480290
43,34664423,1.006,29.000,"6-4,6-2,3-3,0-0",1622480291
42,34664432,1.005,34.000,"6-4,6-2,3-3,15-0",1622480316
41,34664453,1.006,29.000,"6-4,6-2,3-3,15-15",1622480362
225,300656541,1.222,4.000,"6-4,6-2,3-3,30-15",1622480373
40,34664473,1.005,34.000,"6-4,6-2,3-3,40-15",1622480398
39,34664497,1.006,29.000,"6-4,6-2,3-3,40-30",1622480440
36,34664589,1.005,34.000,"6-4,6-2,4-3,0-0",1622480589
33,34664603,1.004,41.000,"6-4,6-2,4-3,15-0",1622480620
32,34664605,1.005,34.000,"6-4,6-2,4-3,15-15",1622480622
31,34664624,1.006,29.000,"6-4,6-2,4-3,15-30",1622480654
30,34664641,1.005,34.000,"6-4,6-2,4-3,30-30",1622480675
27,34664680,1.002,51.000,"6-4,6-2,4-3,40-30",1622480735
25,34664710,-,-,"6-4,6-2,5-3,0-0",1622480799
203,300656791,-,-,"6-4,6-2,5-3,15-0",1622480816
23,34664735,-,-,"6-4,6-2,5-3,15-15",1622480837
197,300656822,-,-,"6-4,6-2,5-3,30-15",1622480870
21,34664772,-,-,"6-4,6-2,5-3,30-30",1622480887
17,34664797,-,-,"6-4,6-2,5-3,30-40",1622480922
15,34664815,-,-,"6-4,6-2,5-3,40-40",1622480950
13,34664851,-,-,"6-4,6-2,5-3,40-A",1622481013
10,34664869,1.005,34.000,"6-4,6-2,5-4,0-0",1622481040
8,34664908,-,-,"6-4,6-2,5-4,15-0",1622481139
4,34664922,-,-,"6-4,6-2,5-4,30-0",1622481160
0,34664939,-,-,"6-4,6-2,5-4,40-0",1622481191
