,id,home_od,away_od,ss,add_time
262,46083977,1.100,7.000,"0-0,0-0",1653667168
261,46084530,1.083,8.000,"0-0,15-0",1653668267
260,46084549,1.100,7.000,"0-0,15-15",1653668297
607,312755088,1.200,4.500,"0-0,15-30",1653668340
259,46084579,1.111,6.500,"0-0,15-40",1653668354
258,46084602,1.125,6.000,"0-1,0-0",1653668383
257,46084628,1.111,6.500,"0-1,15-0",1653668422
255,46084650,1.111,6.500,"0-1,15-15",1653668455
254,46084666,1.100,7.000,"0-1,30-15",1653668483
253,46084692,1.125,6.000,"0-1,30-30",1653668524
252,46084713,1.142,5.500,"0-1,30-40",1653668561
248,46084793,1.166,5.000,"0-1,40-A",1653668704
245,46084865,1.142,5.500,"0-1,40-40",1653668813
243,46084902,1.111,6.500,"0-1,A-40",1653668858
242,46084910,1.100,7.000,"1-1,0-0",1653668873
241,46084934,1.111,6.500,"1-1,0-15",1653668903
239,46084963,1.142,5.500,"1-1,0-30",1653668960
238,46084968,1.125,6.000,"1-1,15-30",1653668964
237,46084983,1.100,7.000,"1-1,30-30",1653668999
236,46085005,1.125,6.000,"1-1,30-40",1653669036
235,46085026,1.100,7.000,"1-1,40-40",1653669068
234,46085038,1.125,6.000,"1-1,40-A",1653669093
576,312755557,1.333,3.400,"1-2,0-0",1653669113
233,46085102,1.111,6.500,"1-2,15-0",1653669213
573,312755613,1.285,3.750,"1-2,30-0",1653669243
232,46085120,1.100,7.000,"1-2,40-0",1653669262
231,46085127,1.111,6.500,"1-2,40-15",1653669283
230,46085137,1.100,7.000,"2-2,0-0",1653669307
229,46085159,1.111,6.500,"2-2,0-15",1653669352
228,46085172,1.125,6.000,"2-2,0-30",1653669382
227,46085185,1.142,5.500,"2-2,0-40",1653669403
226,46085198,1.125,6.000,"2-2,15-40",1653669435
225,46085215,1.111,6.500,"2-2,30-40",1653669471
224,46085229,1.125,6.000,"2-3,0-0",1653669502
223,46085288,1.111,6.500,"2-3,15-0",1653669609
222,46085301,1.100,7.000,"2-3,30-0",1653669638
560,312755791,1.285,3.750,"2-3,40-0",1653669664
