,id,home_od,away_od,ss,add_time
129,82317717,2.050,1.700,"0-0,0-15",1716393916
128,82317728,2.200,1.615,"0-0,0-0",1716393923
268,348674330,2.200,1.615,"0-0,0-30",1716393959
126,82317919,2.200,1.615,"0-0,0-40",1716394023
125,82317945,2.100,1.666,"0-0,15-40",1716394033
124,82317973,2.200,1.615,"0-1,0-0",1716394040
123,82318161,2.100,1.666,"0-1,15-0",1716394125
120,82318249,2.250,1.571,"0-1,15-15",1716394171
117,82318332,2.100,1.666,"0-1,30-15",1716394209
115,82318355,2.050,1.700,"0-1,40-15",1716394220
113,82318479,2.050,1.700,"1-1,0-15",1716394272
112,82318533,2.000,1.750,"1-1,0-0",1716394289
111,82318573,2.100,1.666,"1-1,0-30",1716394306
108,82318874,2.050,1.700,"1-1,30-40",1716394451
107,82318887,2.100,1.666,"1-2,0-0",1716394458
104,82319164,2.050,1.700,"1-2,15-0",1716394581
100,82319271,2.200,1.615,"1-2,15-15",1716394614
98,82319317,2.000,1.750,"2-2,0-0",1716394626
97,82319376,2.050,1.700,"1-2,40-15",1716394648
96,82319405,2.100,1.666,"1-2,30-15",1716394658
93,82319539,2.050,1.700,"2-2,0-15",1716394713
92,82319548,2.100,1.666,"2-2,0-30",1716394716
91,82319586,2.050,1.700,"2-2,15-30",1716394736
90,82319664,2.100,1.666,"2-2,15-40",1716394772
89,82319718,2.050,1.700,"2-2,30-40",1716394796
88,82319875,2.100,1.666,"2-3,0-0",1716394870
87,82320103,2.000,1.750,"2-3,30-0",1716394954
86,82320153,2.050,1.700,"2-3,15-0",1716394971
84,82320255,2.000,1.750,"2-3,40-15",1716395024
83,82320278,1.950,1.800,"2-3,40-0",1716395036
82,82320291,2.050,1.700,"2-3,40-30",1716395041
79,82320482,2.250,1.571,"2-3,40-40",1716395125
78,82320500,2.500,1.500,"2-3,40-A",1716395133
76,82320628,3.400,1.300,"2-4,0-15",1716395181
74,82320721,3.250,1.333,"2-4,0-0",1716395217
71,82320813,3.500,1.285,"2-4,0-30",1716395252
69,82320858,3.750,1.250,"2-4,15-40",1716395280
68,82320900,3.400,1.300,"2-4,15-30",1716395305
67,82320941,3.750,1.250,"2-5,0-0",1716395322
66,82321278,3.500,1.285,"2-5,30-0",1716395482
64,82321316,3.750,1.250,"2-5,15-0",1716395499
62,82321374,3.400,1.300,"2-5,40-0",1716395529
59,82321410,3.500,1.285,"2-5,40-15",1716395543
57,82321548,3.750,1.250,"3-5,0-15",1716395599
56,82321571,3.400,1.300,"3-5,0-0",1716395609
53,82321637,4.000,1.222,"3-5,0-30",1716395653
52,82321656,4.333,1.200,"3-5,0-40",1716395671
51,82321666,4.000,1.222,"3-5,15-40",1716395676
48,82321870,4.333,1.200,"3-6,0-0,0-0",1716395823
47,82321873,4.000,1.222,"3-6,0-0,15-0",1716395824
45,82321976,4.000,1.222,"3-6,0-0,30-15",1716395880
44,82322041,4.333,1.200,"3-6,0-0,15-15",1716395910
42,82322066,4.333,1.200,"3-6,0-0,30-30",1716395923
40,82322105,6.000,1.125,"3-6,0-0,30-40",1716395947
37,82322263,4.500,1.181,"3-6,0-0,40-40",1716396049
33,82322457,6.000,1.125,"3-6,0-0,40-A",1716396155
32,82322480,8.000,1.083,"3-6,0-1,0-0",1716396162
31,82322574,6.500,1.111,"3-6,0-1,15-0",1716396214
30,82322624,7.000,1.100,"3-6,0-1,15-15",1716396245
29,82322717,9.000,1.071,"3-6,0-1,15-30",1716396294
28,82322788,10.000,1.062,"3-6,0-1,15-40",1716396329
166,348678723,5.000,1.166,"3-6,0-2,15-0",1716396383
27,82322935,8.000,1.083,"3-6,0-2,40-0",1716396432
26,82323168,9.000,1.071,"3-6,1-2,0-15",1716396557
25,82323180,8.000,1.083,"3-6,1-2,0-0",1716396566
24,82323211,10.000,1.062,"3-6,1-2,0-30",1716396581
22,82323361,10.000,1.062,"3-6,1-2,15-40",1716396692
21,82323363,11.000,1.050,"3-6,1-2,0-40",1716396693
20,82323367,13.000,1.040,"3-6,1-3,0-0",1716396695
19,82323443,11.000,1.050,"3-6,1-3,15-0",1716396737
154,348679367,6.000,1.125,"3-6,1-3,30-15",1716396826
18,82323577,10.000,1.062,"3-6,1-3,40-15",1716396844
152,348679433,5.000,1.166,"3-6,2-3,0-0",1716396880
17,82323790,11.000,1.050,"3-6,2-3,0-15",1716397013
16,82323824,7.000,1.100,"3-6,2-3,30-15",1716397033
15,82324012,15.000,1.030,"3-6,2-4,0-15",1716397164
11,82324141,15.000,1.030,"3-6,2-4,15-15",1716397257
10,82324157,13.000,1.040,"3-6,2-4,30-15",1716397268
9,82324169,15.000,1.030,"3-6,2-4,30-30",1716397277
7,82324288,21.000,1.015,"3-6,2-4,30-40",1716397348
6,82324309,41.000,1.004,"3-6,2-5,0-0",1716397362
4,82324572,-,-,"3-6,2-5,0-40",1716397524
2,82324608,-,-,"3-6,2-5,0-30",1716397542
1,82324612,67.000,1.001,"3-6,2-5,0-15",1716397546
0,82324656,-,-,"3-6,2-6,0-0",1716397565
