,id,home_od,away_od,ss,add_time
283,45907192,1.040,13.000,"0-0,0-0",1653390694
279,45909508,1.062,10.000,"0-0,30-0",1653392402
278,45909521,1.040,13.000,"0-0,40-0",1653392408
277,45909575,1.030,15.000,"1-0,0-0",1653392436
650,312565471,1.083,8.000,"1-0,0-15",1653392499
276,45909725,1.040,13.000,"1-0,0-30",1653392534
275,45909779,1.030,15.000,"1-0,15-30",1653392564
274,45909837,1.040,13.000,"1-0,15-40",1653392598
271,45909982,1.030,15.000,"1-1,15-0",1653392696
270,45909984,1.040,13.000,"1-1,15-15",1653392698
642,312565875,1.100,7.000,"1-1,30-15",1653392722
269,45910146,1.030,15.000,"1-1,40-15",1653392784
268,45910212,1.040,13.000,"1-1,40-30",1653392815
257,45910793,1.083,8.000,"1-1,40-A",1653393126
256,45910866,1.062,10.000,"1-1,40-40",1653393169
255,45910922,1.050,11.000,"1-1,A-40",1653393208
621,312567107,1.100,7.000,"2-1,0-0",1653393339
253,45911114,1.030,15.000,"2-1,15-0",1653393359
252,45911167,1.025,17.000,"2-1,30-0",1653393398
251,45911201,1.030,15.000,"2-1,30-15",1653393424
249,45911292,-,-,"2-1,30-30",1653393498
248,45911308,1.050,11.000,"2-1,30-40",1653393507
612,312567404,1.142,5.500,"2-2,0-0",1653393535
247,45911399,1.062,10.000,"2-2,0-15",1653393570
246,45911446,1.050,11.000,"2-2,15-15",1653393606
608,312567560,1.142,5.500,"2-2,30-15",1653393636
245,45911528,1.040,13.000,"2-2,40-15",1653393666
606,312567652,1.111,6.500,"3-2,0-0",1653393690
605,312567893,1.142,5.500,"3-2,0-15",1653393832
604,312567982,1.111,6.500,"3-2,15-15",1653393878
603,312568041,1.142,5.500,"3-2,15-30",1653393912
244,45911938,1.050,11.000,"3-2,15-40",1653393935
243,45912006,1.040,13.000,"3-2,30-40",1653393978
241,45912166,1.025,17.000,"3-2,A-40",1653394077
240,45912223,1.030,15.000,"3-2,40-40",1653394114
239,45912294,1.040,13.000,"3-2,40-A",1653394163
596,312568538,1.166,5.000,"3-3,0-0",1653394198
595,312568633,1.142,5.500,"3-3,15-0",1653394252
238,45912490,1.030,15.000,"3-3,30-0",1653394280
237,45912539,1.040,13.000,"3-3,30-15",1653394311
236,45912586,1.030,15.000,"3-3,40-15",1653394339
592,312568861,1.125,6.000,"4-3,0-0",1653394368
235,45912827,1.040,13.000,"4-3,0-15",1653394487
234,45912867,1.030,15.000,"4-3,15-15",1653394517
588,312569238,1.142,5.500,"4-3,15-30",1653394580
233,45912976,1.040,13.000,"4-3,15-40",1653394592
585,312569398,1.222,4.000,"4-4,0-0",1653394665
584,312569438,1.181,4.500,"4-4,15-0",1653394686
232,45913180,1.050,11.000,"4-4,15-15",1653394732
231,45913230,1.040,13.000,"4-4,30-15",1653394764
581,312569640,1.166,5.000,"4-4,40-15",1653394803
230,45913331,1.030,15.000,"5-4,0-0",1653394842
229,45913497,1.025,17.000,"5-4,15-0",1653394963
228,45913563,1.015,21.000,"5-4,30-0",1653395009
227,45913641,1.020,19.000,"5-4,30-15",1653395055
225,45913746,1.025,17.000,"5-4,30-30",1653395126
224,45913785,1.030,15.000,"5-4,30-40",1653395158
223,45913848,1.040,13.000,"5-5,0-0",1653395208
222,45913951,1.030,15.000,"5-5,15-0",1653395278
568,312570498,1.181,4.500,"5-5,40-0",1653395346
221,45914080,1.025,17.000,"6-5,0-0",1653395376
220,45914257,1.020,19.000,"6-5,15-0",1653395499
219,45914307,1.012,23.000,"6-5,30-0",1653395532
217,45914385,1.015,21.000,"6-5,30-15",1653395589
216,45914413,1.020,19.000,"6-5,30-30",1653395610
215,45914488,1.025,17.000,"6-5,30-40",1653395653
213,45914620,1.040,13.000,"6-6,0-0",1653395747
212,45914650,1.050,11.000,"6-6,0-1",1653395768
211,45914686,1.040,13.000,"6-6,1-1",1653395802
210,45914722,1.050,11.000,"6-6,1-2",1653395826
209,45914788,1.071,9.000,"6-6,1-3",1653395870
208,45914865,1.062,10.000,"6-6,2-3",1653395918
207,45914924,1.071,9.000,"6-6,2-4",1653395951
206,45915060,1.050,11.000,"6-6,3-4",1653396023
205,45915143,1.083,8.000,"6-6,3-5",1653396070
204,45915188,1.071,9.000,"6-6,4-5",1653396100
202,45915325,1.083,8.000,"6-6,4-6",1653396182
199,45915458,1.083,8.000,"6-6,5-6",1653396263
197,45915530,1.062,10.000,"6-6,6-6",1653396307
195,45915627,1.100,7.000,"6-6,6-7",1653396371
193,45915883,1.200,4.500,"6-7,0-0,0-0",1653396538
190,45915911,1.222,4.333,"6-7,0-0,0-15",1653396554
188,45916011,1.222,4.333,"6-7,0-0,0-30",1653396609
530,312572817,1.222,4.000,"6-7,0-0,15-30",1653396622
529,312572859,1.250,3.750,"6-7,0-0,15-40",1653396647
187,45916119,1.250,4.000,"6-7,0-1,0-0",1653396675
186,45916222,1.222,4.333,"6-7,0-1,15-0",1653396730
528,312573053,1.222,4.000,"6-7,0-1,30-0",1653396753
185,45916347,1.200,4.500,"6-7,1-1,0-0",1653396804
184,45916411,1.222,4.333,"6-7,1-1,0-15",1653396838
183,45916491,1.250,4.000,"6-7,1-1,0-30",1653396882
182,45916834,1.285,3.750,"6-7,1-2,0-15",1653397091
523,312573805,1.333,3.250,"6-7,1-2,15-15",1653397155
181,45916966,1.333,3.400,"6-7,1-2,15-30",1653397173
180,45917013,1.444,2.750,"6-7,1-2,15-40",1653397207
179,45917086,1.363,3.200,"6-7,1-2,30-40",1653397258
178,45917119,1.300,3.500,"6-7,1-2,40-40",1653397278
177,45917163,1.285,3.750,"6-7,1-2,A-40",1653397303
176,45917225,1.250,4.000,"6-7,2-2,0-0",1653397343
175,45917334,1.222,4.333,"6-7,2-2,15-0",1653397413
174,45917366,1.250,4.000,"6-7,2-2,15-15",1653397435
173,45917435,1.200,4.500,"6-7,2-2,30-15",1653397473
172,45917504,1.166,5.000,"6-7,2-2,40-15",1653397523
171,45917585,1.200,4.500,"6-7,2-2,40-30",1653397576
170,45917636,1.222,4.333,"6-7,2-2,40-40",1653397610
169,45917702,1.250,4.000,"6-7,2-2,40-A",1653397656
168,45917731,1.285,3.750,"6-7,2-3,0-0",1653397687
167,45917915,1.250,4.000,"6-7,2-3,15-0",1653397806
505,312574996,1.285,3.500,"6-7,2-3,30-0",1653397828
504,312575199,1.250,3.750,"6-7,3-3,0-0",1653397925
166,45918149,1.200,4.500,"6-7,3-3,15-0",1653397941
163,45918384,1.166,5.000,"6-7,3-3,30-0",1653398065
162,45918390,1.200,4.500,"6-7,3-3,30-15",1653398071
161,45918497,1.142,5.500,"6-7,3-3,40-15",1653398128
159,45918729,1.100,7.000,"6-7,4-3,0-0",1653398276
156,45918781,1.083,8.000,"6-7,4-3,0-15",1653398308
155,45918782,1.071,9.000,"6-7,4-3,15-15",1653398309
154,45918826,1.062,10.000,"6-7,4-3,30-15",1653398341
152,45918962,1.083,8.000,"6-7,4-3,30-30",1653398422
151,45919016,1.100,7.000,"6-7,4-3,30-40",1653398451
150,45919097,1.166,5.000,"6-7,4-4,0-0",1653398496
149,45919200,1.200,4.500,"6-7,4-4,0-15",1653398563
147,45919313,1.142,5.500,"6-7,4-4,15-15",1653398635
145,45919391,1.200,4.500,"6-7,4-4,15-30",1653398686
144,45919405,1.222,4.333,"6-7,4-4,15-40",1653398692
143,45919468,1.200,4.500,"6-7,4-4,30-40",1653398734
142,45919555,1.222,4.333,"6-7,4-5,0-0",1653398787
141,45919734,1.200,4.500,"6-7,4-5,15-0",1653398894
477,312577080,1.300,3.400,"6-7,4-5,30-0",1653398916
475,312577224,1.300,3.400,"6-7,4-5,40-0",1653398987
474,312577227,1.285,3.500,"6-7,5-5,0-0",1653398989
473,312577311,1.363,3.000,"6-7,5-5,0-15",1653399031
140,45920005,1.222,4.333,"6-7,5-5,0-30",1653399066
139,45920059,1.200,4.500,"6-7,5-5,15-30",1653399105
138,45920107,1.222,4.333,"6-7,5-5,15-40",1653399135
469,312577513,1.444,2.625,"6-7,5-6,0-0",1653399163
468,312577698,1.400,2.750,"6-7,5-6,15-0",1653399276
137,45920384,1.200,4.500,"6-7,5-6,30-0",1653399302
466,312577813,1.333,3.250,"6-7,6-6,0-0",1653399348
135,45920581,1.250,4.000,"6-7,6-6,0-1",1653399420
134,45920624,1.333,3.400,"6-7,6-6,0-2",1653399442
131,45920769,-,-,"6-7,6-6,1-2",1653399542
130,45920786,1.200,4.500,"6-7,6-6,2-2",1653399553
128,45920883,1.285,3.750,"6-7,6-6,2-3",1653399608
127,45920921,1.222,4.333,"6-7,6-6,3-3",1653399628
126,45921004,1.166,5.000,"6-7,6-6,4-3",1653399685
125,45921088,1.111,6.500,"6-7,6-6,5-3",1653399732
124,45921142,1.125,6.000,"6-7,6-6,5-4",1653399767
122,45921271,-,-,"6-7,6-6,6-4",1653399848
120,45921313,1.062,10.000,"6-7,7-6,0-0,0-0",1653399879
