,id,home_od,away_od,ss,add_time
652,326578749,1.400,2.750,"0-0,0-0",1684846747
309,59771845,1.333,3.250,"0-0,0-15",1684846808
308,59771856,1.285,3.500,"0-0,15-15",1684846818
307,59771903,1.250,3.750,"0-0,30-15",1684846831
306,59772112,1.300,3.400,"0-0,30-30",1684846894
300,59772492,1.285,3.500,"0-0,40-30",1684847063
296,59772615,1.300,3.400,"0-0,40-40",1684847130
294,59772652,1.285,3.500,"0-0,A-40",1684847146
291,59772907,1.250,3.750,"1-0,0-0",1684847278
288,59773044,1.285,3.500,"1-0,0-15",1684847314
285,59773088,1.300,3.400,"1-0,0-30",1684847326
284,59773129,1.222,4.000,"1-0,0-40",1684847340
626,326580376,1.333,3.250,"1-0,15-40",1684847424
283,59773414,1.250,3.750,"1-1,0-0",1684847454
624,326580524,1.444,2.625,"1-1,0-15",1684847487
623,326580653,1.363,3.000,"1-1,15-15",1684847533
281,59773946,1.250,3.750,"1-1,30-30",1684847635
279,59774036,1.285,3.500,"1-1,15-30",1684847675
278,59774075,1.300,3.400,"1-1,30-40",1684847692
274,59774216,1.300,3.400,"1-1,40-40",1684847749
273,59774247,1.363,3.000,"1-1,40-A",1684847763
271,59774689,1.533,2.375,"1-2,0-15",1684847922
269,59774817,1.500,2.500,"1-2,0-0",1684847962
266,59774934,1.571,2.250,"1-2,0-30",1684848002
262,59774987,1.615,2.200,"1-2,0-40",1684848026
259,59775131,1.666,2.100,"1-3,0-0",1684848081
255,59775222,1.615,2.200,"1-3,15-0",1684848112
254,59775243,1.571,2.250,"1-3,30-0",1684848115
592,326582343,2.500,1.500,"1-3,40-0",1684848137
250,59775881,-,-,"2-3,0-0",1684848359
249,59775894,1.444,2.625,"2-3,15-0",1684848363
244,59776072,1.363,3.000,"2-3,30-0",1684848421
243,59776087,1.444,2.625,"2-3,30-15",1684848427
239,59776339,1.363,3.000,"2-3,40-15",1684848505
238,59776350,1.400,2.750,"2-3,40-30",1684848508
224,59776864,1.400,2.750,"2-3,A-40",1684848720
223,59776947,1.571,2.250,"2-3,40-A",1684848744
221,59777043,1.500,2.500,"2-3,40-40",1684848781
220,59777073,1.666,2.100,"2-4,0-0",1684848798
219,59777139,1.700,2.050,"2-4,0-15",1684848830
218,59777198,1.666,2.100,"2-4,15-15",1684848860
215,59777391,1.750,2.000,"2-4,15-30",1684848936
212,59777593,1.700,2.050,"2-4,30-30",1684849005
210,59777666,1.615,2.200,"2-4,40-30",1684849032
209,59777676,1.571,2.250,"3-4,0-0",1684849036
208,59777874,1.666,2.100,"3-4,0-15",1684849109
202,59778111,1.533,2.375,"3-4,15-15",1684849198
199,59778226,1.666,2.100,"3-4,15-30",1684849233
198,59778236,1.533,2.375,"3-4,30-30",1684849237
194,59778396,1.400,2.750,"3-4,40-30",1684849298
193,59778433,1.300,3.400,"4-4,0-0",1684849308
190,59778602,1.250,3.750,"4-4,15-0",1684849375
186,59778842,1.222,4.000,"4-4,30-0",1684849439
182,59778950,1.250,3.750,"4-4,30-15",1684849476
181,59778986,1.300,3.400,"4-4,30-30",1684849491
178,59779216,1.444,2.625,"4-4,30-40",1684849590
173,59779397,1.333,3.250,"4-4,40-40",1684849648
170,59779521,1.250,3.750,"4-4,A-40",1684849681
169,59779534,1.222,4.000,"5-4,0-0",1684849687
168,59779724,1.250,3.750,"5-4,0-15",1684849784
161,59780077,1.200,4.333,"5-4,15-15",1684849914
160,59780090,1.166,5.000,"5-4,30-15",1684849917
159,59780311,1.125,6.000,"5-4,40-15",1684849979
158,59780496,1.071,9.000,"6-4,0-0,0-0",1684850047
157,59781042,1.083,8.000,"6-4,0-0,0-15",1684850232
485,326587930,1.333,3.250,"6-4,0-0,15-15",1684850255
149,59781430,1.062,10.000,"6-4,0-0,30-15",1684850391
146,59781491,1.071,9.000,"6-4,0-0,30-30",1684850413
145,59781499,1.062,10.000,"6-4,0-0,40-30",1684850416
136,59781893,1.083,8.000,"6-4,0-0,40-40",1684850630
134,59781942,1.111,6.500,"6-4,0-0,40-A",1684850647
131,59782312,1.142,5.500,"6-4,0-1,0-0",1684850822
127,59782440,1.142,5.500,"6-4,0-1,15-15",1684850872
126,59782442,1.166,5.000,"6-4,0-1,0-15",1684850874
123,59782618,1.181,4.500,"6-4,0-1,15-40",1684850961
122,59782623,1.200,4.333,"6-4,0-2,0-0",1684850963
119,59782734,1.181,4.500,"6-4,0-2,15-0",1684851021
117,59782768,1.166,5.000,"6-4,0-2,30-0",1684851038
113,59782800,1.200,4.333,"6-4,0-2,30-15",1684851055
110,59782868,1.222,4.000,"6-4,0-2,30-30",1684851080
109,59782881,1.200,4.333,"6-4,0-2,40-30",1684851085
108,59783094,1.181,4.500,"6-4,1-2,0-0",1684851154
107,59783297,1.200,4.333,"6-4,1-2,0-15",1684851244
105,59783508,1.200,4.333,"6-4,1-2,15-30",1684851336
102,59783641,1.166,5.000,"6-4,1-2,15-15",1684851374
101,59783656,1.222,4.000,"6-4,1-2,15-40",1684851378
100,59783695,1.200,4.333,"6-4,1-2,30-40",1684851392
99,59783776,1.166,5.000,"6-4,1-2,40-40",1684851449
96,59783945,1.200,4.333,"6-4,1-2,40-A",1684851526
94,59784052,1.200,4.333,"6-4,1-3,15-0",1684851565
93,59784153,1.222,4.000,"6-4,1-3,0-0",1684851607
92,59784161,1.200,4.333,"6-4,1-3,30-0",1684851608
91,59784201,1.181,4.500,"6-4,1-3,40-0",1684851626
89,59784554,1.200,4.333,"6-4,2-3,0-15",1684851811
86,59784657,1.166,5.000,"6-4,2-3,0-0",1684851847
85,59784669,1.222,4.000,"6-4,2-3,0-30",1684851850
