,id,home_od,away_od,ss,add_time
186,26444547,3.250,1.333,0-0,1582031503
179,26444771,3.000,1.364,0-1,1582031756
174,26444937,3.250,1.333,1-1,1582031945
162,26445291,3.400,1.300,1-2,1582032438
157,26445375,3.400,1.300,2-2,1582032576
149,26445579,3.400,1.300,2-3,1582032875
141,26445749,3.250,1.333,3-3,1582033115
135,26445887,3.250,1.333,3-4,1582033309
129,26446008,3.400,1.300,4-4,1582033465
123,26446174,6.500,1.111,4-5,1582033709
111,26446457,8.000,1.083,"4-6,0-0",1582034128
106,26446637,6.500,1.111,"4-6,0-1",1582034362
96,26446911,6.500,1.111,"4-6,1-1",1582034697
89,26447122,6.500,1.111,"4-6,1-2",1582034967
73,26447397,6.000,1.125,"4-6,2-2",1582035332
67,26447636,6.000,1.125,"4-6,2-3",1582035620
63,26447785,6.000,1.125,"4-6,3-3",1582035811
56,26448872,5.500,1.143,"4-6,3-4",1582037316
39,26449958,5.500,1.143,"4-6,4-4",1582038660
31,26450263,-,-,"4-6,4-5",1582038973
25,26450392,6.000,1.125,"4-6,5-5",1582039132
16,26450612,6.000,1.125,"4-6,5-6",1582039401
0,26451020,-,-,"4-6,6-6",1582039842
