,id,home_od,away_od,ss,add_time
478,342817463,1.533,2.375,"0-0,0-0",1707230900
219,76314116,1.500,2.625,"0-0,0-15",1707231719
216,76314350,1.533,2.500,"0-0,0-30",1707231856
214,76314447,1.533,2.500,"0-0,15-40",1707231891
213,76314501,1.571,2.375,"0-0,0-40",1707231918
212,76314524,1.533,2.500,"0-1,0-0",1707231926
209,76314675,1.500,2.625,"0-1,15-0",1707232022
206,76314714,1.571,2.375,"0-1,15-15",1707232055
203,76314768,1.533,2.500,"0-1,30-15",1707232081
200,76314851,1.533,2.500,"0-1,40-30",1707232115
198,76314940,1.615,2.300,"0-1,30-30",1707232158
195,76315076,1.500,2.625,"1-1,0-0",1707232258
194,76315085,1.444,2.750,"1-1,15-0",1707232264
188,76315197,1.444,2.750,"1-1,15-15",1707232338
184,76315309,1.400,3.000,"1-1,30-15",1707232391
180,76315344,1.363,3.200,"1-1,40-30",1707232412
179,76315353,1.333,3.400,"1-1,40-15",1707232425
176,76315407,1.444,2.750,"1-1,40-40",1707232475
174,76315486,-,-,"1-1,A-40",1707232540
173,76315509,1.285,3.750,"2-1,0-0",1707232553
171,76315841,1.222,4.333,"2-1,40-0",1707232753
170,76315890,1.250,4.000,"2-1,30-0",1707232781
169,76315899,1.222,4.333,"3-1,0-0",1707232783
418,342821285,1.125,6.000,"3-1,0-15",1707232812
417,342821310,1.100,7.000,"3-1,15-15",1707232835
167,76316112,1.222,4.333,"3-1,15-30",1707232947
166,76316121,1.250,4.000,"3-1,15-40",1707232952
164,76316342,1.285,3.750,"3-2,0-15",1707233106
163,76316345,1.333,3.400,"3-2,0-30",1707233116
160,76316405,1.285,3.750,"3-2,15-30",1707233184
157,76316434,1.363,3.200,"3-2,15-40",1707233203
153,76316536,1.444,2.750,"3-3,0-0",1707233257
152,76316555,1.500,2.625,"3-3,0-15",1707233265
151,76316556,1.333,3.400,"3-2,30-40",1707233266
150,76316607,1.533,2.500,"3-3,0-30",1707233306
149,76316646,1.500,2.625,"3-3,15-30",1707233351
141,76316854,-,-,"3-3,30-30",1707233511
138,76316900,1.500,2.625,"3-3,30-40",1707233535
137,76316915,1.533,2.500,"3-4,0-0",1707233548
136,76316998,1.666,2.200,"3-4,0-15",1707233657
133,76317180,1.571,2.375,"3-4,15-15",1707233770
132,76317187,1.533,2.500,"3-4,30-15",1707233774
131,76317208,1.615,2.300,"3-4,30-30",1707233801
130,76317272,1.533,2.500,"3-4,40-30",1707233870
129,76317278,1.444,2.750,"4-4,0-0",1707233880
120,76317409,1.500,2.625,"4-4,0-15",1707233997
119,76317415,1.571,2.375,"4-4,0-30",1707234000
118,76317494,1.615,2.300,"4-4,0-40",1707234049
117,76317538,1.571,2.375,"4-4,15-40",1707234098
116,76317565,1.615,2.300,"4-5,0-0",1707234129
115,76317715,1.571,2.375,"4-5,15-0",1707234260
114,76317725,1.500,2.625,"4-5,30-0",1707234281
113,76317748,1.444,2.750,"4-5,40-0",1707234307
360,342823101,1.571,2.250,"5-5,0-0",1707234351
110,76317827,1.363,3.200,"5-5,15-0",1707234406
109,76317829,1.444,2.750,"5-5,15-15",1707234407
