,id,home_od,away_od,ss,add_time
163,308877095,1.250,3.750,"0-0,0-0",1644752186
73,42393023,1.166,5.000,"0-0,15-0",1644752823
72,42393031,1.142,5.500,"0-0,30-0",1644752834
70,42393055,1.181,4.500,"0-0,30-15",1644752902
69,42393064,1.200,4.333,"0-0,30-30",1644752926
68,42393077,1.142,5.500,"0-0,40-30",1644752971
66,42393095,1.142,5.500,"1-0,0-0",1644753008
154,308877345,1.200,4.333,"1-0,0-15",1644753039
65,42393111,1.166,5.000,"1-0,0-30",1644753053
64,42393163,1.142,5.500,"1-0,30-40",1644753183
63,42393182,1.166,5.000,"1-1,0-0",1644753277
62,42393205,1.181,4.500,"1-1,15-15",1644753360
149,308877442,1.300,3.400,"1-1,30-30",1644753418
61,42393225,1.166,5.000,"1-1,40-30",1644753444
60,42393239,1.200,4.333,"1-1,40-40",1644753494
59,42393249,1.166,5.000,"1-1,A-40",1644753537
143,308877497,1.222,4.000,"2-1,0-0",1644753599
58,42393290,1.125,6.000,"2-1,15-0",1644753727
56,42393297,1.125,6.000,"2-1,30-15",1644753744
55,42393298,1.100,7.000,"2-1,30-0",1644753752
54,42393308,1.142,5.500,"2-1,40-40",1644753807
53,42393326,1.111,6.500,"2-1,A-40",1644753859
52,42393331,1.071,9.000,"3-1,0-0",1644753882
51,42393339,1.083,8.000,"3-1,0-15",1644753928
50,42393348,1.071,9.000,"3-1,15-15",1644753974
49,42393353,1.062,10.000,"3-1,30-15",1644753987
48,42393368,1.083,8.000,"3-1,30-30",1644754041
47,42393380,1.111,6.500,"3-1,30-40",1644754079
46,42393386,1.083,8.000,"3-1,40-40",1644754112
45,42393396,1.111,6.500,"3-1,40-A",1644754141
44,42393409,1.071,9.000,"3-1,A-40",1644754208
43,42393410,1.062,10.000,"4-1,0-0",1644754213
124,308877676,1.025,17.000,"4-1,15-15",1644754365
42,42393452,1.071,9.000,"4-1,15-30",1644754407
41,42393470,1.062,10.000,"4-1,30-30",1644754452
40,42393497,1.025,17.000,"5-1,0-0",1644754560
39,42393506,1.030,15.000,"5-1,0-15",1644754598
119,308877764,1.001,67.000,"5-1,15-15",1644754650
38,42393534,1.025,17.000,"5-1,40-15",1644754674
117,308877779,1.001,101.000,"5-1,40-30",1644754686
116,308877800,1.166,5.000,"6-1,0-0,0-0",1644754743
37,42393583,1.030,15.000,"6-1,0-0,0-15",1644754864
36,42393590,1.040,13.000,"6-1,0-0,0-30",1644754888
113,308877853,1.285,3.500,"6-1,0-1,0-0",1644754928
35,42393632,1.062,10.000,"6-1,0-1,0-15",1644755027
34,42393653,1.100,7.000,"6-1,0-1,15-30",1644755099
33,42393665,1.062,10.000,"6-1,0-1,40-30",1644755152
31,42393690,1.040,13.000,"6-1,1-1,15-0",1644755239
30,42393697,1.050,11.000,"6-1,1-1,0-0",1644755247
29,42393737,1.062,10.000,"6-1,1-1,30-40",1644755354
28,42393765,1.083,8.000,"6-1,1-2,0-0",1644755443
27,42393791,1.071,9.000,"6-1,1-2,15-0",1644755518
26,42393801,1.062,10.000,"6-1,1-2,30-0",1644755542
101,308878091,1.300,3.400,"6-1,1-2,40-0",1644755569
100,308878111,1.363,3.000,"6-1,2-2,0-15",1644755630
25,42393836,1.071,9.000,"6-1,2-2,0-30",1644755662
24,42393837,1.083,8.000,"6-1,2-2,0-40",1644755673
23,42393881,1.100,7.000,"6-1,2-3,0-0",1644755801
22,42393911,1.142,5.500,"6-1,2-3,0-30",1644755901
95,308878228,1.800,1.950,"6-1,2-3,15-30",1644755946
21,42393951,1.083,8.000,"6-1,2-3,40-30",1644756007
20,42393958,1.071,9.000,"6-1,3-3,0-0",1644756054
19,42393969,1.050,11.000,"6-1,3-3,15-0",1644756079
18,42394001,1.071,9.000,"6-1,3-3,15-15",1644756133
17,42394016,1.083,8.000,"6-1,3-3,15-30",1644756167
16,42394042,1.100,7.000,"6-1,3-4,0-0",1644756233
15,42394086,1.083,8.000,"6-1,3-4,30-0",1644756380
14,42394095,1.071,9.000,"6-1,3-4,40-0",1644756403
13,42394118,1.050,11.000,"6-1,4-4,15-0",1644756463
12,42394130,1.071,9.000,"6-1,4-4,15-15",1644756494
10,42394155,-,-,"6-1,4-4,30-15",1644756569
8,42394189,-,-,"6-1,4-4,40-30",1644756643
6,42394240,-,-,"6-1,4-4,A-40",1644756775
4,42394249,1.050,11.000,"6-1,4-4,40-40",1644756796
3,42394288,1.005,34.000,"6-1,5-4,0-0",1644756872
2,42394315,1.001,67.000,"6-1,5-4,15-0",1644756939
1,42394324,1.001,101.000,"6-1,5-4,30-0",1644756963
0,42394347,-,-,"6-1,5-4,40-0",1644757015
