,id,home_od,away_od,ss,add_time
111,77370175,2.200,1.666,"0-0,0-0",1709037388
110,77371075,2.375,1.571,"0-0,0-15",1709037877
109,77371099,2.200,1.666,"0-0,15-15",1709037894
108,77371159,2.100,1.727,"0-0,30-15",1709037936
257,343852653,1.950,1.800,"0-0,40-15",1709037952
105,77371355,2.200,1.666,"0-0,40-30",1709038037
104,77371358,2.100,1.727,"1-0,0-0",1709038040
103,77371387,2.200,1.666,"1-0,0-15",1709038056
101,77371506,2.200,1.666,"1-0,0-30",1709038138
100,77371512,2.300,1.615,"1-0,0-40",1709038143
99,77371604,2.200,1.666,"1-0,15-40",1709038202
98,77371701,2.300,1.615,"1-1,0-0",1709038270
95,77371796,2.750,1.444,"1-1,0-30",1709038337
94,77371836,2.500,1.533,"1-1,0-15",1709038358
93,77371941,-,-,"1-1,15-30",1709038404
92,77371956,3.000,1.400,"1-1,15-40",1709038417
88,77372195,3.400,1.333,"1-2,0-0",1709038585
85,77372232,3.500,1.300,"1-2,0-15",1709038612
84,77372263,3.750,1.285,"1-2,0-30",1709038626
82,77372304,3.400,1.333,"1-2,15-30",1709038661
81,77372326,3.200,1.363,"1-2,30-30",1709038678
80,77372367,3.400,1.333,"1-2,30-40",1709038709
79,77372495,3.750,1.285,"1-3,0-15",1709038792
225,343854036,6.500,1.111,"1-3,15-15",1709038798
78,77372666,4.000,1.250,"1-3,15-30",1709038869
77,77372706,4.333,1.222,"1-3,15-40",1709038890
76,77372785,4.000,1.250,"1-3,30-40",1709038945
75,77372812,4.500,1.200,"1-4,0-0",1709038972
73,77373080,4.500,1.200,"1-4,0-15",1709039147
72,77373110,4.333,1.222,"1-4,15-15",1709039169
71,77373119,4.000,1.250,"1-4,30-15",1709039176
70,77373162,4.333,1.222,"1-4,30-30",1709039209
69,77373185,4.500,1.200,"1-4,30-40",1709039230
209,343854833,34.000,1.005,"1-5,0-0",1709039274
206,343855011,41.000,1.004,"1-5,0-15",1709039381
205,343855015,34.000,1.005,"1-5,15-15",1709039382
68,77373474,5.000,1.166,"1-5,15-30",1709039415
67,77373476,4.500,1.200,"1-5,30-30",1709039417
66,77373606,-,-,"1-5,40-30",1709039497
65,77373625,4.500,1.200,"2-5,0-0",1709039505
64,77373916,5.000,1.166,"2-5,0-30",1709039666
63,77373945,4.500,1.200,"2-5,0-15",1709039688
62,77373966,5.000,1.166,"2-5,0-40",1709039703
191,343855704,2.625,1.444,"2-6,0-0,0-0",1709039737
61,77374230,5.500,1.142,"2-6,0-0,0-15",1709039890
60,77374286,5.000,1.166,"2-6,0-0,15-15",1709039920
59,77374335,6.000,1.125,"2-6,0-0,15-30",1709039944
58,77374403,5.500,1.142,"2-6,0-0,30-30",1709040019
57,77374436,5.000,1.166,"2-6,0-0,40-30",1709040047
56,77374478,4.500,1.200,"2-6,1-0,0-0",1709040081
55,77374625,5.000,1.166,"2-6,1-0,0-15",1709040169
183,343856395,2.500,1.500,"2-6,1-0,0-30",1709040188
182,343856468,2.625,1.444,"2-6,1-0,0-40",1709040230
181,343856492,2.500,1.500,"2-6,1-0,15-40",1709040257
180,343856525,2.625,1.444,"2-6,1-1,0-0",1709040290
179,343856589,2.375,1.533,"2-6,1-1,15-0",1709040345
54,77374898,5.500,1.142,"2-6,1-1,15-15",1709040377
53,77374958,5.000,1.166,"2-6,1-1,30-15",1709040413
52,77375000,5.500,1.142,"2-6,1-1,30-30",1709040434
50,77375088,8.000,1.083,"2-6,1-1,30-40",1709040505
45,77375198,6.000,1.125,"2-6,1-1,40-40",1709040607
44,77375220,5.000,1.166,"2-6,1-1,A-40",1709040623
166,343857072,2.250,1.571,"2-6,2-1,0-0",1709040675
165,343857215,2.500,1.500,"2-6,2-1,0-15",1709040796
