,id,home_od,away_od,ss,add_time
45,47930462,10.000,1.062,"0-0,0-0",1657450539
44,47930483,11.000,1.050,"0-0,0-15",1657450562
43,47930515,13.000,1.040,"0-0,0-30",1657450611
42,47930531,11.000,1.050,"0-0,15-30",1657450625
105,314722133,9.000,1.071,"0-0,15-40",1657450663
41,47930586,13.000,1.040,"0-1,0-0",1657450688
40,47930606,11.000,1.050,"0-1,15-0",1657450733
39,47930638,13.000,1.040,"0-1,15-15",1657450781
38,47930647,15.000,1.030,"0-1,15-30",1657450794
37,47930683,19.000,1.020,"0-1,15-40",1657450841
36,47930717,23.000,1.012,"0-2,0-0",1657450886
35,47930747,19.000,1.020,"0-2,15-0",1657450931
34,47930770,21.000,1.015,"0-2,15-15",1657450958
33,47930786,23.000,1.012,"0-2,15-30",1657450983
32,47930808,26.000,1.010,"0-2,15-40",1657451009
31,47930824,29.000,1.006,"0-3,0-0",1657451038
30,47930861,26.000,1.010,"0-3,15-0",1657451107
29,47930901,29.000,1.006,"0-3,15-15",1657451147
28,47930927,26.000,1.010,"0-3,30-15",1657451175
27,47930947,23.000,1.012,"0-3,40-15",1657451204
26,47930967,21.000,1.015,"1-3,0-0",1657451225
25,47930993,23.000,1.012,"1-3,0-15",1657451259
24,47931008,26.000,1.010,"1-3,0-30",1657451275
85,314722631,29.000,1.006,"1-3,0-40",1657451294
23,47931034,29.000,1.006,"1-4,0-0",1657451307
22,47931124,26.000,1.010,"1-4,15-0",1657451419
21,47931158,29.000,1.006,"1-4,15-15",1657451458
19,47931211,29.000,1.006,"1-4,30-30",1657451550
18,47931228,26.000,1.010,"1-4,30-15",1657451570
17,47931233,34.000,1.005,"1-4,30-40",1657451573
16,47931255,41.000,1.004,"1-5,0-0",1657451598
15,47931294,51.000,1.002,"1-5,0-15",1657451647
76,314722974,11.000,1.050,"1-6,0-0,0-0",1657451709
75,314723100,10.000,1.062,"1-6,0-0,15-0",1657451870
74,314723126,11.000,1.050,"1-6,0-0,15-15",1657451913
14,47931504,67.000,1.001,"1-6,0-0,15-30",1657451932
13,47931526,51.000,1.002,"1-6,0-0,30-30",1657451973
71,314723179,10.000,1.062,"1-6,0-0,40-30",1657451999
12,47931562,41.000,1.004,"1-6,1-0,0-0",1657452036
69,314723253,9.000,1.071,"1-6,1-0,0-15",1657452088
11,47931635,51.000,1.002,"1-6,1-0,0-30",1657452141
9,47931751,51.000,1.002,"1-6,1-1,15-15",1657452294
8,47931789,67.000,1.001,"1-6,1-1,0-15",1657452351
7,47931796,51.000,1.002,"1-6,1-1,30-30",1657452359
4,47931834,41.000,1.004,"1-6,1-1,40-30",1657452418
3,47931838,51.000,1.002,"1-6,1-1,40-40",1657452423
2,47931853,67.000,1.001,"1-6,1-1,40-A",1657452442
1,47931904,101.000,1.001,"1-6,1-2,0-0",1657452505
57,314723704,23.000,1.012,"1-6,1-2,15-15",1657452651
56,314723730,26.000,1.010,"1-6,1-2,15-30",1657452684
55,314723761,29.000,1.006,"1-6,1-2,15-40",1657452719
0,47932112,-,-,"1-6,1-3,0-0",1657452788
54,314723846,41.000,1.004,"1-6,1-3,0-15",1657452818
53,314723872,51.000,1.002,"1-6,1-3,0-30",1657452844
52,314723907,101.000,1.001,"1-6,1-3,0-40",1657452893
51,314723926,67.000,1.001,"1-6,1-3,15-40",1657452918
50,314723948,51.000,1.002,"1-6,1-3,30-40",1657452950
48,314724137,-,-,"1-6,1-4,0-0",1657453189
47,314724535,101.000,1.001,"1-6,1-4,30-40",1657453674
46,314724663,-,-,"1-6,1-5,0-0",1657453842
