,id,home_od,away_od,ss,add_time
667,336037392,1.909,1.909,"0-0,0-0",1695532352
383,69393956,2.000,1.800,"0-0,0-15",1695532353
665,336037407,2.100,1.666,"0-0,0-30",1695532372
380,69393991,2.100,1.727,"0-0,0-40",1695532411
375,69394046,2.200,1.666,"0-1,0-0",1695532526
374,69394050,2.300,1.615,"0-1,0-15",1695532530
371,69394076,2.625,1.500,"0-1,0-30",1695532599
366,69394100,3.000,1.400,"0-1,0-40",1695532656
363,69394127,3.200,1.363,"0-2,0-0",1695532715
362,69394129,3.400,1.333,"0-2,0-15",1695532722
646,336037529,6.500,1.111,"0-2,0-30",1695532730
359,69394155,3.500,1.300,"0-2,0-40",1695532791
354,69394192,3.400,1.333,"0-2,15-40",1695532838
353,69394193,3.500,1.300,"0-3,0-0",1695532840
350,69394263,3.750,1.285,"0-3,0-15",1695533007
349,69394268,4.000,1.250,"0-3,0-30",1695533019
347,69394317,4.000,1.250,"0-3,15-30",1695533096
344,69394344,3.750,1.285,"0-3,30-30",1695533144
343,69394349,3.500,1.300,"0-3,40-30",1695533150
339,69394397,3.500,1.300,"1-3,0-15",1695533220
338,69394403,3.400,1.333,"1-3,0-0",1695533230
337,69394404,3.200,1.363,"1-3,15-15",1695533231
332,69394438,3.750,1.285,"1-3,15-40",1695533301
331,69394456,3.500,1.300,"1-3,15-30",1695533336
328,69394516,3.750,1.285,"1-4,0-0",1695533477
326,69394533,3.400,1.333,"1-4,30-0",1695533501
325,69394535,3.500,1.300,"1-4,15-0",1695533502
323,69394546,3.200,1.363,"1-4,40-0",1695533527
322,69394555,3.000,1.400,"2-4,0-0",1695533562
321,69394568,2.750,1.444,"2-4,15-0",1695533631
320,69394572,2.500,1.533,"2-4,30-0",1695533642
319,69394591,2.200,1.666,"2-4,40-0",1695533688
315,69394669,2.200,1.666,"3-4,0-15",1695533916
314,69394681,2.000,1.800,"3-4,0-0",1695533926
313,69394682,2.100,1.727,"3-4,15-15",1695533927
312,69394686,2.000,1.800,"3-4,30-15",1695533938
311,69394693,1.909,1.909,"3-4,40-15",1695533972
310,69394699,2.000,1.800,"3-4,40-30",1695533996
309,69394710,1.909,1.909,"4-4,0-0",1695534040
306,69394757,2.000,1.800,"4-4,0-15",1695534145
305,69394760,2.100,1.727,"4-4,0-40",1695534152
303,69394781,2.100,1.727,"4-4,0-30",1695534189
302,69394783,2.200,1.666,"4-5,0-0",1695534194
299,69394838,2.100,1.727,"4-5,15-0",1695534355
297,69394849,2.100,1.727,"4-5,30-15",1695534373
296,69394875,2.200,1.666,"4-5,15-15",1695534420
293,69394895,2.300,1.615,"4-5,30-30",1695534461
291,69394916,2.300,1.615,"4-5,40-40",1695534503
289,69394932,2.100,1.727,"4-5,40-30",1695534551
285,69394947,-,-,"4-5,40-A",1695534587
284,69394954,4.000,1.250,"4-6,0-0,0-0",1695534597
279,69395062,4.000,1.250,"4-6,0-0,0-15",1695534826
273,69395117,3.750,1.285,"4-6,0-0,15-15",1695534909
272,69395119,4.000,1.250,"4-6,0-0,15-30",1695534910
269,69395151,4.333,1.222,"4-6,0-0,15-40",1695534958
268,69395157,4.000,1.250,"4-6,0-0,30-40",1695534966
266,69395234,5.000,1.166,"4-6,0-1,0-15",1695535111
263,69395257,4.333,1.222,"4-6,0-1,0-0",1695535143
262,69395258,5.500,1.142,"4-6,0-1,0-30",1695535146
258,69395288,7.000,1.100,"4-6,0-1,0-40",1695535207
257,69395290,9.000,1.071,"4-6,0-2,0-0",1695535208
256,69395297,7.000,1.100,"4-6,0-2,15-0",1695535223
250,69395357,5.500,1.142,"4-6,0-2,30-0",1695535322
243,69395397,5.000,1.166,"4-6,0-2,40-0",1695535373
240,69395482,4.333,1.222,"4-6,1-2,0-0",1695535510
237,69395503,4.000,1.250,"4-6,1-2,15-0",1695535539
511,336038842,2.250,1.571,"4-6,1-2,30-15",1695535600
234,69395564,4.500,1.200,"4-6,1-2,30-30",1695535678
230,69395571,4.000,1.250,"4-6,1-2,40-30",1695535705
215,69395659,6.000,1.125,"4-6,1-2,40-A",1695535848
202,69395786,5.000,1.166,"4-6,1-2,40-40",1695536062
201,69395796,4.333,1.222,"4-6,1-2,A-40",1695536081
198,69395834,4.000,1.250,"4-6,2-2,0-0",1695536140
195,69395875,4.333,1.222,"4-6,2-2,0-15",1695536181
194,69395877,4.000,1.250,"4-6,2-2,15-15",1695536185
193,69395879,4.333,1.222,"4-6,2-2,15-30",1695536187
188,69395946,4.500,1.200,"4-6,2-2,15-40",1695536278
187,69395954,5.000,1.166,"4-6,2-3,0-0",1695536283
184,69396066,5.500,1.142,"4-6,2-3,0-15",1695536436
183,69396084,5.000,1.166,"4-6,2-3,15-15",1695536470
182,69396087,4.500,1.200,"4-6,2-3,30-15",1695536488
181,69396107,4.333,1.222,"4-6,2-3,40-15",1695536524
180,69396114,4.000,1.250,"4-6,3-3,0-0",1695536546
179,69396154,3.500,1.300,"4-6,3-3,15-0",1695536634
175,69396178,3.750,1.285,"4-6,3-3,15-15",1695536681
174,69396181,4.333,1.222,"4-6,3-3,15-30",1695536685
171,69396250,3.750,1.285,"4-6,3-3,30-30",1695536817
170,69396262,3.000,1.400,"4-6,3-3,40-30",1695536843
159,69396408,3.000,1.400,"4-6,3-3,A-40",1695537068
158,69396432,3.500,1.300,"4-6,3-3,40-40",1695537100
155,69396462,4.000,1.250,"4-6,3-3,40-A",1695537170
154,69396463,4.500,1.200,"4-6,3-4,0-0",1695537171
153,69396575,4.000,1.250,"4-6,3-4,15-0",1695537349
152,69396595,3.750,1.285,"4-6,3-4,30-0",1695537381
150,69396635,4.333,1.222,"4-6,3-4,30-15",1695537457
149,69396643,3.750,1.285,"4-6,3-4,40-15",1695537480
145,69396701,4.333,1.222,"4-6,3-4,40-30",1695537569
142,69396761,3.750,1.285,"4-6,4-4,0-0",1695537690
140,69396767,3.200,1.363,"4-6,4-4,15-0",1695537705
137,69396808,2.625,1.500,"4-6,4-4,30-0",1695537773
136,69396809,2.200,1.666,"4-6,4-4,40-0",1695537774
130,69396963,1.909,1.909,"4-6,5-4,15-0",1695538080
129,69396967,2.000,1.800,"4-6,5-4,0-0",1695538089
128,69396969,2.100,1.727,"4-6,5-4,15-15",1695538091
127,69396991,1.909,1.909,"4-6,5-4,30-15",1695538154
126,69396999,1.800,2.000,"4-6,5-4,40-15",1695538191
125,69397090,-,-,"4-6,6-4,0-0,0-0",1695538492
120,69397423,1.200,4.500,"4-6,6-4,2-0,30-40",1695539300
110,69397494,1.100,7.000,"4-6,6-4,2-0,A-40",1695539453
105,69397536,1.142,5.500,"4-6,6-4,2-0,40-40",1695539530
104,69397537,1.200,4.500,"4-6,6-4,2-0,40-A",1695539531
100,69397600,1.222,4.333,"4-6,6-4,2-1,0-0",1695539628
99,69397623,1.285,3.750,"4-6,6-4,2-1,0-15",1695539722
98,69397627,1.400,3.000,"4-6,6-4,2-1,0-30",1695539728
95,69397667,1.333,3.400,"4-6,6-4,2-1,15-30",1695539804
94,69397672,1.250,4.000,"4-6,6-4,2-1,30-30",1695539815
93,69397674,1.166,5.000,"4-6,6-4,2-1,40-30",1695539828
91,69397700,1.166,5.000,"4-6,6-4,3-1,0-15",1695539894
90,69397710,1.142,5.500,"4-6,6-4,3-1,0-0",1695539921
89,69397712,1.200,4.500,"4-6,6-4,3-1,0-30",1695539927
86,69397774,-,-,"4-6,6-4,3-1,0-40",1695540034
85,69397842,1.166,5.000,"4-6,6-4,3-2,15-0",1695540155
79,69397875,1.125,6.000,"4-6,6-4,3-2,30-0",1695540230
76,69397897,1.166,5.000,"4-6,6-4,3-2,30-15",1695540277
74,69397920,1.250,4.000,"4-6,6-4,3-2,30-30",1695540303
72,69397942,-,-,"4-6,6-4,3-2,30-40",1695540344
69,69397970,1.800,2.000,"4-6,6-4,3-3,0-0",1695540435
68,69397975,1.909,1.909,"4-6,6-4,3-3,0-15",1695540444
63,69397999,1.666,2.200,"4-6,6-4,3-3,15-15",1695540508
59,69398042,2.000,1.800,"4-6,6-4,3-3,15-30",1695540545
57,69398050,1.727,2.100,"4-6,6-4,3-3,30-30",1695540559
56,69398059,2.000,1.800,"4-6,6-4,3-3,30-40",1695540574
51,69398122,2.300,1.615,"4-6,6-4,3-4,0-0",1695540783
50,69398123,2.750,1.444,"4-6,6-4,3-4,0-15",1695540785
49,69398131,2.300,1.615,"4-6,6-4,3-4,15-15",1695540797
47,69398166,2.100,1.727,"4-6,6-4,3-4,30-15",1695540869
46,69398168,1.909,1.909,"4-6,6-4,3-4,40-15",1695540878
43,69398199,1.800,2.000,"4-6,6-4,4-4,0-0",1695540997
40,69398230,2.000,1.800,"4-6,6-4,4-4,0-15",1695541045
39,69398234,1.800,2.000,"4-6,6-4,4-4,15-15",1695541051
38,69398248,2.000,1.800,"4-6,6-4,4-4,15-30",1695541065
37,69398255,2.200,1.666,"4-6,6-4,4-4,15-40",1695541090
36,69398266,2.000,1.800,"4-6,6-4,4-4,30-40",1695541125
29,69398318,2.000,1.800,"4-6,6-4,4-4,40-A",1695541247
26,69398334,1.727,2.100,"4-6,6-4,4-4,40-40",1695541277
22,69398414,1.363,3.200,"4-6,6-4,4-4,A-40",1695541343
19,69398489,1.100,7.000,"4-6,6-4,5-4,0-0",1695541483
13,69398550,1.222,4.333,"4-6,6-4,5-4,0-15",1695541569
12,69398553,1.142,5.500,"4-6,6-4,5-4,15-15",1695541571
10,69398575,-,-,"4-6,6-4,5-4,30-15",1695541609
4,69398610,-,-,"4-6,6-4,5-4,40-15",1695541666
0,69398627,-,-,"4-6,6-4,5-4,40-30",1695541700
