,id,home_od,away_od,ss,add_time
154,337326263,1.125,6.000,"0-0,0-0",1697289415
58,70709675,1.040,13.000,"0-0,30-0",1697289417
57,70709681,1.050,11.000,"0-0,15-0",1697289425
151,337326291,1.111,6.500,"0-0,30-30",1697289490
56,70709711,1.062,10.000,"0-0,30-40",1697289517
55,70709721,1.050,11.000,"0-0,40-40",1697289556
54,70709729,1.040,13.000,"0-0,A-40",1697289593
53,70709746,1.030,15.000,"1-0,0-0",1697289641
146,337326366,1.030,15.000,"1-0,30-15",1697289779
52,70709797,1.025,17.000,"2-0,0-0",1697289830
144,337326388,1.030,15.000,"1-0,40-15",1697289842
142,337326421,1.030,15.000,"2-0,15-30",1697289962
51,70709857,1.030,15.000,"2-1,0-0",1697290060
140,337326479,1.030,15.000,"2-1,15-0",1697290163
49,70709936,1.050,11.000,"2-1,30-40",1697290320
47,70709954,1.050,11.000,"2-1,40-A",1697290366
45,70709973,1.030,15.000,"2-1,A-40",1697290422
44,70709978,1.040,13.000,"2-1,40-40",1697290433
43,70709986,1.030,15.000,"3-1,0-0",1697290472
129,337326615,1.030,15.000,"3-1,15-15",1697290548
128,337326620,1.040,13.000,"3-1,0-15",1697290565
42,70710028,1.040,13.000,"3-2,0-0",1697290613
41,70710059,1.030,15.000,"3-2,15-0",1697290718
126,337326681,1.025,17.000,"3-2,30-0",1697290770
125,337326724,1.020,19.000,"4-2,15-0",1697290922
40,70710131,1.025,17.000,"4-2,30-0",1697290986
39,70710136,1.030,15.000,"4-2,30-30",1697291002
34,70710204,1.025,17.000,"4-2,A-40",1697291209
33,70710214,1.030,15.000,"4-2,40-40",1697291248
31,70710283,1.030,15.000,"4-2,40-A",1697291457
30,70710297,1.040,13.000,"4-3,0-0",1697291495
29,70710309,1.030,15.000,"4-3,15-0",1697291545
28,70710311,1.040,13.000,"4-3,15-15",1697291555
104,337326955,1.025,17.000,"4-3,40-30",1697291644
103,337326957,1.050,11.000,"4-3,30-30",1697291648
102,337326962,1.030,15.000,"4-3,A-40",1697291685
101,337326988,1.020,19.000,"5-3,0-15",1697291829
100,337326992,1.025,17.000,"5-3,0-30",1697291844
27,70710406,1.050,11.000,"5-4,15-15",1697292100
26,70710418,1.040,13.000,"5-4,40-30",1697292173
25,70710420,1.050,11.000,"5-4,30-30",1697292182
24,70710426,1.030,15.000,"6-4,0-0,0-0",1697292206
94,337327096,1.222,4.000,"6-4,0-0,15-30",1697292413
23,70710463,1.040,13.000,"6-4,0-0,15-40",1697292492
92,337327118,1.285,3.500,"6-4,0-1,0-0",1697292554
22,70710476,1.030,15.000,"6-4,0-1,30-0",1697292576
21,70710487,1.040,13.000,"6-4,0-1,30-15",1697292642
88,337327155,1.250,3.750,"6-4,0-1,40-30",1697292760
87,337327157,1.222,4.000,"6-4,1-1,0-0",1697292764
20,70710517,1.050,11.000,"6-4,1-1,0-15",1697292804
19,70710541,1.040,13.000,"6-4,1-1,15-30",1697292882
84,337327204,1.285,3.500,"6-4,1-1,30-40",1697292929
83,337327238,1.250,3.750,"6-4,1-1,40-A",1697293077
13,70710658,1.020,19.000,"6-4,1-1,A-40",1697293323
12,70710681,1.030,15.000,"6-4,1-1,40-40",1697293391
11,70710700,1.010,26.000,"6-4,2-1,0-0",1697293461
10,70710730,1.005,34.000,"6-4,2-1,30-0",1697293565
72,337327399,1.030,15.000,"6-4,3-1,0-0",1697293640
9,70710781,1.004,41.000,"6-4,3-1,15-0",1697293737
8,70710791,1.002,51.000,"6-4,3-1,30-0",1697293760
7,70710800,1.001,67.000,"6-4,3-1,40-15",1697293807
6,70710815,1.001,101.000,"6-4,4-1,0-0",1697293856
5,70710847,1.001,67.000,"6-4,4-1,15-30",1697293975
4,70710855,1.001,101.000,"6-4,4-1,30-30",1697294018
65,337327511,1.002,51.000,"6-4,4-1,40-30",1697294055
64,337327529,1.001,101.000,"6-4,5-1,0-0",1697294142
63,337327536,1.001,67.000,"6-4,5-1,0-15",1697294183
3,70710948,-,-,"6-4,5-2,15-0",1697294373
2,70710984,1.001,101.000,"6-4,5-2,30-30",1697294501
1,70710998,1.001,67.000,"6-4,5-2,30-40",1697294553
0,70711036,-,-,"6-4,6-2,0-0",1697294684
