,id,home_od,away_od,ss,add_time
361,95316551,1.533,2.500,"0-0,15-0",1729178713
360,95316589,1.571,2.375,"0-0,0-0",1729178734
359,95316593,1.500,2.625,"0-0,30-0",1729178737
355,95316843,1.400,3.000,"1-0,15-0",1729178879
354,95316851,1.444,2.750,"1-0,0-0",1729178882
353,95316898,1.500,2.625,"1-0,15-30",1729178908
350,95316992,1.444,2.750,"1-0,15-15",1729178961
349,95317001,1.533,2.500,"1-0,15-40",1729178967
347,95317048,1.533,2.500,"1-1,15-0",1729178990
344,95317081,1.571,2.375,"1-1,0-0",1729179008
343,95317092,1.500,2.625,"1-1,30-0",1729179017
341,95317187,1.500,2.625,"1-1,40-0",1729179071
340,95317201,1.444,2.750,"2-1,0-0",1729179077
335,95317508,1.500,2.625,"2-1,0-15",1729179242
334,95317541,1.444,2.750,"2-1,15-15",1729179258
332,95317561,1.533,2.500,"2-1,15-40",1729179266
330,95317578,1.500,2.625,"2-1,15-30",1729179270
329,95317667,1.533,2.500,"2-2,0-0",1729179304
324,95317940,1.500,2.625,"2-2,15-0",1729179412
322,95317956,1.571,2.375,"2-2,15-15",1729179424
321,95317961,1.533,2.500,"2-2,30-15",1729179427
318,95318058,1.500,2.625,"2-2,40-15",1729179495
313,95318171,1.533,2.500,"3-2,0-0",1729179573
312,95318247,1.571,2.375,"3-2,0-15",1729179616
309,95318382,1.533,2.500,"3-2,15-30",1729179704
308,95318404,1.615,2.300,"3-2,0-30",1729179717
307,95318493,1.666,2.200,"3-3,0-0",1729179776
306,95318614,1.909,1.909,"3-3,0-30",1729179829
305,95318668,1.727,2.100,"3-3,0-15",1729179868
304,95318672,2.100,1.727,"3-3,0-40",1729179871
301,95318923,2.375,1.571,"3-4,0-0",1729180041
298,95319063,2.625,1.500,"3-4,0-30",1729180102
297,95319076,2.750,1.444,"3-4,0-40",1729180109
296,95319090,2.625,1.500,"3-4,0-15",1729180114
295,95319111,2.750,1.444,"3-5,0-0",1729180127
492,361461978,9.000,1.071,"3-5,15-0",1729180172
294,95319232,2.625,1.500,"3-5,40-0",1729180217
490,361462065,9.000,1.071,"4-5,0-0",1729180255
291,95319531,2.750,1.444,"4-5,0-15",1729180412
290,95319564,2.500,1.533,"4-5,15-15",1729180435
287,95319606,2.750,1.444,"4-5,15-30",1729180459
286,95319638,3.000,1.400,"4-5,15-40",1729180471
285,95319654,2.750,1.444,"4-5,30-40",1729180483
284,95319729,2.375,1.571,"4-5,40-40",1729180522
281,95319827,2.750,1.444,"4-5,40-A",1729180587
278,95320104,3.200,1.363,"4-6,0-0,0-15",1729180731
277,95320131,2.750,1.444,"4-6,0-0,0-0",1729180748
275,95320227,2.750,1.444,"4-6,0-0,15-15",1729180802
274,95320228,2.625,1.500,"4-6,0-0,30-15",1729180804
273,95320260,2.500,1.533,"4-6,0-0,40-15",1729180828
269,95320458,2.375,1.571,"4-6,1-0,0-0",1729180970
268,95320460,2.500,1.533,"4-6,1-0,0-15",1729180971
264,95320531,2.500,1.533,"4-6,1-0,15-30",1729181033
263,95320546,2.375,1.571,"4-6,1-0,15-15",1729181050
260,95320603,2.300,1.615,"4-6,1-0,30-30",1729181091
257,95320644,2.500,1.533,"4-6,1-0,30-40",1729181123
253,95320713,2.500,1.533,"4-6,1-0,40-A",1729181169
251,95320722,2.300,1.615,"4-6,1-0,40-40",1729181174
247,95320879,2.625,1.500,"4-6,1-1,0-0",1729181263
244,95320902,2.375,1.571,"4-6,1-1,30-0",1729181276
242,95320914,2.500,1.533,"4-6,1-1,15-0",1729181287
241,95320923,2.300,1.615,"4-6,1-1,40-0",1729181292
237,95321097,2.625,1.500,"4-6,1-1,40-30",1729181401
236,95321136,2.375,1.571,"4-6,1-1,40-15",1729181423
235,95321375,2.200,1.666,"4-6,2-1,15-0",1729181555
234,95321426,2.375,1.571,"4-6,2-1,0-0",1729181580
232,95321477,2.375,1.571,"4-6,2-1,15-15",1729181609
231,95321483,2.750,1.444,"4-6,2-1,15-30",1729181615
228,95321606,2.500,1.533,"4-6,2-1,30-30",1729181697
225,95321646,2.750,1.444,"4-6,2-1,30-40",1729181721
224,95321651,3.000,1.400,"4-6,2-2,0-0",1729181723
223,95321744,3.400,1.333,"4-6,2-2,0-15",1729181770
222,95321841,4.000,1.250,"4-6,2-2,0-30",1729181820
216,95321975,3.750,1.285,"4-6,2-2,15-30",1729181907
215,95321988,3.200,1.363,"4-6,2-2,30-30",1729181919
214,95322020,2.750,1.444,"4-6,2-2,40-30",1729181942
213,95322082,2.625,1.500,"4-6,3-2,0-0",1729181973
209,95322414,2.300,1.615,"4-6,3-2,15-0",1729182141
208,95322431,2.625,1.500,"4-6,3-2,15-15",1729182151
205,95322544,2.750,1.444,"4-6,3-2,15-30",1729182215
204,95322569,2.500,1.533,"4-6,3-2,30-30",1729182231
199,95322639,-,-,"4-6,3-2,30-40",1729182262
195,95322821,-,-,"4-6,3-3,0-0",1729182345
194,95322845,2.750,1.444,"4-6,3-3,15-0",1729182357
193,95322877,2.625,1.500,"4-6,3-3,30-0",1729182375
192,95322923,2.500,1.533,"4-6,3-3,40-0",1729182401
191,95323189,2.200,1.666,"4-6,4-3,15-0",1729182567
190,95323263,1.909,1.909,"4-6,4-3,30-0",1729182617
189,95323330,2.100,1.727,"4-6,4-3,30-15",1729182666
186,95323430,2.300,1.615,"4-6,4-3,30-30",1729182723
185,95323457,1.909,1.909,"4-6,4-3,40-30",1729182736
184,95323498,1.615,2.300,"4-6,5-3,0-0",1729182757
183,95323607,1.727,2.100,"4-6,5-3,0-15",1729182816
182,95323618,1.666,2.200,"4-6,5-3,15-15",1729182838
179,95323695,1.727,2.100,"4-6,5-3,30-30",1729182895
178,95323712,1.615,2.300,"4-6,5-3,30-15",1729182908
362,361466374,-,-,"4-6,5-3,40-30",1729182941
177,95323774,1.571,2.375,"4-6,6-3,0-0,0-0",1729182955
