,id,home_od,away_od,ss,add_time
328,74805319,2.100,1.666,"0-0,0-0",1704513658
327,74805321,2.000,1.750,"0-0,15-0",1704513661
322,74805356,2.050,1.700,"0-0,15-15",1704513725
316,74805372,2.050,1.700,"0-0,30-30",1704513752
315,74805375,2.200,1.615,"0-0,15-30",1704513755
312,74805398,2.100,1.666,"0-0,30-40",1704513811
310,74805406,2.100,1.666,"0-0,40-A",1704513829
308,74805419,2.000,1.750,"0-0,40-40",1704513857
307,74805423,2.200,1.615,"0-1,0-0",1704513860
302,74805486,2.100,1.666,"0-1,15-0",1704514034
299,74805494,2.050,1.700,"0-1,30-0",1704514054
294,74805513,2.200,1.615,"0-1,30-15",1704514101
284,74805543,2.250,1.571,"0-1,30-30",1704514147
281,74805572,2.200,1.615,"0-1,40-30",1704514207
269,74805705,2.625,1.444,"0-1,40-A",1704514459
268,74805706,2.375,1.533,"0-1,40-40",1704514461
265,74805733,2.250,1.571,"0-1,A-40",1704514497
260,74805767,2.200,1.615,"1-1,0-0",1704514542
256,74805811,2.100,1.666,"1-1,15-15",1704514584
255,74805814,2.200,1.615,"1-1,15-30",1704514587
253,74805824,2.000,1.750,"1-1,15-0",1704514603
252,74805831,2.250,1.571,"1-1,15-40",1704514609
247,74805862,2.200,1.615,"1-1,30-40",1704514655
233,74806056,2.000,1.750,"1-1,40-40",1704514849
230,74806101,2.100,1.666,"1-1,40-A",1704514906
225,74806161,2.200,1.615,"1-2,0-0",1704515046
223,74806167,2.100,1.666,"1-2,15-0",1704515061
218,74806194,2.250,1.571,"1-2,15-15",1704515102
206,74806263,2.200,1.615,"1-2,30-15",1704515168
201,74806302,2.375,1.533,"1-2,30-30",1704515227
200,74806304,2.625,1.444,"1-2,30-40",1704515229
194,74806344,3.000,1.363,"1-3,0-0",1704515329
191,74806365,3.750,1.250,"1-3,0-30",1704515366
190,74806367,3.400,1.300,"1-3,0-15",1704515372
189,74806369,4.000,1.222,"1-3,0-40",1704515375
525,341349750,8.000,1.083,"1-4,15-0",1704515528
188,74806454,3.750,1.250,"1-4,30-0",1704515546
187,74806464,4.000,1.222,"1-4,30-15",1704515573
184,74806498,4.333,1.200,"1-4,30-30",1704515637
179,74806511,4.000,1.222,"1-4,40-30",1704515664
174,74806564,3.750,1.250,"2-4,0-0",1704515721
168,74806594,4.000,1.222,"2-4,0-15",1704515754
166,74806607,4.333,1.200,"2-4,0-30",1704515766
165,74806613,4.500,1.181,"2-4,0-40",1704515769
162,74806642,4.333,1.200,"2-4,15-40",1704515862
157,74806718,4.500,1.181,"2-5,0-0",1704516001
154,74806750,4.333,1.200,"2-5,15-0",1704516046
149,74806763,4.500,1.181,"2-5,15-15",1704516067
148,74806768,5.000,1.166,"2-5,15-30",1704516071
147,74806782,5.500,1.142,"2-5,15-40",1704516098
145,74806815,5.500,1.142,"2-6,0-0,0-0",1704516186
142,74806881,4.500,1.181,"2-6,0-0,15-0",1704516338
141,74806882,5.000,1.166,"2-6,0-0,15-15",1704516342
138,74806935,4.333,1.200,"2-6,0-0,30-15",1704516455
131,74806978,5.000,1.166,"2-6,0-0,30-30",1704516521
128,74807022,5.500,1.142,"2-6,0-0,30-40",1704516556
127,74807034,6.000,1.125,"2-6,0-1,0-0",1704516565
126,74807087,5.500,1.142,"2-6,0-1,15-0",1704516625
125,74807115,6.000,1.125,"2-6,0-1,15-15",1704516681
124,74807128,5.500,1.142,"2-6,0-1,30-15",1704516711
120,74807186,5.500,1.142,"2-6,0-1,40-30",1704516818
119,74807191,5.000,1.166,"2-6,0-1,40-15",1704516820
459,341350593,2.500,1.500,"2-6,1-1,0-0",1704516824
118,74807235,4.333,1.200,"2-6,1-1,15-0",1704516880
116,74807269,5.500,1.142,"2-6,1-1,15-30",1704516938
115,74807274,5.000,1.166,"2-6,1-1,15-15",1704516945
