,id,home_od,away_od,ss,add_time
500,69758497,2.100,1.727,"0-0,0-0",1696048956
499,69758499,2.200,1.666,"0-0,0-15",1696048958
498,69758503,2.300,1.615,"0-0,0-30",1696048977
497,69758516,2.200,1.666,"0-0,15-30",1696049015
495,69758568,2.200,1.666,"0-0,15-40",1696049134
494,69758569,2.100,1.727,"0-0,30-40",1696049135
493,69758574,2.200,1.666,"0-1,0-0",1696049148
490,69758625,2.375,1.571,"0-1,0-15",1696049274
489,69758626,2.625,1.500,"0-1,0-30",1696049275
485,69758655,2.750,1.444,"0-1,15-40",1696049337
483,69758669,2.500,1.533,"0-1,15-30",1696049367
482,69758675,3.200,1.363,"0-2,0-0",1696049377
480,69758687,3.500,1.300,"0-2,0-15",1696049435
476,69758727,3.750,1.285,"0-2,0-30",1696049523
473,69758763,3.400,1.333,"0-2,15-30",1696049598
472,69758765,3.200,1.363,"0-2,30-30",1696049601
471,69758770,3.400,1.333,"0-2,30-40",1696049616
470,69758778,3.500,1.300,"0-3,0-0",1696049656
469,69758815,3.750,1.285,"0-3,0-15",1696049794
468,69758824,3.500,1.300,"0-3,15-15",1696049814
467,69758835,4.000,1.250,"0-3,15-30",1696049842
466,69758843,3.750,1.285,"0-3,30-30",1696049883
463,69758859,4.000,1.250,"0-3,30-40",1696049956
460,69758873,3.750,1.285,"0-3,40-40",1696049990
459,69758876,3.500,1.300,"0-3,A-40",1696049992
457,69758918,3.500,1.300,"1-3,0-0",1696050074
456,69758923,3.750,1.285,"1-3,0-15",1696050080
454,69758936,3.750,1.285,"1-3,0-30",1696050142
451,69758948,3.500,1.300,"1-3,15-30",1696050210
446,69758974,3.750,1.285,"1-3,15-40",1696050273
443,69759007,4.000,1.250,"1-4,0-0",1696050392
442,69759009,3.750,1.285,"1-4,15-0",1696050397
440,69759027,3.750,1.285,"1-4,30-15",1696050469
439,69759039,4.000,1.250,"1-4,15-15",1696050511
438,69759041,3.750,1.285,"1-4,40-15",1696050513
435,69759065,3.400,1.333,"2-4,15-0",1696050639
432,69759087,3.000,1.400,"2-4,30-0",1696050709
429,69759098,2.500,1.533,"2-4,40-0",1696050732
427,69759105,2.625,1.500,"2-4,40-15",1696050762
423,69759146,2.200,1.666,"3-4,0-0",1696050933
783,336395190,1.950,1.800,"3-4,30-0",1696050955
420,69759166,2.100,1.727,"3-4,15-0",1696050973
419,69759170,2.000,1.800,"3-4,40-0",1696050983
417,69759187,2.000,1.800,"4-4,0-0",1696051085
415,69759202,2.000,1.800,"4-4,0-15",1696051108
414,69759213,2.200,1.666,"4-4,0-30",1696051116
774,336395279,2.200,1.615,"4-4,0-40",1696051149
413,69759254,2.300,1.615,"4-5,0-0",1696051186
412,69759296,2.200,1.666,"4-5,15-0",1696051324
410,69759304,2.375,1.571,"4-5,15-15",1696051366
409,69759307,2.200,1.666,"4-5,30-15",1696051393
406,69759345,2.375,1.571,"4-5,30-30",1696051496
403,69759354,2.200,1.666,"4-5,40-30",1696051520
400,69759379,2.500,1.533,"4-5,40-40",1696051561
399,69759392,2.300,1.615,"4-5,A-40",1696051588
395,69759412,2.100,1.727,"5-5,0-0",1696051684
392,69759422,2.000,1.800,"5-5,15-0",1696051720
387,69759449,2.100,1.727,"5-5,15-15",1696051774
384,69759461,2.200,1.666,"5-5,15-30",1696051801
383,69759463,2.000,1.800,"5-5,30-30",1696051802
382,69759470,2.200,1.666,"5-5,30-40",1696051821
381,69759475,2.000,1.800,"5-5,40-40",1696051859
378,69759493,2.200,1.666,"5-5,40-A",1696051962
377,69759494,2.300,1.615,"5-6,0-0",1696051967
376,69759522,2.200,1.666,"5-6,15-0",1696052063
375,69759526,2.300,1.615,"5-6,15-15",1696052088
374,69759535,2.200,1.666,"5-6,30-15",1696052123
373,69759538,2.100,1.727,"5-6,40-15",1696052141
370,69759558,2.000,1.800,"6-6,0-0",1696052218
362,69759573,2.200,1.666,"6-6,0-1",1696052271
361,69759574,2.000,1.800,"6-6,1-1",1696052272
360,69759575,1.909,1.909,"6-6,2-1",1696052274
357,69759610,2.000,1.800,"6-6,2-2",1696052403
355,69759620,1.800,2.000,"6-6,3-2",1696052433
353,69759655,2.100,1.727,"6-6,3-3",1696052531
352,69759658,1.800,2.000,"6-6,4-3",1696052545
343,69759701,1.615,2.300,"6-6,5-4",1696052673
341,69759708,1.909,1.909,"6-6,4-4",1696052688
336,69759741,1.533,2.500,"6-6,6-4",1696052767
330,69759793,1.333,3.400,"7-6,0-0,0-0",1696052932
329,69759806,1.300,3.500,"7-6,0-0,15-0",1696052986
328,69759811,1.285,3.750,"7-6,0-0,30-0",1696053005
327,69759815,1.250,4.000,"7-6,0-0,40-0",1696053037
326,69759817,1.285,3.750,"7-6,0-0,40-15",1696053057
682,336395939,1.666,2.100,"7-6,1-0,0-0",1696053101
