,id,home_od,away_od,ss,add_time
339,30185207,2.500,1.500,"0-0,0-0",1602675041
338,30185215,2.625,1.444,"0-0,0-15",1602675052
337,30185234,2.500,1.500,"0-0,15-15",1602675083
336,30185267,2.625,1.444,"0-0,15-30",1602675128
335,30185296,2.500,1.500,"0-0,30-30",1602675172
334,30185322,2.750,1.400,"0-0,30-40",1602675212
333,30185347,2.375,1.533,"0-0,40-40",1602675258
332,30185358,2.200,1.615,"0-0,A-40",1602675278
330,30185388,2.050,1.700,"1-0,0-0",1602675350
329,30185398,2.000,1.750,"1-0,15-0",1602675369
328,30185421,2.050,1.700,"1-0,15-15",1602675398
327,30185448,1.950,1.800,"1-0,30-15",1602675434
326,30185460,2.050,1.700,"1-0,30-30",1602675452
325,30185477,1.909,1.909,"1-0,40-30",1602675480
324,30185495,2.000,1.750,"1-0,40-40",1602675506
322,30185546,1.800,1.950,"1-0,A-40",1602675565
321,30185563,1.700,2.050,"2-0,0-0",1602675583
320,30185599,1.615,2.200,"2-0,15-0",1602675625
319,30185623,1.571,2.250,"2-0,30-0",1602675663
318,30185651,1.666,2.100,"2-0,30-15",1602675693
317,30185679,1.750,2.000,"2-0,30-30",1602675737
316,30185706,1.666,2.100,"2-0,40-30",1602675788
312,30185828,1.909,1.909,"2-0,40-A",1602675991
311,30185845,1.750,2.000,"2-0,40-40",1602676020
310,30185873,1.700,2.050,"2-0,A-40",1602676054
309,30185935,1.615,2.200,"3-0,0-0",1602676140
308,30186001,1.666,2.100,"3-0,0-15",1602676255
307,30186023,1.615,2.200,"3-0,15-15",1602676280
306,30186041,1.666,2.100,"3-0,15-30",1602676310
305,30186066,1.700,2.050,"3-0,15-40",1602676339
304,30186082,1.615,2.200,"3-0,30-40",1602676375
303,30186103,1.666,2.100,"3-1,0-0",1602676405
301,30186162,1.800,1.950,"3-1,0-15",1602676497
300,30186171,1.909,1.909,"3-1,0-30",1602676504
299,30186197,2.000,1.750,"3-1,0-40",1602676550
298,30186214,1.950,1.800,"3-1,15-40",1602676582
296,30186258,1.909,1.909,"3-1,30-40",1602676650
295,30186281,2.050,1.700,"3-2,0-0",1602676681
294,30186377,2.100,1.666,"3-2,0-15",1602676813
293,30186391,2.000,1.750,"3-2,15-15",1602676841
292,30186422,2.100,1.666,"3-2,15-30",1602676884
290,30186476,1.950,1.800,"3-2,30-30",1602676958
287,30186508,1.800,1.950,"3-2,40-30",1602677005
261,30186952,1.950,1.800,"3-2,40-A",1602677641
259,30186971,1.800,1.950,"3-2,40-40",1602677671
258,30186992,1.700,2.050,"3-2,A-40",1602677686
257,30187046,1.533,2.375,"4-2,0-0",1602677737
254,30187137,1.615,2.200,"4-2,0-15",1602677854
253,30187142,1.533,2.375,"4-2,15-15",1602677857
251,30187222,1.666,2.100,"4-2,15-30",1602677945
247,30187266,1.800,1.950,"4-2,15-40",1602677998
246,30187273,1.666,2.100,"4-2,30-40",1602678006
242,30187364,1.950,1.800,"4-3,0-0",1602678109
241,30187422,2.050,1.700,"4-3,0-15",1602678165
240,30187443,2.100,1.666,"4-3,0-30",1602678189
239,30187452,2.200,1.615,"4-3,0-40",1602678205
238,30187471,2.250,1.571,"4-4,0-0",1602678224
237,30187502,2.500,1.500,"4-4,0-15",1602678267
236,30187522,2.250,1.571,"4-4,15-15",1602678294
235,30187538,2.100,1.666,"4-4,30-15",1602678316
234,30187558,2.000,1.750,"4-4,40-15",1602678343
233,30187594,1.950,1.800,"5-4,0-0",1602678379
230,30187720,2.050,1.700,"5-4,0-15",1602678552
229,30187722,2.200,1.615,"5-4,0-30",1602678554
228,30187732,2.250,1.571,"5-4,0-40",1602678563
509,295964584,2.050,1.700,"5-5,0-0",1602678580
227,30187769,2.200,1.615,"5-5,15-0",1602678629
225,30187819,2.750,1.400,"5-5,15-30",1602678715
223,30187862,2.500,1.500,"5-5,30-30",1602678761
222,30187884,2.200,1.615,"5-5,40-30",1602678786
221,30187923,2.000,1.750,"6-5,0-0",1602678813
220,30188026,1.909,1.909,"6-5,15-0",1602678945
218,30188061,1.666,2.100,"6-5,30-0",1602678995
214,30188091,1.750,2.000,"6-5,30-15",1602679043
213,30188095,1.615,2.200,"6-5,40-15",1602679049
212,30188115,1.750,2.000,"6-5,40-30",1602679065
210,30188173,1.400,2.750,"7-5,0-0,0-0",1602679148
209,30188242,1.363,3.000,"7-5,0-0,15-0",1602679251
208,30188264,1.400,2.750,"7-5,0-0,15-15",1602679275
207,30188299,1.363,3.000,"7-5,0-0,30-15",1602679310
206,30188324,1.333,3.250,"7-5,0-0,40-15",1602679344
204,30188388,1.285,3.500,"7-5,1-0,0-0",1602679423
203,30188406,1.333,3.250,"7-5,1-0,0-15",1602679435
202,30188428,1.363,3.000,"7-5,1-0,0-30",1602679462
201,30188459,1.400,2.750,"7-5,1-0,0-40",1602679498
200,30188476,1.363,3.000,"7-5,1-0,15-40",1602679516
199,30188506,1.400,2.750,"7-5,1-1,0-0",1602679552
198,30188536,1.444,2.625,"7-5,1-1,0-15",1602679589
197,30188563,1.400,2.750,"7-5,1-1,15-15",1602679614
196,30188596,1.363,3.000,"7-5,1-1,30-15",1602679651
195,30188638,1.300,3.400,"7-5,1-1,40-15",1602679685
194,30188666,1.285,3.500,"7-5,2-1,0-0",1602679712
193,30188795,1.250,3.750,"7-5,2-1,15-0",1602679862
192,30188816,1.285,3.500,"7-5,2-1,15-15",1602679884
191,30188836,1.333,3.250,"7-5,2-1,15-30",1602679915
189,30188879,1.250,3.750,"7-5,2-1,30-30",1602679981
188,30188895,1.333,3.250,"7-5,2-1,30-40",1602680004
187,30188908,1.363,3.000,"7-5,2-2,0-0",1602680020
186,30188955,1.444,2.625,"7-5,2-2,0-15",1602680079
185,30188981,1.533,2.375,"7-5,2-2,0-30",1602680115
184,30189010,1.444,2.625,"7-5,2-2,15-30",1602680149
183,30189038,1.400,2.750,"7-5,2-2,30-30",1602680190
182,30189057,1.333,3.250,"7-5,2-2,40-30",1602680203
179,30189121,1.400,2.750,"7-5,2-2,40-40",1602680286
178,30189156,1.333,3.250,"7-5,2-2,A-40",1602680326
177,30189172,1.285,3.500,"7-5,3-2,0-0",1602680346
176,30189275,1.333,3.250,"7-5,3-2,0-15",1602680466
175,30189309,1.285,3.500,"7-5,3-2,15-15",1602680517
174,30189328,1.333,3.250,"7-5,3-2,15-30",1602680541
173,30189351,1.363,3.000,"7-5,3-2,15-40",1602680570
172,30189395,1.400,2.750,"7-5,3-3,0-0",1602680629
169,30189462,1.444,2.625,"7-5,3-3,0-15",1602680717
168,30189464,1.400,2.750,"7-5,3-3,15-15",1602680720
166,30189490,1.363,3.000,"7-5,3-3,30-15",1602680767
165,30189512,1.300,3.400,"7-5,3-3,40-15",1602680788
163,30189631,1.250,3.750,"7-5,4-3,0-0",1602680944
160,30189662,1.200,4.333,"7-5,4-3,15-0",1602680979
157,30189687,1.250,3.750,"7-5,4-3,15-15",1602681002
154,30189716,1.300,3.400,"7-5,4-3,15-30",1602681029
153,30189721,1.363,3.000,"7-5,4-3,15-40",1602681032
152,30189773,1.500,2.500,"7-5,4-4,0-15",1602681081
151,30189806,1.615,2.200,"7-5,4-4,0-30",1602681112
150,30189837,1.800,1.950,"7-5,4-4,0-40",1602681144
148,30189887,1.750,2.000,"7-5,4-4,15-40",1602681192
147,30189921,1.571,2.250,"7-5,4-4,30-40",1602681226
146,30189949,1.950,1.800,"7-5,4-5,0-0",1602681264
145,30190046,1.750,2.000,"7-5,4-5,15-0",1602681394
143,30190089,1.800,1.950,"7-5,4-5,15-15",1602681444
140,30190120,1.800,1.950,"7-5,4-5,30-15",1602681475
138,30190146,1.533,2.375,"7-5,4-5,40-15",1602681509
137,30190162,1.400,2.750,"7-5,5-5,0-0",1602681524
136,30190207,1.333,3.250,"7-5,5-5,15-0",1602681566
135,30190231,1.285,3.500,"7-5,5-5,30-0",1602681588
134,30190260,1.333,3.250,"7-5,5-5,30-15",1602681629
133,30190292,1.285,3.500,"7-5,5-5,40-15",1602681662
132,30190324,1.333,3.250,"7-5,5-5,40-30",1602681702
131,30190372,1.250,3.750,"7-5,6-5,0-0",1602681746
128,30190495,-,-,"7-5,6-5,15-0",1602681881
127,30190515,1.250,3.750,"7-5,6-5,15-15",1602681905
125,30190554,-,-,"7-5,6-5,30-15",1602681944
123,30190588,-,-,"7-5,6-5,30-30",1602681990
121,30190608,1.285,3.500,"7-5,6-5,30-40",1602682017
118,30190657,1.222,4.000,"7-5,6-5,40-40",1602682077
117,30190659,1.300,3.400,"7-5,6-5,40-A",1602682084
116,30190675,1.363,3.000,"7-5,6-6,0-0",1602682100
115,30190702,1.285,3.500,"7-5,6-6,1-0",1602682136
112,30190746,1.333,3.250,"7-5,6-6,1-1",1602682193
108,30190779,1.500,2.500,"7-5,6-6,1-2",1602682225
106,30190831,1.750,2.000,"7-5,6-6,1-3",1602682273
105,30190857,1.571,2.250,"7-5,6-6,2-3",1602682294
104,30190905,1.750,2.000,"7-5,6-6,2-4",1602682343
103,30190971,1.950,1.800,"7-5,6-6,2-5",1602682409
102,30191006,1.800,1.950,"7-5,6-6,3-5",1602682444
99,30191058,1.666,2.100,"7-5,6-6,4-5",1602682510
95,30191081,-,-,"7-5,6-6,5-5",1602682537
93,30191113,-,-,"7-5,6-6,5-6",1602682582
91,30191162,2.050,1.700,"7-5,6-7,0-0,0-0",1602682649
90,30191240,2.200,1.615,"7-5,6-7,0-0,0-15",1602682755
89,30191258,2.000,1.750,"7-5,6-7,0-0,15-15",1602682782
87,30191287,2.100,1.666,"7-5,6-7,0-0,15-30",1602682834
86,30191298,2.250,1.571,"7-5,6-7,0-0,15-40",1602682848
85,30191320,2.200,1.615,"7-5,6-7,0-0,30-40",1602682872
84,30191332,2.375,1.533,"7-5,6-7,0-1,0-0",1602682891
83,30191384,2.625,1.444,"7-5,6-7,0-1,0-15",1602682975
82,30191403,2.500,1.500,"7-5,6-7,0-1,15-15",1602683029
81,30191416,2.750,1.400,"7-5,6-7,0-1,15-30",1602683054
80,30191423,2.500,1.500,"7-5,6-7,0-1,30-30",1602683068
