,id,home_od,away_od,ss,add_time
501,100441878,1.444,2.625,"0-0,0-0",1736311804
497,100441921,1.400,2.750,"0-0,15-0",1736311821
494,100442005,1.333,3.250,"0-0,30-0",1736311856
493,100442007,1.300,3.400,"0-0,40-15",1736311857
491,100442040,1.400,2.750,"0-0,30-15",1736311873
1011,366493734,1.142,5.500,"1-0,15-0",1736311942
488,100442199,1.250,3.750,"1-0,0-0",1736311972
487,100442212,1.285,3.500,"1-0,15-15",1736311982
482,100442376,1.250,3.750,"1-0,30-15",1736312082
473,100442609,1.285,3.500,"1-0,30-30",1736312149
468,100442733,1.300,3.400,"1-0,40-40",1736312188
466,100442767,1.250,3.750,"1-0,40-30",1736312202
465,100442783,1.363,3.000,"1-0,40-A",1736312206
460,100442990,1.500,2.500,"1-1,0-0",1736312315
455,100443047,1.400,2.750,"1-1,15-0",1736312342
452,100443143,1.444,2.625,"1-1,15-15",1736312375
445,100443279,1.400,2.750,"1-1,30-15",1736312426
442,100443405,1.444,2.625,"1-1,30-30",1736312464
441,100443416,1.500,2.500,"1-1,30-40",1736312469
438,100443632,1.444,2.625,"1-1,40-40",1736312549
433,100443702,1.500,2.500,"1-1,40-A",1736312573
432,100443718,1.533,2.375,"1-2,0-0",1736312576
431,100444001,1.500,2.500,"1-2,15-0",1736312676
428,100444188,1.444,2.625,"1-2,30-0",1736312740
418,100444365,1.533,2.375,"1-2,30-15",1736312796
411,100444579,1.500,2.500,"1-2,40-15",1736312854
407,100444643,1.500,2.500,"2-2,0-15",1736312877
405,100444715,1.444,2.625,"2-2,0-0",1736312896
401,100444868,1.571,2.250,"2-2,0-40",1736312932
400,100444923,1.533,2.375,"2-2,0-30",1736312955
397,100445237,1.571,2.250,"2-3,0-0",1736313086
395,100445316,1.533,2.375,"2-3,15-0",1736313112
390,100445487,1.500,2.500,"2-3,30-0",1736313163
386,100445532,1.571,2.250,"2-3,30-15",1736313177
385,100445540,1.533,2.375,"2-3,40-15",1736313180
