,id,home_od,away_od,ss,add_time
185,54482287,-,-,"0-0,0-0",1674532661
184,54482288,2.000,1.800,"0-0,30-0",1674532672
183,54482291,2.100,1.727,"0-0,15-0",1674532702
182,54482292,2.000,1.800,"0-0,40-0",1674532709
181,54482298,1.909,1.909,"1-0,15-0",1674532805
180,54482301,1.727,2.100,"1-0,30-0",1674532833
179,54482303,1.615,2.300,"1-0,40-0",1674532876
417,321418552,1.333,3.400,"1-0,40-15",1674532909
178,54482304,1.666,2.200,"1-0,40-30",1674532946
176,54482307,-,-,"2-0,0-0",1674533043
175,54482309,1.533,2.500,"2-0,15-0",1674533047
174,54482310,1.571,2.375,"2-0,15-15",1674533055
172,54482316,1.666,2.200,"2-0,15-30",1674533106
169,54482325,1.615,2.300,"2-0,30-30",1674533172
165,54482332,1.571,2.375,"2-0,40-30",1674533208
164,54482333,1.444,2.750,"3-0,0-0",1674533218
399,321418591,1.142,5.500,"3-0,0-15",1674533303
398,321418594,1.125,6.000,"3-0,15-15",1674533336
397,321418597,1.142,5.500,"3-0,15-30",1674533374
163,54482348,1.500,2.625,"3-1,0-0",1674533432
160,54482353,1.444,2.750,"3-1,15-0",1674533527
159,54482354,1.500,2.625,"3-1,15-15",1674533541
155,54482363,-,-,"3-1,30-15",1674533597
154,54482365,1.444,2.750,"3-1,40-15",1674533601
386,321418635,1.111,6.500,"4-1,0-30",1674533746
153,54482387,1.500,2.625,"4-1,0-40",1674533808
152,54482390,1.444,2.750,"4-2,0-0",1674533831
383,321418650,1.083,8.000,"4-2,15-0",1674533880
151,54482396,1.400,3.000,"4-2,30-0",1674533888
150,54482400,1.444,2.750,"4-2,30-15",1674533918
149,54482402,1.400,3.000,"4-2,40-15",1674533957
147,54482405,1.400,3.000,"5-2,0-0",1674533997
378,321418662,1.062,10.000,"5-2,0-15",1674534075
146,54482413,1.444,2.750,"5-2,0-30",1674534108
145,54482419,1.400,3.000,"5-2,15-40",1674534167
144,54482421,1.444,2.750,"5-2,0-40",1674534184
371,321418678,-,-,"5-3,0-0",1674534222
143,54482425,1.400,3.000,"5-3,15-0",1674534236
142,54482430,1.444,2.750,"5-3,15-15",1674534264
141,54482434,1.533,2.500,"5-3,15-30",1674534310
138,54482443,1.727,2.100,"5-3,15-40",1674534387
133,54482458,-,-,"5-4,0-0",1674534499
132,54482459,1.909,1.909,"5-4,0-15",1674534509
131,54482462,1.800,2.000,"5-4,15-15",1674534526
130,54482465,1.909,1.909,"5-4,15-30",1674534558
129,54482466,2.000,1.800,"5-4,15-40",1674534571
354,321418724,2.000,1.800,"5-5,0-0",1674534604
128,54482472,2.100,1.727,"5-5,0-15",1674534663
127,54482474,2.000,1.800,"5-5,15-15",1674534682
125,54482479,2.000,1.800,"5-5,30-15",1674534737
124,54482480,1.909,1.909,"5-5,40-15",1674534742
346,321418750,1.615,2.300,"6-5,0-0",1674534846
344,321418761,1.727,2.100,"6-5,0-15",1674534892
123,54482502,1.800,2.000,"6-5,15-15",1674534913
122,54482509,1.727,2.100,"6-5,30-15",1674534944
121,54482512,1.800,2.000,"6-5,30-30",1674534998
120,54482520,1.909,1.909,"6-5,30-40",1674535050
338,321418792,1.909,1.909,"6-6,0-0",1674535064
119,54482526,2.200,1.666,"6-6,0-1",1674535104
118,54482532,2.000,1.800,"6-6,1-1",1674535161
117,54482537,1.800,2.000,"6-6,2-1",1674535216
116,54482541,2.000,1.800,"6-6,2-2",1674535258
115,54482546,1.909,1.909,"6-6,3-2",1674535298
114,54482555,2.000,1.800,"6-6,3-3",1674535344
111,54482570,-,-,"6-6,4-3",1674535469
110,54482571,1.666,2.200,"6-6,5-3",1674535470
109,54482573,1.533,2.500,"6-6,6-3",1674535488
108,54482575,1.571,2.375,"6-6,6-4",1674535529
107,54482583,1.666,2.200,"6-6,6-5",1674535587
106,54482595,1.500,2.625,"7-6,0-0,0-0",1674535673
105,54482614,1.533,2.500,"7-6,0-0,0-15",1674535840
102,54482627,1.444,2.750,"7-6,0-0,30-15",1674535913
101,54482629,1.500,2.625,"7-6,0-0,30-30",1674535922
99,54482637,-,-,"7-6,0-0,40-30",1674535994
98,54482640,1.444,2.750,"7-6,0-0,40-40",1674536012
97,54482645,1.500,2.625,"7-6,0-0,40-A",1674536039
96,54482652,1.533,2.500,"7-6,0-1,0-0",1674536068
95,54482664,1.571,2.375,"7-6,0-1,0-15",1674536156
94,54482668,1.666,2.200,"7-6,0-1,0-30",1674536195
93,54482674,1.615,2.300,"7-6,0-1,15-30",1674536232
92,54482678,1.533,2.500,"7-6,0-1,30-30",1674536272
91,54482684,1.500,2.625,"7-6,0-1,40-30",1674536295
90,54482696,1.444,2.750,"7-6,1-1,0-0",1674536362
89,54482700,1.400,3.000,"7-6,1-1,15-0",1674536374
88,54482708,1.444,2.750,"7-6,1-1,15-15",1674536413
87,54482714,1.363,3.200,"7-6,1-1,30-15",1674536445
86,54482722,1.285,3.750,"7-6,1-1,40-15",1674536476
83,54482737,-,-,"7-6,1-1,40-30",1674536549
82,54482739,1.400,3.000,"7-6,1-1,40-40",1674536557
81,54482750,1.444,2.750,"7-6,1-1,40-A",1674536600
78,54482762,1.500,2.625,"7-6,1-2,0-0",1674536673
75,54482777,-,-,"7-6,1-2,0-15",1674536772
73,54482779,1.533,2.500,"7-6,1-2,15-15",1674536782
71,54482788,1.615,2.300,"7-6,1-2,15-30",1674536819
70,54482794,1.533,2.500,"7-6,1-2,30-30",1674536838
69,54482814,1.500,2.625,"7-6,1-2,40-30",1674536905
68,54482820,1.533,2.500,"7-6,1-2,40-40",1674536921
66,54482832,-,-,"7-6,1-2,A-40",1674536955
65,54482837,1.444,2.750,"7-6,2-2,0-0",1674536987
64,54482842,1.500,2.625,"7-6,2-2,0-15",1674537005
258,321419185,2.100,1.727,"7-6,2-2,0-30",1674537042
257,321419193,2.000,1.800,"7-6,2-2,15-30",1674537085
256,321419196,2.100,1.727,"7-6,2-2,15-40",1674537109
255,321419204,2.000,1.800,"7-6,2-2,30-40",1674537146
62,54482889,1.400,3.000,"7-6,2-3,0-0",1674537294
61,54482907,1.363,3.200,"7-6,2-3,15-0",1674537450
60,54482911,1.333,3.400,"7-6,2-3,30-0",1674537475
59,54482916,1.300,3.500,"7-6,2-3,40-0",1674537503
56,54482926,1.333,3.400,"7-6,3-3,0-0",1674537537
246,321419285,1.800,2.000,"7-6,3-3,0-15",1674537564
55,54482936,1.363,3.200,"7-6,3-3,0-30",1674537599
54,54482942,1.400,3.000,"7-6,3-3,0-40",1674537636
53,54482959,1.363,3.200,"7-6,3-3,30-40",1674537699
52,54482966,1.300,3.500,"7-6,3-3,40-40",1674537736
50,54482976,-,-,"7-6,3-3,A-40",1674537786
48,54482981,1.142,5.500,"7-6,4-3,0-0",1674537841
47,54482997,1.125,6.000,"7-6,4-3,15-0",1674537941
46,54483003,1.142,5.500,"7-6,4-3,15-15",1674537972
45,54483011,1.166,5.000,"7-6,4-3,15-30",1674538015
44,54483020,1.142,5.500,"7-6,4-3,30-30",1674538067
42,54483024,1.222,4.333,"7-6,4-3,30-40",1674538100
