,id,home_od,away_od,ss,add_time
388,100312282,-,-,"0-0,0-0",1736223018
384,100312319,3.200,1.363,"0-0,15-0",1736223035
383,100312324,3.400,1.333,"0-0,15-15",1736223036
382,100312354,3.500,1.300,"0-0,15-30",1736223057
380,100312536,3.400,1.333,"0-0,30-40",1736223118
378,100312644,3.200,1.363,"0-0,30-30",1736223151
371,100312904,3.500,1.300,"0-1,0-0",1736223244
368,100312963,4.000,1.250,"0-1,0-15",1736223262
363,100313087,4.333,1.222,"0-1,0-30",1736223310
358,100313244,5.000,1.166,"0-1,0-40",1736223366
355,100313357,5.500,1.142,"0-2,0-0",1736223417
351,100313410,5.500,1.142,"0-2,0-15",1736223437
350,100313417,5.000,1.166,"0-2,15-15",1736223440
349,100313427,5.500,1.142,"0-2,15-30",1736223446
347,100313574,5.500,1.142,"0-2,15-40",1736223510
337,100313908,6.000,1.125,"0-3,0-0",1736223654
336,100313915,5.500,1.142,"0-3,15-0",1736223657
332,100314088,5.500,1.142,"0-3,30-0",1736223726
329,100314137,6.000,1.125,"0-3,30-30",1736223748
327,100314187,6.000,1.125,"0-3,30-15",1736223770
326,100314191,6.500,1.111,"0-3,40-30",1736223772
320,100314486,6.500,1.111,"0-3,40-40",1736223857
317,100314510,7.000,1.100,"0-3,40-A",1736223863
316,100314532,9.000,1.071,"0-4,0-0",1736223869
592,366372111,51.000,1.002,"0-4,0-15",1736223897
591,366372134,67.000,1.001,"0-4,0-30",1736223920
315,100314678,10.000,1.062,"0-4,0-40",1736223943
311,100314939,10.000,1.062,"0-5,15-0",1736224095
310,100314969,11.000,1.050,"0-5,0-0",1736224107
309,100314984,10.000,1.062,"0-5,30-0",1736224112
586,366372625,101.000,1.001,"1-5,0-15",1736224224
305,100315259,10.000,1.062,"1-5,0-30",1736224314
304,100315264,9.000,1.071,"1-5,15-30",1736224315
573,366372864,-,-,"1-5,15-40",1736224382
303,100315481,8.000,1.083,"1-5,30-40",1736224419
299,100315808,8.000,1.083,"1-6,0-0,15-0",1736224600
298,100315845,9.000,1.071,"1-6,0-0,0-0",1736224612
297,100315849,8.000,1.083,"1-6,0-0,30-0",1736224616
547,366373408,3.400,1.300,"1-6,0-0,30-15",1736224685
546,366373412,3.250,1.333,"1-6,0-0,40-15",1736224687
294,100316244,7.000,1.100,"1-6,1-0,0-0",1736224811
291,100316328,8.000,1.083,"1-6,1-0,0-15",1736224845
290,100316331,9.000,1.071,"1-6,1-0,0-40",1736224846
289,100316356,8.000,1.083,"1-6,1-0,0-30",1736224860
285,100316457,10.000,1.062,"1-6,1-1,0-15",1736224924
284,100316469,9.000,1.071,"1-6,1-1,0-0",1736224932
277,100316627,10.000,1.062,"1-6,1-1,15-15",1736225010
273,100316733,11.000,1.050,"1-6,1-1,15-30",1736225054
267,100316789,8.000,1.083,"1-6,1-1,40-30",1736225075
266,100316823,10.000,1.062,"1-6,1-1,30-30",1736225089
265,100316825,8.000,1.083,"1-6,2-1,0-0",1736225090
259,100317104,6.000,1.125,"1-6,2-1,15-0",1736225237
250,100317247,5.000,1.166,"1-6,2-1,30-0",1736225290
246,100317326,4.500,1.200,"1-6,2-1,40-0",1736225319
245,100317349,3.750,1.285,"1-6,3-1,0-0",1736225325
244,100317388,3.500,1.300,"1-6,3-1,15-0",1736225338
241,100317500,3.400,1.333,"1-6,3-1,30-0",1736225421
240,100317502,3.750,1.285,"1-6,3-1,30-15",1736225422
233,100317642,3.750,1.285,"1-6,3-1,30-30",1736225523
230,100317684,3.400,1.333,"1-6,3-1,40-30",1736225540
229,100317688,3.200,1.363,"1-6,4-1,0-0",1736225541
228,100317821,3.400,1.333,"1-6,4-1,0-15",1736225637
222,100317939,3.400,1.333,"1-6,4-1,15-30",1736225746
219,100317996,3.200,1.363,"1-6,4-1,15-15",1736225769
218,100318000,3.400,1.333,"1-6,4-1,15-40",1736225770
214,100318205,3.400,1.333,"1-6,4-2,0-0",1736225864
208,100318232,3.750,1.285,"1-6,4-2,0-15",1736225881
205,100318299,3.500,1.300,"1-6,4-2,15-15",1736225937
200,100318399,3.400,1.333,"1-6,4-2,30-15",1736225984
191,100318495,3.750,1.285,"1-6,4-2,30-30",1736226022
189,100318514,4.500,1.200,"1-6,4-2,30-40",1736226027
185,100318637,4.500,1.200,"1-6,4-2,40-A",1736226102
181,100318708,4.000,1.250,"1-6,4-2,40-40",1736226169
178,100318754,3.500,1.300,"1-6,4-2,A-40",1736226216
177,100318765,3.400,1.333,"1-6,5-2,0-0",1736226219
176,100319050,3.200,1.363,"1-6,5-2,15-0",1736226339
405,366376145,1.100,7.000,"1-6,5-2,15-15",1736226386
403,366376228,1.100,7.000,"1-6,5-2,30-30",1736226457
174,100319270,3.200,1.363,"1-6,5-2,30-40",1736226499
171,100319399,3.000,1.400,"1-6,5-2,40-40",1736226550
170,100319406,2.750,1.444,"1-6,5-2,A-40",1736226553
168,100319633,2.375,1.571,"1-6,6-2,0-0,15-0",1736226720
165,100319717,2.625,1.500,"1-6,6-2,0-0,0-0",1736226758
160,100319847,2.750,1.444,"1-6,6-2,0-0,15-15",1736226799
158,100319927,3.000,1.400,"1-6,6-2,0-0,30-30",1736226838
157,100319948,3.200,1.363,"1-6,6-2,0-0,15-30",1736226845
154,100319992,3.500,1.300,"1-6,6-2,0-0,30-40",1736226874
151,100320036,5.500,1.142,"1-6,6-2,0-1,0-0",1736226922
147,100320165,5.500,1.142,"1-6,6-2,0-1,15-15",1736226997
145,100320253,4.500,1.200,"1-6,6-2,0-1,15-0",1736227043
142,100320305,6.000,1.125,"1-6,6-2,0-1,15-30",1736227072
141,100320313,5.000,1.166,"1-6,6-2,0-1,30-30",1736227076
138,100320387,6.000,1.125,"1-6,6-2,0-1,30-40",1736227112
137,100320397,6.500,1.111,"1-6,6-2,0-2,0-0",1736227116
134,100320492,8.000,1.083,"1-6,6-2,0-2,0-15",1736227175
133,100320510,7.000,1.100,"1-6,6-2,0-2,15-15",1736227185
126,100320728,6.500,1.111,"1-6,6-2,0-2,30-15",1736227275
123,100320829,7.000,1.100,"1-6,6-2,0-2,30-30",1736227314
114,100320982,10.000,1.062,"1-6,6-2,0-2,30-40",1736227368
112,100321008,7.000,1.100,"1-6,6-2,0-2,40-40",1736227381
108,100321038,6.500,1.111,"1-6,6-2,0-2,A-40",1736227398
107,100321047,6.000,1.125,"1-6,6-2,1-2,0-0",1736227402
103,100321202,7.000,1.100,"1-6,6-2,1-2,0-15",1736227510
102,100321211,8.000,1.083,"1-6,6-2,1-2,0-30",1736227520
101,100321641,9.000,1.071,"1-6,6-2,1-3,0-0",1736227709
100,100321653,8.000,1.083,"1-6,6-2,1-3,15-0",1736227713
99,100321657,9.000,1.071,"1-6,6-2,1-3,30-15",1736227714
98,100321713,8.000,1.083,"1-6,6-2,1-3,40-15",1736227749
95,100322047,9.000,1.071,"1-6,6-2,2-3,0-15",1736227903
93,100322137,8.000,1.083,"1-6,6-2,2-3,0-0",1736227932
92,100322145,7.000,1.100,"1-6,6-2,2-3,15-15",1736227934
