,id,home_od,away_od,ss,add_time
519,100135008,-,-,"0-0,0-0",1736035306
512,100135029,1.533,2.375,"0-0,0-15",1736035371
510,100135036,1.571,2.250,"0-0,0-30",1736035387
508,100135041,1.500,2.500,"0-0,15-30",1736035393
503,100135052,1.533,2.375,"0-0,15-40",1736035430
502,100135058,1.500,2.500,"0-0,30-40",1736035455
498,100135072,1.500,2.500,"0-1,15-0",1736035522
497,100135073,1.533,2.375,"0-1,0-0",1736035531
494,100135090,1.500,2.500,"0-1,30-0",1736035579
491,100135111,1.444,2.625,"0-1,40-0",1736035625
488,100135132,1.500,2.500,"0-1,40-15",1736035678
485,100135139,1.533,2.375,"0-1,40-30",1736035713
482,100135146,1.500,2.500,"1-1,0-0",1736035727
481,100135148,1.533,2.375,"1-1,0-15",1736035733
479,100135181,1.444,2.625,"1-1,15-15",1736035777
478,100135184,1.533,2.375,"1-1,15-30",1736035781
473,100135240,1.571,2.250,"1-1,15-40",1736035861
472,100135242,1.500,2.500,"1-1,30-40",1736035863
469,100135352,1.571,2.250,"1-2,0-0",1736036010
468,100135367,1.533,2.375,"1-2,15-0",1736036032
463,100135416,1.615,2.200,"1-2,15-15",1736036082
462,100135418,1.700,2.050,"1-2,15-30",1736036084
457,100135484,1.909,1.909,"1-2,15-40",1736036162
452,100135503,2.050,1.700,"1-3,0-0",1736036193
449,100135520,1.950,1.800,"1-3,15-0",1736036225
442,100135555,1.800,1.950,"1-3,30-0",1736036266
441,100135556,1.700,2.050,"1-3,40-15",1736036269
440,100135566,1.666,2.100,"1-3,40-0",1736036278
435,100135614,1.800,1.950,"1-3,40-30",1736036351
434,100135615,1.950,1.800,"1-3,40-40",1736036353
433,100135623,2.050,1.700,"1-3,40-A",1736036362
430,100135687,2.200,1.615,"1-4,0-0",1736036501
427,100135715,2.100,1.666,"1-4,15-0",1736036537
426,100135731,2.050,1.700,"1-4,30-0",1736036560
420,100135757,2.100,1.666,"1-4,30-15",1736036600
417,100135786,2.500,1.500,"1-4,30-30",1736036634
416,100135787,2.375,1.533,"1-4,40-30",1736036638
414,100135839,2.375,1.533,"2-4,0-0",1736036735
413,100135840,2.500,1.500,"2-4,0-15",1736036738
410,100135890,2.250,1.571,"2-4,15-15",1736036819
408,100135906,2.500,1.500,"2-4,15-30",1736036834
403,100135957,2.625,1.444,"2-4,15-40",1736036893
400,100135989,2.375,1.533,"2-4,30-40",1736036934
397,100136065,2.625,1.444,"2-5,0-0",1736037027
396,100136074,2.500,1.500,"2-5,15-0",1736037040
394,100136087,2.500,1.500,"2-5,30-15",1736037073
393,100136108,2.625,1.444,"2-5,15-15",1736037101
384,100136161,2.500,1.500,"2-5,40-15",1736037167
383,100136170,2.625,1.444,"2-5,40-30",1736037178
380,100136214,2.500,1.500,"3-5,0-0",1736037221
377,100136271,2.250,1.571,"3-5,15-0",1736037269
374,100136288,2.375,1.533,"3-5,15-15",1736037304
373,100136300,2.625,1.444,"3-5,15-30",1736037312
372,100136302,2.750,1.400,"3-5,15-40",1736037314
367,100136456,3.000,1.363,"3-6,0-0,0-0",1736037535
365,100136464,2.750,1.400,"3-6,0-0,15-0",1736037541
362,100136502,2.625,1.444,"3-6,0-0,30-0",1736037568
359,100136537,2.750,1.400,"3-6,0-0,30-15",1736037608
358,100136538,2.625,1.444,"3-6,0-0,40-15",1736037609
351,100136623,2.750,1.400,"3-6,0-0,40-30",1736037704
350,100136626,2.625,1.444,"3-6,1-0,0-0",1736037711
347,100136672,2.500,1.500,"3-6,1-0,15-0",1736037794
346,100136676,2.200,1.615,"3-6,1-0,30-0",1736037799
341,100136698,2.375,1.533,"3-6,1-0,30-15",1736037827
340,100136699,2.200,1.615,"3-6,1-0,40-15",1736037830
334,100136765,2.000,1.750,"3-6,2-0,0-0",1736037978
333,100136770,1.909,1.909,"3-6,2-0,30-0",1736037986
332,100136775,1.800,1.950,"3-6,2-0,40-0",1736037993
331,100136776,1.950,1.800,"3-6,2-0,15-0",1736038000
325,100136881,1.800,1.950,"3-6,3-0,0-0",1736038150
323,100136894,1.909,1.909,"3-6,3-0,0-15",1736038165
319,100136909,1.950,1.800,"3-6,3-0,0-30",1736038178
318,100136910,1.800,1.950,"3-6,3-0,15-30",1736038179
317,100136913,1.909,1.909,"3-6,3-0,15-40",1736038181
314,100136933,1.800,1.950,"3-6,3-0,30-40",1736038222
313,100136939,1.909,1.909,"3-6,3-1,0-0",1736038238
310,100136975,2.000,1.750,"3-6,3-1,0-15",1736038310
307,100137000,2.100,1.666,"3-6,3-1,0-30",1736038349
306,100137014,2.000,1.750,"3-6,3-1,15-30",1736038366
301,100137070,2.200,1.615,"3-6,3-1,15-40",1736038422
300,100137082,2.050,1.700,"3-6,3-1,30-40",1736038437
295,100137138,2.100,1.666,"3-6,3-1,40-A",1736038509
281,100137220,2.000,1.750,"3-6,3-1,40-40",1736038640
276,100137257,1.909,1.909,"3-6,3-1,A-40",1736038690
275,100137262,1.800,1.950,"3-6,4-1,0-0",1736038697
273,100137319,1.950,1.800,"3-6,4-1,0-30",1736038825
272,100137323,1.909,1.909,"3-6,4-1,0-15",1736038832
269,100137343,1.950,1.800,"3-6,4-1,0-40",1736038868
268,100137355,1.909,1.909,"3-6,4-1,15-40",1736038885
