,id,home_od,away_od,ss,add_time
213,50803595,1.363,3.000,"0-0,0-0",1663596660
212,50803602,1.333,3.250,"0-0,15-0",1663596669
211,50803611,1.300,3.400,"0-0,30-0",1663596688
209,50803632,1.300,3.400,"0-0,40-0",1663596723
208,50803635,1.285,3.500,"1-0,0-0",1663596733
206,50803679,1.222,4.000,"1-0,15-0",1663596810
205,50803689,1.250,3.750,"1-0,15-15",1663596825
204,50803696,1.285,3.500,"1-0,15-30",1663596841
203,50803722,1.250,3.750,"1-0,30-30",1663596876
202,50803738,1.285,3.500,"1-0,30-40",1663596901
201,50803748,1.300,3.400,"1-1,0-0",1663596923
200,50803769,1.333,3.250,"1-1,0-15",1663596959
199,50803784,1.300,3.400,"1-1,15-15",1663596989
198,50803793,1.285,3.500,"1-1,30-15",1663597008
395,317693067,1.333,3.250,"1-1,40-15",1663597030
197,50803821,1.300,3.400,"1-1,40-30",1663597065
196,50803845,1.285,3.500,"2-1,0-0",1663597107
195,50803898,1.222,4.000,"2-1,15-0",1663597197
194,50803915,1.250,3.750,"2-1,15-15",1663597238
193,50803928,1.285,3.500,"2-1,15-30",1663597261
192,50803944,1.300,3.400,"2-1,15-40",1663597286
191,50803954,1.333,3.250,"2-2,0-0",1663597311
190,50803976,1.400,2.750,"2-2,0-15",1663597341
189,50803999,1.363,3.000,"2-2,15-15",1663597379
188,50804026,1.333,3.250,"2-2,30-15",1663597423
187,50804046,1.300,3.400,"2-2,40-15",1663597459
186,50804056,1.333,3.250,"2-2,40-30",1663597487
181,50804141,1.533,2.375,"2-2,40-A",1663597640
179,50804177,1.444,2.625,"2-2,40-40",1663597696
178,50804180,1.363,3.000,"2-2,A-40",1663597709
174,50804260,1.400,2.750,"3-2,0-0",1663597838
173,50804275,1.444,2.625,"3-2,0-15",1663597860
172,50804294,1.500,2.500,"3-2,0-30",1663597891
366,317693536,1.615,2.200,"3-2,0-40",1663597904
365,317693550,1.571,2.250,"3-2,15-40",1663597926
364,317693562,1.615,2.200,"3-3,0-0",1663597950
171,50804332,1.444,2.625,"3-3,15-0",1663597978
361,317693602,1.500,2.500,"3-3,30-0",1663598027
360,317693612,1.533,2.375,"3-3,30-15",1663598037
170,50804373,1.533,2.375,"3-3,30-30",1663598063
168,50804408,1.750,2.000,"3-3,30-40",1663598123
162,50804480,-,-,"3-3,40-A",1663598261
161,50804491,1.615,2.200,"3-3,40-40",1663598284
158,50804527,1.500,2.500,"3-3,A-40",1663598350
157,50804529,1.444,2.625,"4-3,0-0",1663598352
155,50804583,1.500,2.500,"4-3,0-15",1663598466
152,50804601,1.571,2.250,"4-3,0-30",1663598497
151,50804605,1.666,2.100,"4-3,0-40",1663598508
150,50804615,1.615,2.200,"4-3,15-40",1663598524
149,50804628,1.666,2.100,"4-4,0-0",1663598546
148,50804654,1.571,2.250,"4-4,15-0",1663598597
147,50804664,1.533,2.375,"4-4,30-0",1663598622
145,50804698,1.615,2.200,"4-4,30-15",1663598681
143,50804716,1.750,2.000,"4-4,30-30",1663598718
142,50804723,1.571,2.250,"4-4,40-30",1663598728
140,50804753,1.750,2.000,"4-4,40-40",1663598786
139,50804768,1.615,2.200,"4-4,A-40",1663598814
137,50804820,1.571,2.250,"5-4,0-0",1663598925
136,50804828,1.615,2.200,"5-4,0-15",1663598936
135,50804833,1.700,2.050,"5-4,0-30",1663598954
134,50804855,1.750,2.000,"5-4,0-40",1663598991
133,50804871,1.800,1.950,"5-5,0-0",1663599015
132,50804885,1.950,1.800,"5-5,0-15",1663599047
131,50804897,1.800,1.950,"5-5,15-15",1663599078
130,50804906,2.000,1.750,"5-5,15-30",1663599110
129,50804916,1.800,1.950,"5-5,30-30",1663599136
128,50804930,1.700,2.050,"5-5,40-30",1663599163
