,id,home_od,away_od,ss,add_time
312,322173974,1.615,2.200,"0-0,0-0",1676706435
153,55263428,1.444,2.625,"0-0,15-0",1676707661
151,55263442,1.500,2.500,"0-0,15-15",1676707692
150,55263454,1.571,2.250,"0-0,15-30",1676707722
149,55263471,1.615,2.200,"0-0,15-40",1676707749
147,55263491,1.533,2.375,"0-0,30-40",1676707793
146,55263504,1.500,2.500,"0-0,40-40",1676707825
145,55263512,1.400,2.750,"0-0,A-40",1676707852
144,55263530,1.300,3.400,"1-0,0-0",1676707892
143,55263558,1.363,3.000,"1-0,0-15",1676707951
142,55263569,1.333,3.250,"1-0,15-15",1676707970
141,55263584,1.400,2.750,"1-0,15-30",1676708008
140,55263595,1.444,2.625,"1-0,15-40",1676708044
139,55263611,1.400,2.750,"1-0,30-40",1676708077
138,55263638,1.363,3.000,"1-0,40-40",1676708130
137,55263650,1.300,3.400,"1-0,A-40",1676708160
136,55263660,1.285,3.500,"2-0,0-0",1676708187
135,55263681,1.250,3.750,"2-0,15-0",1676708241
134,55263688,1.285,3.500,"2-0,15-15",1676708256
133,55263719,1.300,3.400,"2-0,15-30",1676708313
132,55263727,1.333,3.250,"2-0,15-40",1676708336
129,55263756,1.300,3.400,"2-0,30-40",1676708395
128,55263757,1.333,3.250,"2-1,0-0",1676708397
127,55263793,1.363,3.000,"2-1,0-15",1676708485
126,55263807,1.333,3.250,"2-1,15-15",1676708510
125,55263826,1.300,3.400,"2-1,30-15",1676708543
124,55263837,1.363,3.000,"2-1,30-30",1676708579
123,55263851,1.300,3.400,"2-1,40-30",1676708602
122,55263857,1.285,3.500,"3-1,0-0",1676708617
121,55263879,1.300,3.400,"3-1,0-15",1676708660
120,55263880,1.333,3.250,"3-1,0-30",1676708666
275,322174785,1.200,4.333,"3-1,0-40",1676708700
119,55263917,1.363,3.000,"3-2,0-0",1676708731
118,55263962,1.400,2.750,"3-2,0-15",1676708830
117,55263979,1.500,2.500,"3-2,0-30",1676708859
116,55263996,1.444,2.625,"3-2,15-30",1676708894
115,55264030,1.500,2.500,"3-2,30-40",1676708968
114,55264042,1.666,2.100,"3-3,0-0",1676708993
113,55264066,1.571,2.250,"3-3,15-0",1676709049
112,55264071,1.666,2.100,"3-3,15-15",1676709068
