,id,home_od,away_od,ss,add_time
134,77178073,1.400,3.000,"0-0,0-0",1708621263
133,77178356,1.444,2.750,"0-0,0-15",1708621650
130,77178398,1.500,2.625,"0-0,0-30",1708621719
129,77178421,1.571,2.375,"0-0,15-40",1708621749
128,77178457,1.500,2.625,"0-0,15-30",1708621781
126,77178504,1.615,2.300,"0-1,0-0",1708621854
123,77178529,1.666,2.200,"0-1,0-15",1708621896
120,77178559,1.500,2.625,"0-1,30-15",1708621927
118,77178616,1.571,2.375,"0-1,15-15",1708621975
116,77178633,1.363,3.200,"1-1,0-0",1708621996
115,77178669,1.400,3.000,"0-1,40-15",1708622027
263,343665527,1.571,2.250,"1-1,0-15",1708622032
114,77178717,1.363,3.200,"1-1,15-15",1708622085
111,77178758,1.400,3.000,"1-1,15-30",1708622152
110,77178760,1.533,2.500,"1-1,15-40",1708622155
107,77178813,1.444,2.750,"1-1,30-40",1708622225
105,77178891,1.533,2.500,"1-2,15-0",1708622314
103,77178917,1.571,2.375,"1-2,15-15",1708622338
102,77178923,1.615,2.300,"1-2,0-0",1708622345
101,77178936,1.500,2.625,"1-2,30-15",1708622361
100,77178977,1.571,2.375,"1-2,30-30",1708622407
99,77179013,1.666,2.200,"1-2,30-40",1708622452
98,77179030,1.571,2.375,"1-2,40-40",1708622481
97,77179096,1.666,2.200,"1-2,40-A",1708622570
92,77179139,1.727,2.100,"1-3,0-0",1708622655
91,77179143,1.800,2.000,"1-3,0-15",1708622661
90,77179163,1.909,1.909,"1-3,0-30",1708622694
85,77179256,2.000,1.800,"1-3,0-40",1708622814
83,77179324,2.200,1.666,"1-4,0-0",1708622905
82,77179329,2.500,1.533,"1-4,0-15",1708622908
81,77179348,2.625,1.500,"1-4,0-30",1708622929
80,77179366,2.500,1.533,"1-4,15-30",1708622947
79,77179386,2.625,1.500,"1-4,15-40",1708622970
227,343666167,17.000,1.025,"1-5,0-0",1708623004
78,77179427,2.500,1.533,"1-5,30-0",1708623063
76,77179517,2.500,1.533,"2-5,0-15",1708623250
75,77179521,2.625,1.500,"2-5,0-30",1708623255
74,77179535,2.500,1.533,"2-5,15-30",1708623289
73,77179539,2.375,1.571,"2-5,0-0",1708623295
72,77179543,2.625,1.500,"2-5,15-40",1708623301
71,77179554,2.500,1.533,"2-5,30-40",1708623322
70,77179564,2.625,1.500,"2-6,0-0,0-0",1708623343
68,77179678,2.625,1.500,"2-6,0-0,15-15",1708623555
67,77179685,2.500,1.533,"2-6,0-0,15-0",1708623562
66,77179691,3.000,1.400,"2-6,0-0,15-30",1708623571
65,77179725,3.500,1.300,"2-6,0-0,15-40",1708623634
64,77179743,4.333,1.222,"2-6,0-1,0-0",1708623652
63,77179778,3.750,1.285,"2-6,0-1,15-0",1708623711
60,77179842,4.000,1.250,"2-6,0-1,15-15",1708623808
59,77179867,3.500,1.300,"2-6,0-1,30-15",1708623831
56,77179878,4.000,1.250,"2-6,0-1,30-30",1708623856
55,77179879,3.400,1.333,"2-6,0-1,40-30",1708623857
50,77179960,4.000,1.250,"2-6,0-1,40-40",1708623962
48,77179992,4.500,1.200,"2-6,0-1,40-A",1708624002
47,77180010,5.000,1.166,"2-6,0-2,0-0",1708624023
46,77180027,4.500,1.200,"2-6,0-2,15-0",1708624051
45,77180065,5.000,1.166,"2-6,0-2,15-15",1708624097
42,77180146,4.500,1.200,"2-6,0-2,30-15",1708624228
41,77180172,4.333,1.222,"2-6,0-2,40-15",1708624266
185,343666949,2.750,1.400,"2-6,1-2,0-0",1708624302
40,77180234,5.000,1.166,"2-6,1-2,0-30",1708624412
39,77180239,4.500,1.200,"2-6,1-2,0-15",1708624429
38,77180260,6.000,1.125,"2-6,1-3,0-0",1708624462
37,77180310,8.000,1.083,"2-6,1-3,15-30",1708624592
36,77180314,6.500,1.111,"2-6,1-3,30-30",1708624607
35,77180327,5.500,1.142,"2-6,1-3,40-30",1708624637
34,77180353,5.000,1.166,"2-6,2-3,0-0",1708624704
33,77180409,6.000,1.125,"2-6,2-3,0-15",1708624824
32,77180420,5.000,1.166,"2-6,2-3,15-15",1708624853
29,77180439,5.000,1.166,"2-6,2-3,30-30",1708624909
28,77180462,5.500,1.142,"2-6,2-3,15-30",1708624932
24,77180536,3.500,1.300,"2-6,2-3,40-30",1708625042
23,77180548,2.625,1.500,"2-6,3-3,0-0",1708625056
22,77180554,2.375,1.571,"2-6,3-3,15-0",1708625071
21,77180577,2.625,1.500,"2-6,3-3,15-15",1708625136
17,77180633,2.375,1.571,"2-6,3-3,30-15",1708625237
15,77180645,2.625,1.500,"2-6,3-3,30-30",1708625252
14,77180648,3.400,1.333,"2-6,3-3,30-40",1708625257
13,77180699,5.000,1.166,"2-6,3-4,0-0",1708625343
12,77180719,6.500,1.111,"2-6,3-4,0-15",1708625399
10,77180748,9.000,1.071,"2-6,3-4,0-40",1708625445
9,77180760,8.000,1.083,"2-6,3-4,0-30",1708625464
8,77180775,10.000,1.062,"2-6,3-5,0-0",1708625484
6,77180817,10.000,1.062,"2-6,3-5,15-0",1708625547
5,77180827,9.000,1.071,"2-6,3-5,30-0",1708625556
4,77180852,8.000,1.083,"2-6,3-5,40-0",1708625610
3,77181018,21.000,1.015,"2-6,4-5,0-30",1708625819
1,77181043,13.000,1.040,"2-6,4-5,0-15",1708625846
0,77181077,-,-,"2-6,4-5,0-40",1708625891
