,id,home_od,away_od,ss,add_time
129,55920210,-,-,"0-0,0-0",1678216329
127,55920234,1.200,4.333,"0-0,0-30",1678216376
126,55920253,1.181,4.500,"0-0,0-15",1678216414
125,55920264,1.166,5.000,"0-0,30-30",1678216439
124,55920280,1.125,6.000,"0-0,40-30",1678216474
122,55920308,1.181,4.500,"0-0,40-A",1678216546
119,55920393,1.142,5.500,"0-0,40-40",1678216660
118,55920436,1.111,6.500,"0-0,A-40",1678216735
117,55920445,1.083,8.000,"1-0,0-0",1678216752
114,55920539,1.111,6.500,"1-0,15-30",1678216952
111,55920566,1.100,7.000,"1-0,30-30",1678216996
110,55920573,1.111,6.500,"1-0,30-40",1678217007
109,55920580,1.083,8.000,"1-0,40-40",1678217026
251,322817099,1.071,9.000,"1-0,A-40",1678217063
108,55920633,1.071,9.000,"2-0,0-0",1678217119
107,55920668,1.062,10.000,"2-0,30-0",1678217200
248,322817185,1.040,13.000,"2-0,15-0",1678217215
246,322817193,1.040,13.000,"2-0,30-15",1678217234
106,55920705,1.071,9.000,"2-0,30-30",1678217311
105,55920716,1.083,8.000,"2-0,30-40",1678217330
243,322817260,1.071,9.000,"2-1,0-0",1678217374
104,55920814,1.100,7.000,"2-1,0-15",1678217547
103,55920841,1.083,8.000,"2-1,15-15",1678217597
102,55920864,1.111,6.500,"2-1,15-30",1678217637
101,55920891,1.200,4.333,"2-1,15-40",1678217695
100,55920909,1.285,3.500,"2-2,0-0",1678217735
99,55920923,1.222,4.000,"2-2,15-0",1678217782
98,55920928,1.200,4.333,"2-2,30-0",1678217796
96,55920958,1.181,4.500,"2-2,40-15",1678217864
95,55920976,1.166,5.000,"2-2,40-0",1678217904
94,55920979,1.200,4.333,"2-2,40-30",1678217912
93,55920992,1.250,3.750,"2-2,40-40",1678217944
90,55921032,1.200,4.333,"2-2,A-40",1678218024
89,55921045,1.142,5.500,"3-2,0-0",1678218038
88,55921107,1.125,6.000,"3-2,15-0",1678218204
86,55921129,1.166,5.000,"3-2,15-15",1678218265
85,55921138,1.142,5.500,"3-2,30-15",1678218283
84,55921157,1.166,5.000,"3-2,30-30",1678218347
83,55921164,1.200,4.333,"3-2,30-40",1678218380
80,55921225,1.166,5.000,"3-2,40-40",1678218550
79,55921237,1.142,5.500,"3-2,A-40",1678218594
78,55921240,1.222,4.000,"3-2,40-A",1678218603
77,55921259,1.300,3.400,"3-3,0-0",1678218666
76,55921270,1.333,3.250,"3-3,0-15",1678218693
75,55921288,1.300,3.400,"3-3,15-15",1678218738
74,55921297,1.333,3.250,"3-3,15-30",1678218765
73,55921304,1.285,3.500,"3-3,30-30",1678218780
72,55921323,1.222,4.000,"3-3,40-30",1678218833
71,55921367,1.200,4.333,"3-3,A-40",1678218933
69,55921414,1.333,3.250,"3-3,40-A",1678219021
68,55921415,1.285,3.500,"3-3,40-40",1678219024
67,55921425,1.363,3.000,"3-4,0-0",1678219043
66,55921492,1.333,3.250,"3-4,15-0",1678219224
65,55921514,1.300,3.400,"3-4,30-0",1678219272
201,322818020,1.500,2.500,"3-4,40-0",1678219305
63,55921556,1.250,3.750,"4-4,0-0",1678219375
62,55921589,1.200,4.333,"4-4,30-15",1678219472
61,55921615,1.111,6.500,"5-4,0-0",1678219564
60,55921655,1.142,5.500,"5-4,0-15",1678219709
59,55921664,1.181,4.500,"5-4,0-30",1678219734
58,55921672,1.166,5.000,"5-4,15-30",1678219760
55,55921728,1.125,6.000,"5-4,40-40",1678219925
54,55921731,1.200,4.333,"5-4,30-40",1678219932
53,55921734,1.100,7.000,"5-4,A-40",1678219941
52,55921761,1.071,9.000,"6-4,0-0,0-0",1678220050
51,55921826,1.083,8.000,"6-4,0-0,0-15",1678220336
49,55921846,1.083,8.000,"6-4,0-0,15-30",1678220399
48,55921849,1.071,9.000,"6-4,0-0,15-15",1678220412
47,55921857,1.111,6.500,"6-4,0-1,0-0",1678220447
46,55921867,1.100,7.000,"6-4,0-1,15-0",1678220509
45,55921887,1.083,8.000,"6-4,0-1,30-0",1678220568
181,322818319,1.333,3.250,"6-4,0-1,40-0",1678220605
44,55921936,1.111,6.500,"6-4,1-1,0-30",1678220729
43,55921948,1.125,6.000,"6-4,1-1,0-40",1678220763
178,322818357,1.533,2.375,"6-4,1-2,0-0",1678220778
42,55922011,1.111,6.500,"6-4,1-2,30-15",1678220968
41,55922023,1.100,7.000,"6-4,1-2,40-15",1678221014
40,55922068,1.111,6.500,"6-4,2-2,0-15",1678221108
39,55922075,1.100,7.000,"6-4,2-2,0-0",1678221131
173,322818473,1.363,3.000,"6-4,2-2,15-15",1678221149
