,id,home_od,away_od,ss,add_time
249,305326535,1.333,3.250,"0-0,0-0",1633740366
110,39049408,1.250,4.000,"0-0,15-0",1633741822
109,39049410,1.222,4.333,"0-0,30-0",1633741834
108,39049421,1.250,4.000,"0-0,30-15",1633741856
106,39049449,1.250,4.000,"0-0,30-30",1633741936
104,39049460,1.200,4.500,"0-0,40-30",1633741993
103,39049465,1.166,5.000,"1-0,0-0",1633742005
102,39049484,1.222,4.333,"1-0,0-15",1633742099
99,39049503,1.200,4.500,"1-0,15-15",1633742164
98,39049509,1.166,5.000,"1-0,30-15",1633742175
97,39049517,1.142,5.500,"1-0,40-15",1633742206
96,39049526,1.125,6.000,"2-0,0-0",1633742233
95,39049538,1.142,5.500,"2-0,0-15",1633742268
94,39049548,1.125,6.000,"2-0,15-15",1633742299
93,39049554,1.142,5.500,"2-0,15-30",1633742333
92,39049569,1.166,5.000,"2-0,15-40",1633742372
91,39049576,1.142,5.500,"2-0,30-40",1633742395
89,39049593,1.142,5.500,"2-1,0-0",1633742463
88,39049620,1.125,6.000,"2-1,15-0",1633742573
87,39049639,1.111,6.500,"2-1,30-0",1633742637
222,305327005,1.062,10.000,"2-1,40-0",1633742674
86,39049655,1.125,6.000,"2-1,40-15",1633742708
85,39049665,1.142,5.500,"2-1,40-30",1633742760
82,39049691,1.125,6.000,"3-1,0-0",1633742869
81,39049693,1.111,6.500,"3-1,15-0",1633742879
80,39049704,1.125,6.000,"3-1,15-15",1633742919
79,39049716,1.100,7.000,"3-1,30-15",1633742967
78,39049725,1.125,6.000,"3-1,30-30",1633742992
76,39049736,1.125,6.000,"3-1,30-40",1633743021
75,39049739,1.142,5.500,"3-2,0-0",1633743037
74,39049784,1.111,6.500,"3-2,15-0",1633743191
73,39049793,1.100,7.000,"3-2,30-0",1633743230
72,39049796,1.125,6.000,"3-2,30-15",1633743264
71,39049804,1.111,6.500,"3-2,40-15",1633743301
70,39049813,1.100,7.000,"4-2,0-0",1633743334
69,39049826,1.111,6.500,"4-2,0-15",1633743376
68,39049831,1.125,6.000,"4-2,0-30",1633743402
66,39049851,1.125,6.000,"4-2,0-40",1633743480
65,39049853,1.111,6.500,"4-2,15-40",1633743485
64,39049860,1.125,6.000,"4-3,0-0",1633743517
63,39049886,1.111,6.500,"4-3,15-0",1633743656
62,39049889,1.100,7.000,"4-3,30-0",1633743678
61,39049897,1.111,6.500,"4-3,30-15",1633743703
59,39049907,1.083,8.000,"4-3,40-15",1633743752
193,305327350,1.025,17.000,"5-3,0-0",1633743777
58,39049923,1.071,9.000,"5-3,15-0",1633743809
57,39049938,1.083,8.000,"5-3,15-15",1633743842
189,305327387,1.030,15.000,"5-3,15-30",1633743891
56,39049952,1.100,7.000,"5-3,15-40",1633743914
55,39049988,1.111,6.500,"5-4,0-0",1633744061
54,39049998,1.142,5.500,"5-4,0-15",1633744100
53,39050006,1.200,4.500,"5-4,0-30",1633744138
52,39050015,1.166,5.000,"5-4,15-30",1633744171
51,39050029,1.250,4.000,"5-4,15-40",1633744230
50,39050046,1.200,4.500,"5-4,30-40",1633744281
47,39050069,1.222,4.333,"5-4,40-A",1633744367
46,39050081,1.166,5.000,"5-4,40-40",1633744414
45,39050090,1.125,6.000,"5-4,A-40",1633744447
44,39050100,1.100,7.000,"6-4,0-0,0-0",1633744475
43,39050146,1.071,9.000,"6-4,0-0,15-0",1633744639
42,39050158,1.083,8.000,"6-4,0-0,15-15",1633744666
41,39050176,1.062,10.000,"6-4,0-0,30-15",1633744716
40,39050189,1.040,13.000,"6-4,0-0,40-15",1633744764
37,39050200,1.050,11.000,"6-4,0-0,40-30",1633744816
33,39050221,1.030,15.000,"6-4,1-0,0-0",1633744906
32,39050222,1.025,17.000,"6-4,1-0,15-0",1633744908
31,39050233,1.020,19.000,"6-4,1-0,30-0",1633744944
30,39050244,1.025,17.000,"6-4,1-0,30-15",1633744986
29,39050252,1.020,19.000,"6-4,1-0,40-15",1633745018
28,39050262,1.015,21.000,"6-4,2-0,0-0",1633745056
27,39050273,1.020,19.000,"6-4,2-0,0-15",1633745098
26,39050283,1.015,21.000,"6-4,2-0,15-15",1633745139
25,39050287,1.010,26.000,"6-4,2-0,30-15",1633745163
24,39050297,1.015,21.000,"6-4,2-0,30-30",1633745192
22,39050319,-,-,"6-4,2-0,40-30",1633745243
21,39050322,1.015,21.000,"6-4,2-0,40-40",1633745253
18,39050351,-,-,"6-4,2-0,A-40",1633745362
17,39050353,1.002,51.000,"6-4,3-0,0-0",1633745370
16,39050390,1.004,41.000,"6-4,3-0,0-15",1633745522
15,39050396,1.002,51.000,"6-4,3-0,15-15",1633745563
14,39050404,1.001,67.000,"6-4,3-0,30-15",1633745597
13,39050409,1.001,101.000,"6-4,3-0,40-15",1633745635
131,305327915,1.004,41.000,"6-4,4-0,0-0",1633745660
130,305327926,1.005,34.000,"6-4,4-0,0-15",1633745707
12,39050433,1.001,67.000,"6-4,4-0,0-30",1633745733
11,39050440,1.001,101.000,"6-4,4-0,15-30",1633745776
10,39050452,-,-,"6-4,4-0,30-30",1633745831
8,39050460,-,-,"6-4,4-0,40-30",1633745852
3,39050491,1.001,101.000,"6-4,4-0,40-A",1633745967
2,39050509,-,-,"6-4,4-0,40-40",1633746016
0,39050524,-,-,"6-4,4-0,A-40",1633746052
113,305328078,1.001,101.000,"6-4,5-0,0-15",1633746203
112,305328097,-,-,"6-4,5-0,15-15",1633746262
