,id,home_od,away_od,ss,add_time
223,305340581,3.250,1.333,"0-0,0-0",1633801950
98,39063592,4.000,1.250,"0-0,0-15",1633802865
221,305340795,3.500,1.285,"0-0,0-30",1633802898
97,39063614,4.333,1.222,"0-0,0-40",1633802937
93,39063641,3.750,1.285,"0-1,0-0",1633803003
92,39063659,3.500,1.300,"0-1,15-0",1633803046
91,39063671,3.400,1.333,"0-1,30-0",1633803075
90,39063677,3.500,1.300,"0-1,30-15",1633803091
89,39063701,3.400,1.333,"0-1,40-15",1633803148
212,305340950,2.625,1.444,"1-1,0-0",1633803228
88,39063764,3.500,1.300,"1-1,0-15",1633803252
210,305340979,3.000,1.363,"1-1,0-30",1633803283
87,39063802,3.400,1.333,"1-1,15-30",1633803328
86,39063820,3.500,1.300,"1-1,15-40",1633803363
85,39063843,3.400,1.333,"1-1,30-40",1633803393
205,305341066,3.000,1.363,"1-2,0-0",1633803445
84,39063928,3.750,1.285,"1-2,0-15",1633803586
83,39063941,3.500,1.300,"1-2,15-15",1633803612
82,39063956,3.400,1.333,"1-2,30-15",1633803646
81,39063978,3.750,1.285,"1-2,30-30",1633803702
80,39063996,3.400,1.333,"1-2,40-30",1633803736
198,305341208,2.625,1.444,"2-2,0-0",1633803769
197,305341224,2.750,1.400,"2-2,0-15",1633803802
79,39064043,3.500,1.300,"2-2,0-30",1633803829
196,305341251,3.000,1.363,"2-2,0-40",1633803864
78,39064061,3.750,1.285,"2-3,0-0",1633803887
77,39064113,4.000,1.250,"2-3,0-15",1633804034
76,39064139,4.500,1.200,"2-3,0-30",1633804090
75,39064164,4.333,1.222,"2-3,15-30",1633804134
74,39064170,4.000,1.250,"2-3,30-30",1633804145
73,39064204,3.750,1.285,"2-3,40-30",1633804219
72,39064216,4.000,1.250,"2-3,40-40",1633804251
71,39064231,3.750,1.285,"2-3,A-40",1633804285
70,39064244,3.500,1.300,"3-3,0-0",1633804310
69,39064260,3.750,1.285,"3-3,0-15",1633804345
182,305341498,3.000,1.363,"3-3,0-30",1633804392
68,39064306,4.000,1.250,"3-3,0-40",1633804432
67,39064326,3.750,1.285,"3-3,15-40",1633804476
181,305341621,2.750,1.400,"3-4,15-0",1633804675
66,39064402,4.000,1.250,"3-4,15-15",1633804685
65,39064412,3.750,1.285,"3-4,30-15",1633804716
64,39064424,4.000,1.250,"3-4,30-30",1633804747
62,39064446,-,-,"3-4,30-40",1633804798
58,39064510,5.000,1.166,"3-4,40-A",1633804940
57,39064533,4.333,1.222,"3-4,40-40",1633804988
56,39064550,4.000,1.250,"3-4,A-40",1633805026
168,305341835,2.750,1.400,"4-4,0-0",1633805128
55,39064611,3.400,1.333,"4-4,15-0",1633805181
54,39064617,3.750,1.285,"4-4,15-15",1633805201
53,39064640,4.000,1.250,"4-4,15-30",1633805240
52,39064656,3.500,1.300,"4-4,30-30",1633805284
51,39064675,3.750,1.285,"4-4,30-40",1633805326
50,39064683,4.000,1.250,"4-5,0-0",1633805347
161,305342020,2.750,1.400,"4-5,15-0",1633805490
49,39064757,3.750,1.285,"4-5,30-0",1633805533
48,39064763,3.500,1.300,"4-5,40-0",1633805553
47,39064811,3.750,1.285,"5-5,0-15",1633805666
156,305342132,2.625,1.444,"5-5,0-30",1633805716
46,39064832,4.000,1.250,"5-5,0-40",1633805732
45,39064891,3.750,1.285,"5-6,15-0",1633805929
44,39064896,4.000,1.250,"5-6,15-15",1633805947
152,305342255,2.625,1.444,"5-6,30-15",1633805989
43,39064927,4.333,1.222,"5-6,30-30",1633806039
42,39064949,5.000,1.166,"5-6,30-40",1633806081
41,39064962,9.000,1.071,"5-7,0-0,0-0",1633806106
148,305342387,3.500,1.285,"5-7,0-0,0-15",1633806301
40,39065031,10.000,1.062,"5-7,0-0,0-30",1633806320
146,305342439,3.500,1.285,"5-7,0-1,15-0",1633806434
39,39065079,9.000,1.071,"5-7,0-1,30-0",1633806468
144,305342461,3.250,1.333,"5-7,0-1,40-0",1633806510
38,39065098,8.000,1.083,"5-7,1-1,0-0",1633806549
37,39065121,7.000,1.100,"5-7,1-1,15-0",1633806613
36,39065141,8.000,1.083,"5-7,1-1,15-15",1633806653
141,305342563,3.400,1.300,"5-7,1-1,15-30",1633806709
35,39065176,7.000,1.100,"5-7,1-1,30-30",1633806736
34,39065193,8.000,1.083,"5-7,1-1,30-40",1633806777
33,39065203,9.000,1.071,"5-7,1-2,0-0",1633806804
32,39065253,8.000,1.083,"5-7,1-2,15-0",1633806957
