,id,home_od,away_od,ss,add_time
102,39512856,1.615,2.300,"0-0,15-0",1635003638
216,305821798,1.700,2.050,"0-0,15-15",1635003660
101,39512864,1.666,2.200,"0-0,0-0",1635003677
100,39512873,1.727,2.100,"0-0,15-30",1635003707
99,39512885,1.800,2.000,"0-0,15-40",1635003753
98,39512900,1.727,2.100,"0-0,30-40",1635003824
91,39512983,1.666,2.200,"0-0,40-40",1635004129
90,39513008,1.615,2.300,"0-0,A-40",1635004186
89,39513029,1.571,2.375,"1-0,0-0",1635004242
88,39513055,1.533,2.500,"1-0,15-0",1635004320
87,39513070,1.571,2.375,"1-0,15-15",1635004361
86,39513078,1.615,2.300,"1-0,15-30",1635004407
85,39513090,1.727,2.100,"1-0,15-40",1635004440
197,305822052,1.800,1.950,"1-1,0-0",1635004520
84,39513130,1.800,2.000,"1-1,0-15",1635004538
83,39513137,2.000,1.800,"1-1,0-30",1635004566
82,39513151,2.200,1.666,"1-1,0-40",1635004597
81,39513167,2.375,1.571,"1-2,0-0",1635004643
80,39513204,2.200,1.666,"1-2,15-0",1635004762
79,39513213,2.300,1.615,"1-2,15-15",1635004786
77,39513250,2.000,1.800,"1-2,30-15",1635004879
76,39513257,2.300,1.615,"1-2,30-30",1635004901
75,39513270,2.000,1.800,"1-2,40-30",1635004948
74,39513280,2.300,1.615,"1-2,40-40",1635004985
73,39513289,2.375,1.571,"1-2,40-A",1635005033
72,39513305,2.625,1.500,"1-3,0-0",1635005079
71,39513325,2.375,1.571,"1-3,30-0",1635005142
70,39513345,2.500,1.533,"1-3,30-15",1635005211
69,39513354,2.375,1.571,"1-3,40-15",1635005244
68,39513361,2.300,1.615,"2-3,0-0",1635005277
67,39513396,2.100,1.727,"2-3,15-0",1635005423
66,39513403,2.200,1.666,"2-3,15-15",1635005455
65,39513412,2.000,1.800,"2-3,30-15",1635005488
64,39513422,2.200,1.666,"2-3,30-30",1635005533
63,39513446,2.375,1.571,"2-3,30-40",1635005585
62,39513457,2.200,1.666,"2-3,40-40",1635005618
61,39513469,2.375,1.571,"2-3,40-A",1635005653
60,39513489,2.000,1.800,"2-3,A-40",1635005741
59,39513503,1.727,2.100,"3-3,0-0",1635005787
58,39513520,1.666,2.200,"3-3,15-0",1635005872
57,39513523,1.615,2.300,"3-3,30-0",1635005877
56,39513546,1.533,2.500,"4-3,0-0",1635005962
55,39513592,1.571,2.375,"4-3,0-15",1635006124
54,39513600,1.666,2.200,"4-3,0-30",1635006155
53,39513612,1.571,2.375,"4-3,15-30",1635006200
52,39513630,1.500,2.625,"4-3,30-30",1635006252
51,39513643,1.571,2.375,"4-3,30-40",1635006303
50,39513659,1.666,2.200,"4-4,0-0",1635006351
49,39513674,1.800,2.000,"4-4,0-15",1635006411
48,39513688,2.300,1.615,"4-4,0-40",1635006460
47,39513696,2.500,1.533,"4-5,0-0",1635006485
44,39513741,2.750,1.444,"4-5,0-15",1635006694
43,39513746,2.375,1.571,"4-5,15-15",1635006712
42,39513752,2.750,1.444,"4-5,15-30",1635006735
41,39513760,3.000,1.400,"4-5,15-40",1635006764
39,39513867,3.750,1.285,"4-6,0-0,0-0",1635007085
38,39513878,4.000,1.250,"4-6,0-0,0-15",1635007125
37,39513880,3.750,1.285,"4-6,0-0,15-15",1635007136
36,39513899,4.333,1.222,"4-6,0-0,15-30",1635007185
35,39513922,5.000,1.166,"4-6,0-0,15-40",1635007239
34,39513940,5.500,1.142,"4-6,0-1,0-0",1635007279
31,39513991,5.000,1.166,"4-6,0-1,15-0",1635007421
30,39513992,4.333,1.222,"4-6,0-1,30-0",1635007427
28,39514013,3.750,1.285,"4-6,0-1,40-0",1635007481
27,39514017,4.000,1.250,"4-6,0-1,40-15",1635007489
26,39514030,4.500,1.200,"4-6,0-1,40-30",1635007541
24,39514055,5.000,1.166,"4-6,0-1,40-40",1635007611
23,39514062,6.500,1.111,"4-6,0-1,40-A",1635007631
21,39514083,8.000,1.083,"4-6,0-2,0-0",1635007711
20,39514086,9.000,1.071,"4-6,0-2,0-15",1635007727
19,39514096,11.000,1.050,"4-6,0-2,0-30",1635007771
18,39514105,13.000,1.040,"4-6,0-2,0-40",1635007797
17,39514115,11.000,1.050,"4-6,0-2,15-40",1635007822
16,39514131,15.000,1.030,"4-6,0-3,0-0",1635007864
15,39514158,19.000,1.020,"4-6,0-3,0-15",1635008013
14,39514166,21.000,1.015,"4-6,0-3,0-30",1635008036
13,39514180,23.000,1.012,"4-6,0-3,0-40",1635008077
12,39514183,26.000,1.010,"4-6,0-4,0-0",1635008085
11,39514200,23.000,1.012,"4-6,0-4,15-0",1635008139
10,39514211,26.000,1.010,"4-6,0-4,15-15",1635008181
8,39514226,-,-,"4-6,0-4,15-30",1635008245
6,39514240,-,-,"4-6,0-4,15-40",1635008308
4,39514252,-,-,"4-6,0-4,30-40",1635008348
3,39514261,101.000,1.001,"4-6,0-5,0-0",1635008382
2,39514283,-,-,"4-6,0-5,0-15",1635008551
1,39514285,101.000,1.001,"4-6,0-5,15-15",1635008564
103,305823205,101.000,1.001,"4-6,0-5,15-30",1635008580
0,39514296,-,-,"4-6,0-5,15-40",1635008631
