,id,home_od,away_od,ss,add_time
343,298194789,1.222,4.000,"0-0,0-0",1614765171
150,32309127,1.200,4.333,"0-0,0-15",1614766290
148,32309168,1.166,5.000,"0-0,15-15",1614766335
147,32309191,1.142,5.500,"0-0,30-15",1614766361
146,32309234,1.111,6.500,"0-0,40-15",1614766404
145,32309284,1.083,8.000,"1-0,0-0",1614766456
144,32309382,1.071,9.000,"1-0,15-0",1614766525
143,32309410,1.062,10.000,"1-0,30-0",1614766556
142,32309443,1.050,11.000,"2-0,0-0",1614766594
331,298196358,1.025,17.000,"2-0,15-0",1614766614
330,298196380,1.030,15.000,"2-0,15-15",1614766636
141,32309500,1.062,10.000,"2-0,15-30",1614766655
328,298196433,1.050,11.000,"2-0,15-40",1614766675
140,32309538,1.071,9.000,"2-1,0-0",1614766698
139,32309647,1.062,10.000,"2-1,15-0",1614766804
138,32309680,1.050,11.000,"2-1,30-0",1614766835
137,32309757,1.040,13.000,"3-1,15-0",1614766918
136,32309783,1.050,11.000,"3-1,15-15",1614766945
135,32309824,1.040,13.000,"3-1,30-15",1614766986
316,298196829,1.025,17.000,"3-1,30-30",1614767024
134,32309872,1.050,11.000,"3-1,30-40",1614767036
133,32309896,1.040,13.000,"3-1,40-40",1614767064
132,32309944,1.050,11.000,"3-1,40-A",1614767101
310,298196966,1.040,13.000,"3-2,0-0",1614767129
309,298197107,1.030,15.000,"3-2,15-0",1614767243
131,32310133,1.062,10.000,"3-2,15-15",1614767286
130,32310154,1.071,9.000,"3-2,15-30",1614767307
129,32310172,1.062,10.000,"3-2,30-30",1614767332
126,32310232,1.050,11.000,"3-2,40-30",1614767397
125,32310240,1.040,13.000,"4-2,0-0",1614767403
124,32310260,1.050,11.000,"4-2,0-15",1614767428
123,32310298,1.040,13.000,"4-2,15-15",1614767461
122,32310324,1.050,11.000,"4-2,15-30",1614767485
121,32310408,1.040,13.000,"4-2,40-40",1614767561
120,32310430,1.050,11.000,"4-2,40-A",1614767579
291,298197639,1.040,13.000,"4-3,0-0",1614767715
119,32310570,1.062,10.000,"4-3,0-15",1614767732
117,32310645,1.062,10.000,"4-3,15-15",1614767804
116,32310676,1.071,9.000,"4-3,15-30",1614767829
114,32310740,1.125,6.000,"4-3,15-40",1614767894
112,32310784,1.100,7.000,"4-3,30-40",1614767933
111,32310792,1.166,5.000,"4-4,0-0",1614767944
110,32310827,1.181,4.500,"4-4,0-15",1614767975
109,32310860,1.200,4.333,"4-4,0-30",1614767998
108,32310899,1.181,4.500,"4-4,15-30",1614768032
107,32310946,1.142,5.500,"4-4,30-30",1614768077
105,32311013,1.166,5.000,"4-4,30-40",1614768128
101,32311189,1.222,4.000,"4-5,0-0",1614768263
100,32311194,1.200,4.333,"4-5,15-0",1614768267
99,32311202,1.181,4.500,"4-5,30-0",1614768271
98,32311236,1.166,5.000,"4-5,40-0",1614768294
268,298198337,1.363,3.000,"5-5,0-0",1614768319
97,32311325,1.125,6.000,"5-5,15-0",1614768366
94,32311393,1.166,5.000,"5-5,15-15",1614768419
93,32311402,1.181,4.500,"5-5,15-30",1614768423
90,32311490,1.200,4.333,"5-5,15-40",1614768490
89,32311510,1.222,4.000,"5-6,0-0",1614768502
88,32311634,1.285,3.500,"5-6,0-15",1614768605
