,id,home_od,away_od,ss,add_time
270,318786457,1.750,2.000,"0-0,0-0",1666079307
123,51867847,1.666,2.200,"0-0,15-0",1666080872
122,51867890,1.800,2.000,"0-0,15-15",1666080914
121,51867948,1.666,2.200,"0-0,30-15",1666080968
120,51868032,1.615,2.300,"0-0,40-15",1666081052
119,51868083,1.571,2.375,"1-0,0-0",1666081102
118,51868189,1.615,2.300,"1-0,0-15",1666081209
117,51868216,1.727,2.100,"1-0,0-30",1666081230
116,51868269,1.800,2.000,"1-0,0-40",1666081276
115,51868388,1.727,2.100,"1-1,15-0",1666081397
114,51868444,1.909,1.909,"1-1,15-15",1666081445
113,51868496,2.100,1.727,"1-1,15-30",1666081496
112,51868569,2.300,1.615,"1-1,15-40",1666081562
111,51868621,2.100,1.727,"1-1,30-40",1666081611
110,51868658,2.375,1.571,"1-2,0-0",1666081640
109,51868866,2.200,1.666,"1-2,15-0",1666081857
108,51868900,2.000,1.800,"1-2,30-0",1666081900
107,51868929,2.100,1.727,"1-2,30-15",1666081934
106,51868952,2.300,1.615,"1-2,30-30",1666081961
105,51868981,2.000,1.800,"1-2,40-30",1666081999
104,51869015,2.300,1.615,"1-2,40-40",1666082041
103,51869065,2.000,1.800,"1-2,A-40",1666082097
102,51869121,1.800,2.000,"2-2,0-0",1666082166
101,51869176,1.727,2.100,"2-2,15-0",1666082229
100,51869203,1.800,2.000,"2-2,15-15",1666082269
99,51869259,1.727,2.100,"2-2,30-15",1666082327
97,51869341,-,-,"2-2,30-30",1666082417
94,51869379,1.727,2.100,"2-2,40-30",1666082453
93,51869386,1.666,2.200,"3-2,0-0",1666082464
92,51869511,1.727,2.100,"3-2,0-15",1666082624
91,51869535,1.800,2.000,"3-2,0-30",1666082659
90,51869581,1.727,2.100,"3-2,15-30",1666082702
89,51869627,1.615,2.300,"3-2,30-30",1666082759
87,51869677,1.444,2.750,"3-2,40-30",1666082820
83,51869798,1.727,2.100,"3-2,40-A",1666082938
82,51869800,1.500,2.625,"3-2,40-40",1666082940
81,51869844,1.400,3.000,"3-2,A-40",1666082986
80,51869867,1.285,3.750,"4-2,0-0",1666083015
79,51869943,1.250,4.000,"4-2,15-0",1666083107
78,51869960,1.222,4.333,"4-2,30-0",1666083135
77,51869999,1.200,4.500,"4-2,40-0",1666083175
75,51870160,1.200,4.500,"5-2,0-15",1666083350
74,51870172,1.222,4.333,"5-2,0-30",1666083364
73,51870195,1.200,4.500,"5-2,15-30",1666083384
72,51870249,1.222,4.333,"5-2,15-40",1666083448
71,51870267,1.250,4.000,"5-3,0-0",1666083468
69,51870351,-,-,"5-3,15-0",1666083555
67,51870385,1.200,4.500,"5-3,30-0",1666083598
66,51870390,1.166,5.000,"5-3,40-0",1666083607
202,318790475,1.500,2.500,"6-3,0-0,0-0",1666083677
200,318790689,1.571,2.250,"6-3,0-0,0-15",1666083894
65,51870637,1.200,4.500,"6-3,0-0,0-30",1666083909
64,51870685,1.222,4.333,"6-3,0-0,0-40",1666083963
63,51870755,1.250,4.000,"6-3,0-1,0-0",1666084048
62,51870794,1.285,3.750,"6-3,0-1,0-15",1666084085
61,51870842,1.333,3.400,"6-3,0-1,0-30",1666084138
60,51870886,1.285,3.750,"6-3,0-1,15-30",1666084178
59,51870919,1.250,4.000,"6-3,0-1,30-30",1666084214
58,51870963,1.222,4.333,"6-3,0-1,40-30",1666084252
57,51871016,1.200,4.500,"6-3,1-1,0-0",1666084303
56,51871100,1.222,4.333,"6-3,1-1,0-15",1666084375
55,51871151,1.250,4.000,"6-3,1-1,0-30",1666084419
184,318791353,1.800,1.950,"6-3,1-1,0-40",1666084493
54,51871286,1.285,3.750,"6-3,1-2,0-0",1666084529
53,51871459,1.250,4.000,"6-3,1-2,15-0",1666084690
52,51871535,1.222,4.333,"6-3,1-2,30-0",1666084752
51,51871614,1.200,4.500,"6-3,2-2,0-0",1666084816
50,51871655,1.166,5.000,"6-3,2-2,15-0",1666084855
48,51871740,1.166,5.000,"6-3,2-2,15-15",1666084926
47,51871743,1.142,5.500,"6-3,2-2,30-15",1666084930
46,51871780,1.166,5.000,"6-3,2-2,30-30",1666084963
45,51871822,1.222,4.333,"6-3,2-2,30-40",1666085001
40,51872018,1.125,6.000,"6-3,2-2,A-40",1666085182
39,51872083,1.166,5.000,"6-3,2-2,40-40",1666085232
37,51872197,1.200,4.500,"6-3,2-2,40-A",1666085333
36,51872214,1.250,4.000,"6-3,2-3,0-0",1666085344
35,51872378,1.222,4.333,"6-3,2-3,15-0",1666085495
34,51872385,1.200,4.500,"6-3,2-3,30-0",1666085502
33,51872426,1.222,4.333,"6-3,2-3,30-15",1666085544
32,51872486,1.250,4.000,"6-3,2-3,30-30",1666085596
31,51872520,1.222,4.333,"6-3,2-3,40-30",1666085623
30,51872588,1.200,4.500,"6-3,3-3,0-0",1666085671
29,51872643,1.142,5.500,"6-3,3-3,15-0",1666085722
27,51872736,1.100,7.000,"6-3,3-3,30-0",1666085797
26,51872743,1.071,9.000,"6-3,3-3,40-0",1666085804
25,51872790,1.083,8.000,"6-3,3-3,40-15",1666085840
24,51872864,1.050,11.000,"6-3,4-3,0-0",1666085900
23,51873019,1.030,15.000,"6-3,4-3,15-0",1666086042
22,51873074,1.050,11.000,"6-3,4-3,15-15",1666086097
21,51873139,1.030,15.000,"6-3,4-3,30-15",1666086153
19,51873263,1.062,10.000,"6-3,4-3,30-30",1666086255
16,51873308,1.111,6.500,"6-3,4-3,30-40",1666086293
10,51873506,1.111,6.500,"6-3,4-3,40-A",1666086463
9,51873542,1.071,9.000,"6-3,4-3,40-40",1666086501
8,51873573,1.040,13.000,"6-3,4-3,A-40",1666086523
7,51873606,1.020,19.000,"6-3,5-3,0-0",1666086550
5,51873696,1.012,23.000,"6-3,5-3,15-0",1666086627
4,51873731,1.006,29.000,"6-3,5-3,30-0",1666086655
3,51873779,1.012,23.000,"6-3,5-3,30-15",1666086687
2,51873833,1.004,41.000,"6-3,5-3,40-15",1666086731
1,51873863,1.010,26.000,"6-3,5-3,40-30",1666086759
0,51873892,-,-,"6-3,6-3,0-0",1666086785
