,id,home_od,away_od,ss,add_time
285,332218025,1.222,4.000,"0-0,0-0",1691029045
284,332218402,1.200,4.333,"0-0,15-0",1691029703
110,65507825,1.125,6.000,"0-0,30-0",1691029773
109,65507827,1.142,5.500,"0-0,30-15",1691029774
107,65507844,1.142,5.500,"0-0,40-15",1691029822
106,65507852,1.125,6.000,"1-0,0-0",1691029843
105,65507889,1.111,6.500,"1-0,15-0",1691029925
100,65507921,1.100,7.000,"1-0,30-0",1691030003
99,65507922,1.083,8.000,"1-0,40-0",1691030005
266,332218550,1.083,8.000,"1-0,40-15",1691030024
98,65507971,1.100,7.000,"1-0,A-40",1691030116
97,65507994,1.071,9.000,"2-0,0-0",1691030197
95,65508038,1.071,9.000,"2-0,15-0",1691030299
92,65508043,1.062,10.000,"2-0,30-0",1691030308
91,65508046,1.071,9.000,"2-0,30-15",1691030311
90,65508067,1.062,10.000,"2-0,40-15",1691030343
253,332218706,1.030,15.000,"3-0,0-0",1691030375
88,65508113,1.062,10.000,"3-0,0-15",1691030514
247,332218778,1.030,15.000,"3-0,15-15",1691030565
87,65508153,1.050,11.000,"3-0,30-15",1691030593
86,65508165,1.062,10.000,"3-0,30-30",1691030633
83,65508200,1.050,11.000,"3-0,40-30",1691030734
81,65508220,1.030,15.000,"4-0,0-0",1691030775
238,332218881,1.002,51.000,"4-0,15-0",1691030787
237,332218902,1.001,67.000,"4-0,30-0",1691030825
80,65508252,1.025,17.000,"4-0,40-0",1691030834
79,65508260,1.030,15.000,"4-0,40-15",1691030856
76,65508339,1.025,17.000,"5-0,0-0",1691031039
75,65508341,1.030,15.000,"5-0,0-15",1691031043
73,65508393,1.030,15.000,"5-1,0-0",1691031216
72,65508399,1.040,13.000,"5-1,0-15",1691031226
71,65508422,1.030,15.000,"5-1,15-15",1691031263
224,332219172,1.001,67.000,"5-1,30-15",1691031347
223,332219177,1.002,51.000,"5-1,30-30",1691031367
217,332219201,-,-,"5-1,40-30",1691031454
68,65508649,1.025,17.000,"6-1,0-0,0-0",1691031775
65,65508664,1.030,15.000,"6-1,0-0,0-15",1691031820
62,65508687,1.025,17.000,"6-1,0-0,15-15",1691031849
61,65508689,1.030,15.000,"6-1,0-0,15-30",1691031851
60,65508698,1.040,13.000,"6-1,0-0,15-40",1691031864
58,65508767,1.040,13.000,"6-1,0-1,0-0",1691031989
57,65508768,1.050,11.000,"6-1,0-1,0-15",1691031990
202,332219453,1.250,3.750,"6-1,0-1,15-15",1691032012
56,65508812,1.040,13.000,"6-1,0-1,30-15",1691032078
55,65508841,1.030,15.000,"6-1,0-1,40-15",1691032127
53,65508866,1.030,15.000,"6-1,1-1,0-0",1691032200
52,65508870,1.025,17.000,"6-1,1-1,15-0",1691032206
51,65508909,1.012,23.000,"6-1,1-1,40-0",1691032273
48,65508993,1.010,26.000,"6-1,2-1,0-0",1691032464
47,65508997,1.006,29.000,"6-1,2-1,15-0",1691032473
185,332219692,1.030,15.000,"6-1,2-1,30-0",1691032510
182,332219730,1.040,13.000,"6-1,2-1,30-15",1691032562
179,332219759,1.030,15.000,"6-1,2-1,40-15",1691032623
46,65509092,1.010,26.000,"6-1,2-1,40-30",1691032638
43,65509143,1.012,23.000,"6-1,2-1,40-40",1691032719
42,65509145,1.010,26.000,"6-1,2-1,A-40",1691032721
41,65509158,1.006,29.000,"6-1,3-1,0-0",1691032748
167,332219892,1.040,13.000,"6-1,3-1,0-15",1691032842
166,332219899,1.030,15.000,"6-1,3-1,15-15",1691032853
38,65509261,1.004,41.000,"6-1,3-1,30-15",1691032941
36,65509279,1.004,41.000,"6-1,3-1,40-30",1691032970
34,65509291,1.006,29.000,"6-1,3-1,30-30",1691032978
32,65509365,1.001,67.000,"6-1,4-1,0-0",1691033108
31,65509386,1.001,101.000,"6-1,4-1,15-0",1691033134
144,332220144,1.002,51.000,"6-1,4-1,30-0",1691033203
30,65509429,-,-,"6-1,4-1,40-0",1691033217
28,65509456,-,-,"6-1,5-1,0-0",1691033258
26,65509484,-,-,"6-1,5-1,0-15",1691033298
25,65509489,1.001,101.000,"6-1,5-1,15-15",1691033301
20,65509599,-,-,"6-1,5-1,15-30",1691033411
18,65509607,-,-,"6-1,5-1,30-40",1691033419
17,65509611,1.001,101.000,"6-1,5-1,30-30",1691033428
15,65509657,1.001,101.000,"6-1,5-2,0-0",1691033567
126,332220423,1.001,101.000,"6-1,5-2,15-0",1691033606
12,65509718,-,-,"6-1,5-2,15-15",1691033661
9,65509729,1.001,101.000,"6-1,5-2,30-15",1691033672
4,65509791,-,-,"6-1,5-2,40-15",1691033768
1,65509799,1.001,101.000,"6-1,5-2,40-30",1691033778
0,65509807,-,-,"6-1,6-2,0-0",1691033792
