,id,home_od,away_od,ss,add_time
104,48896720,2.300,1.615,"0-0,0-15",1659485051
103,48896735,2.100,1.727,"0-0,0-0",1659485089
102,48896739,2.375,1.571,"0-0,0-30",1659485095
101,48896760,2.625,1.500,"0-0,0-40",1659485128
220,315717737,3.000,1.363,"0-0,15-40",1659485178
99,48896803,2.500,1.533,"0-0,30-40",1659485222
98,48896825,2.750,1.444,"0-1,0-0",1659485274
216,315717822,3.500,1.285,"0-1,15-15",1659485341
97,48896867,3.000,1.400,"0-1,0-15",1659485360
96,48896876,2.500,1.533,"0-1,30-15",1659485374
93,48896930,2.300,1.615,"0-1,40-15",1659485483
92,48896939,2.375,1.571,"0-1,40-30",1659485492
91,48896969,2.000,1.800,"1-1,15-0",1659485558
209,315717965,1.800,1.950,"1-1,30-0",1659485604
208,315718036,1.909,1.909,"1-1,40-30",1659485753
207,315718056,1.750,2.000,"2-1,0-0",1659485800
206,315718131,1.909,1.909,"2-1,0-15",1659485948
90,48897163,2.100,1.727,"2-1,0-30",1659485969
88,48897188,-,-,"2-1,0-40",1659486017
87,48897220,2.100,1.727,"2-2,15-0",1659486088
86,48897239,-,-,"2-2,0-0",1659486126
85,48897244,2.300,1.615,"2-2,15-15",1659486138
84,48897258,2.100,1.727,"2-2,30-15",1659486165
83,48897292,2.000,1.800,"2-2,40-15",1659486224
82,48897300,1.909,1.909,"3-2,0-0",1659486237
196,315718362,1.666,2.100,"3-2,15-15",1659486384
81,48897383,1.727,2.100,"3-2,30-15",1659486411
79,48897430,1.533,2.500,"3-2,40-15",1659486516
78,48897434,1.444,2.750,"4-2,0-0",1659486519
77,48897457,1.533,2.500,"4-2,0-15",1659486574
76,48897467,1.444,2.750,"4-2,15-15",1659486598
75,48897489,1.533,2.500,"4-2,15-30",1659486649
74,48897492,1.500,2.625,"4-2,30-30",1659486658
73,48897510,1.571,2.375,"4-2,30-40",1659486696
72,48897523,1.444,2.750,"4-2,40-40",1659486738
69,48897551,1.400,3.000,"4-2,A-40",1659486811
68,48897556,1.363,3.200,"5-2,0-0",1659486823
67,48897602,1.333,3.400,"5-2,15-15",1659486969
66,48897612,1.363,3.200,"5-2,15-30",1659487000
65,48897622,1.400,3.000,"5-2,15-40",1659487028
64,48897649,1.363,3.200,"5-3,15-0",1659487088
63,48897676,1.333,3.400,"5-3,30-0",1659487165
62,48897684,1.300,3.500,"5-3,40-0",1659487187
61,48897704,1.285,3.750,"6-3,0-0,0-0",1659487235
60,48897767,1.222,4.333,"6-3,0-0,15-0",1659487415
59,48897787,1.250,4.000,"6-3,0-0,15-15",1659487495
58,48897791,1.200,4.500,"6-3,0-0,30-15",1659487504
57,48897813,1.250,4.000,"6-3,0-0,30-30",1659487547
55,48897826,1.166,5.000,"6-3,0-0,40-30",1659487580
54,48897840,1.100,7.000,"6-3,1-0,0-0",1659487617
53,48897879,1.071,9.000,"6-3,1-0,30-0",1659487717
52,48897905,1.083,8.000,"6-3,1-0,15-0",1659487770
51,48897909,1.062,10.000,"6-3,2-0,0-0",1659487782
49,48897957,1.062,10.000,"6-3,2-0,15-15",1659487875
48,48897973,1.050,11.000,"6-3,2-0,15-0",1659487922
158,315719086,1.111,6.500,"6-3,2-0,30-15",1659487925
47,48897986,1.030,15.000,"6-3,2-0,40-15",1659487952
46,48898002,1.040,13.000,"6-3,2-0,40-30",1659487993
44,48898063,1.010,26.000,"6-3,3-0,15-0",1659488152
43,48898082,1.015,21.000,"6-3,3-0,0-0",1659488197
41,48898094,1.012,23.000,"6-3,3-0,30-15",1659488224
40,48898099,1.020,19.000,"6-3,3-0,30-30",1659488247
37,48898132,1.010,26.000,"6-3,3-0,40-30",1659488302
30,48898252,1.040,13.000,"6-3,3-0,40-A",1659488551
28,48898272,1.025,17.000,"6-3,3-0,40-40",1659488617
27,48898275,1.012,23.000,"6-3,3-0,A-40",1659488625
26,48898294,1.006,29.000,"6-3,4-0,0-0",1659488676
25,48898314,1.010,26.000,"6-3,4-0,0-15",1659488730
24,48898342,1.006,29.000,"6-3,4-0,15-15",1659488796
23,48898364,-,-,"6-3,4-0,30-15",1659488859
20,48898412,-,-,"6-3,4-0,40-30",1659488951
19,48898419,1.006,29.000,"6-3,4-0,40-40",1659488965
18,48898437,1.010,26.000,"6-3,4-0,40-A",1659489006
129,315719619,1.025,17.000,"6-3,4-1,0-0",1659489045
17,48898492,1.006,29.000,"6-3,4-1,15-0",1659489159
16,48898514,1.004,41.000,"6-3,4-1,30-0",1659489213
15,48898535,1.006,29.000,"6-3,4-1,30-15",1659489265
13,48898561,-,-,"6-3,4-1,30-30",1659489341
11,48898573,-,-,"6-3,4-1,30-40",1659489364
10,48898576,1.012,23.000,"6-3,4-1,40-40",1659489376
8,48898612,-,-,"6-3,4-1,A-40",1659489437
7,48898617,1.002,51.000,"6-3,5-1,0-0",1659489448
5,48898655,-,-,"6-3,5-1,15-0",1659489535
3,48898668,-,-,"6-3,5-1,30-0",1659489566
2,48898670,1.001,67.000,"6-3,5-1,30-15",1659489574
0,48898691,-,-,"6-3,5-1,40-15",1659489633
