,id,home_od,away_od,ss,add_time
234,331833558,3.250,1.333,"0-0,0-0",1690652810
101,65120910,3.750,1.250,"0-0,15-0",1690653501
100,65120921,4.000,1.222,"0-0,15-15",1690653510
99,65120940,3.750,1.250,"0-0,30-15",1690653545
98,65120969,3.500,1.285,"0-0,40-15",1690653576
97,65120972,3.750,1.250,"0-0,40-30",1690653583
96,65120997,3.500,1.285,"1-0,0-0",1690653610
91,65121077,3.250,1.333,"1-0,15-0",1690653722
90,65121082,3.400,1.300,"1-0,15-15",1690653725
89,65121084,3.750,1.250,"1-0,15-30",1690653728
86,65121156,4.000,1.222,"1-1,0-0",1690653828
85,65121160,4.333,1.200,"1-1,0-15",1690653834
84,65121200,4.000,1.222,"1-1,15-15",1690653893
83,65121224,3.750,1.250,"1-1,30-15",1690653931
82,65121253,3.500,1.285,"1-1,40-15",1690653968
209,331834479,2.500,1.500,"2-1,0-0",1690654025
79,65121346,3.750,1.250,"2-1,0-15",1690654137
78,65121360,3.400,1.300,"2-1,15-15",1690654162
77,65121368,3.750,1.250,"2-1,15-30",1690654168
202,331834577,2.750,1.400,"2-1,15-40",1690654195
73,65121459,4.000,1.222,"2-2,0-0",1690654304
71,65121472,4.500,1.181,"2-2,0-15",1690654319
70,65121491,5.000,1.166,"2-2,0-30",1690654334
69,65121505,4.500,1.181,"2-2,15-30",1690654353
66,65121558,4.000,1.222,"2-2,30-30",1690654439
65,65121569,5.000,1.166,"2-2,30-40",1690654456
64,65121595,6.500,1.111,"2-3,0-0",1690654492
187,331834888,9.000,1.071,"2-3,0-15",1690654623
63,65121716,7.000,1.100,"2-3,0-30",1690654647
62,65121721,8.000,1.083,"2-3,0-40",1690654659
59,65121781,7.000,1.100,"2-3,15-40",1690654726
56,65121849,6.500,1.111,"2-3,30-40",1690654794
55,65121862,7.000,1.100,"2-4,0-0",1690654803
54,65121895,8.000,1.083,"2-4,0-15",1690654837
49,65121969,7.000,1.100,"2-4,15-15",1690654930
46,65122006,8.000,1.083,"2-4,15-30",1690654968
44,65122030,8.000,1.083,"2-4,30-40",1690654991
43,65122035,7.000,1.100,"2-4,30-30",1690654997
42,65122060,10.000,1.062,"2-5,0-0",1690655022
39,65122182,11.000,1.050,"2-5,0-30",1690655177
38,65122187,10.000,1.062,"2-5,0-15",1690655180
37,65122193,11.000,1.050,"2-5,0-40",1690655188
34,65122340,13.000,1.040,"2-6,0-0,0-15",1690655380
33,65122349,11.000,1.050,"2-6,0-0,0-0",1690655391
31,65122427,11.000,1.050,"2-6,0-0,30-30",1690655497
29,65122446,15.000,1.030,"2-6,0-0,30-40",1690655523
28,65122481,19.000,1.020,"2-6,0-1,0-0",1690655551
24,65122557,17.000,1.025,"2-6,0-1,15-0",1690655643
23,65122562,15.000,1.030,"2-6,0-1,30-15",1690655652
21,65122574,19.000,1.020,"2-6,0-1,15-15",1690655674
20,65122578,17.000,1.025,"2-6,0-1,30-30",1690655679
19,65122600,23.000,1.012,"2-6,0-2,0-0",1690655721
16,65122687,21.000,1.015,"2-6,0-2,15-0",1690655836
14,65122707,26.000,1.010,"2-6,0-2,15-30",1690655864
13,65122714,23.000,1.012,"2-6,0-2,15-15",1690655866
10,65122756,34.000,1.005,"2-6,0-2,15-40",1690655945
9,65122764,51.000,1.002,"2-6,0-3,0-0",1690655958
8,65122869,67.000,1.001,"2-6,0-3,0-30",1690656085
7,65122872,51.000,1.002,"2-6,0-3,0-15",1690656093
6,65122916,67.000,1.001,"2-6,0-3,15-40",1690656143
114,331835973,41.000,1.004,"2-6,0-4,0-0",1690656218
5,65122974,101.000,1.001,"2-6,0-4,0-15",1690656220
4,65123028,67.000,1.001,"2-6,0-4,30-15",1690656290
3,65123039,101.000,1.001,"2-6,0-4,15-15",1690656318
1,65123073,101.000,1.001,"2-6,0-4,30-40",1690656368
0,65123082,-,-,"2-6,0-5,0-0",1690656377
104,331836122,-,-,"2-6,0-5,0-15",1690656484
103,331836136,101.000,1.001,"2-6,0-5,15-15",1690656523
102,331836157,-,-,"2-6,0-5,15-40",1690656580
