,id,home_od,away_od,ss,add_time
116,315567013,6.500,1.111,"0-0,0-0",1659193286
115,315567122,7.000,1.100,"0-0,15-40",1659193646
53,48753191,9.000,1.071,"0-0,30-40",1659193686
52,48753211,10.000,1.062,"0-1,0-0",1659193758
51,48753225,8.000,1.083,"0-1,30-0",1659193821
50,48753261,9.000,1.071,"0-1,40-30",1659193915
49,48753271,10.000,1.062,"1-1,0-30",1659193940
48,48753308,9.000,1.071,"1-1,15-30",1659194023
47,48753312,10.000,1.062,"1-2,0-0",1659194036
46,48753346,17.000,1.025,"1-2,0-40",1659194140
45,48753355,21.000,1.015,"1-3,0-0",1659194169
44,48753396,23.000,1.012,"1-3,15-40",1659194270
43,48753404,26.000,1.010,"1-4,0-0",1659194294
42,48753459,23.000,1.012,"1-4,30-15",1659194426
41,48753466,26.000,1.010,"1-4,15-15",1659194441
102,315567452,29.000,1.006,"1-4,30-30",1659194464
40,48753497,23.000,1.012,"2-4,0-0",1659194511
39,48753520,26.000,1.010,"2-4,0-40",1659194562
38,48753531,29.000,1.006,"2-5,0-0",1659194592
37,48753553,26.000,1.010,"2-5,15-0",1659194668
97,315567544,34.000,1.005,"2-5,30-0",1659194691
36,48753576,23.000,1.012,"3-5,0-0",1659194737
35,48753585,19.000,1.020,"3-5,15-0",1659194771
34,48753602,21.000,1.015,"3-5,15-15",1659194802
94,315567595,23.000,1.012,"3-5,30-30",1659194842
33,48753626,23.000,1.012,"3-5,30-40",1659194884
32,48753655,26.000,1.010,"3-6,0-0,0-0",1659194974
31,48753675,23.000,1.012,"3-6,0-0,15-0",1659195026
30,48753683,21.000,1.015,"3-6,0-0,30-0",1659195049
29,48753690,23.000,1.012,"3-6,0-0,30-15",1659195066
28,48753693,21.000,1.015,"3-6,0-0,40-15",1659195081
27,48753729,23.000,1.012,"3-6,1-0,0-15",1659195192
26,48753738,21.000,1.015,"3-6,1-0,15-15",1659195218
25,48753770,19.000,1.020,"3-6,1-0,30-30",1659195295
24,48753788,23.000,1.012,"3-6,1-1,0-0",1659195340
23,48753817,21.000,1.015,"3-6,1-1,30-15",1659195421
22,48753824,19.000,1.020,"3-6,1-1,40-15",1659195434
21,48753881,21.000,1.015,"3-6,2-1,0-15",1659195573
19,48753929,23.000,1.012,"3-6,2-2,30-30",1659195700
18,48753934,29.000,1.006,"3-6,2-2,15-30",1659195709
17,48753945,34.000,1.005,"3-6,2-2,30-40",1659195743
13,48753999,21.000,1.015,"3-6,2-2,A-40",1659195852
12,48754033,26.000,1.010,"3-6,2-2,40-40",1659195930
11,48754041,19.000,1.020,"3-6,3-2,0-0",1659195956
10,48754094,21.000,1.015,"3-6,3-2,15-30",1659196091
68,315568084,5.000,1.166,"3-6,3-2,15-40",1659196113
67,315568095,5.500,1.142,"3-6,3-3,0-0",1659196139
66,315568117,4.500,1.181,"3-6,3-3,15-0",1659196199
9,48754149,23.000,1.012,"3-6,3-3,15-15",1659196208
8,48754161,29.000,1.006,"3-6,3-3,15-30",1659196237
7,48754177,23.000,1.012,"3-6,3-3,30-30",1659196259
5,48754243,17.000,1.025,"3-6,4-3,0-0",1659196391
4,48754249,19.000,1.020,"3-6,4-3,0-15",1659196410
3,48754265,21.000,1.015,"3-6,4-3,0-30",1659196441
2,48754284,26.000,1.010,"3-6,4-4,0-15",1659196490
1,48754322,101.000,1.001,"3-6,4-5,0-0",1659196568
0,48754374,-,-,"3-6,4-5,0-15",1659196669
55,315568338,101.000,1.001,"3-6,4-5,0-30",1659196688
54,315568347,-,-,"3-6,4-5,0-40",1659196710
