,id,home_od,away_od,ss,add_time
237,77187152,2.200,1.666,"0-0,0-0",1708640239
236,77187234,2.100,1.727,"0-0,15-0",1708640382
235,77187240,2.000,1.800,"0-0,30-0",1708640429
489,343674133,1.800,1.950,"0-0,40-0",1708640462
233,77187265,2.000,1.800,"1-0,0-0",1708640570
232,77187270,1.909,1.909,"1-0,15-0",1708640585
231,77187280,1.727,2.100,"1-0,30-0",1708640630
228,77187298,1.800,2.000,"1-0,30-15",1708640723
225,77187314,1.727,2.100,"1-0,40-15",1708640759
219,77187342,1.800,2.000,"1-0,40-30",1708640822
218,77187353,1.615,2.300,"2-0,0-0",1708640829
217,77187356,1.666,2.200,"2-0,0-15",1708640831
214,77187370,1.615,2.300,"2-0,15-15",1708640909
213,77187372,1.727,2.100,"2-0,15-30",1708640913
208,77187399,1.615,2.300,"2-0,30-30",1708641004
206,77187420,-,-,"2-0,30-40",1708641061
204,77187426,1.666,2.200,"2-0,40-A",1708641110
203,77187436,1.615,2.300,"2-0,40-40",1708641153
202,77187442,1.533,2.500,"2-0,A-40",1708641171
201,77187448,1.500,2.625,"3-0,0-0",1708641212
200,77187488,1.444,2.750,"3-0,15-0",1708641355
199,77187494,1.500,2.625,"3-0,15-15",1708641386
198,77187503,1.444,2.750,"3-0,30-15",1708641430
194,77187518,1.363,3.200,"3-0,40-15",1708641512
188,77187556,1.363,3.200,"4-0,0-15",1708641582
187,77187561,1.333,3.400,"4-0,0-0",1708641588
186,77187562,1.363,3.200,"4-0,15-15",1708641590
183,77187593,1.400,3.000,"4-0,15-30",1708641690
178,77187607,1.363,3.200,"4-0,30-30",1708641723
177,77187610,1.333,3.400,"4-0,40-30",1708641730
173,77187643,1.333,3.400,"4-0,A-40",1708641808
172,77187649,1.363,3.200,"4-0,40-40",1708641820
166,77187699,1.285,3.750,"5-0,0-0",1708642004
165,77187701,1.300,3.500,"5-0,0-15",1708642006
164,77187709,1.333,3.400,"5-0,0-30",1708642031
412,343674745,1.025,17.000,"5-1,0-0",1708642155
411,343674750,1.012,23.000,"5-1,15-0",1708642179
161,77187764,1.363,3.200,"5-1,15-15",1708642249
158,77187774,1.333,3.400,"5-1,30-15",1708642287
153,77187799,1.300,3.500,"5-1,40-15",1708642317
148,77187835,1.333,3.400,"5-1,40-30",1708642370
144,77187895,1.285,3.750,"6-1,0-0,0-0",1708642507
138,77187940,1.250,4.000,"6-1,0-0,15-0",1708642573
134,77187959,1.285,3.750,"6-1,0-0,15-15",1708642600
131,77187976,1.333,3.400,"6-1,0-0,15-30",1708642629
130,77187978,1.285,3.750,"6-1,0-0,30-30",1708642637
127,77188002,1.222,4.333,"6-1,0-0,40-30",1708642708
105,77188105,1.333,3.400,"6-1,0-0,40-A",1708642925
104,77188109,1.250,4.000,"6-1,0-0,40-40",1708642934
103,77188113,1.200,4.500,"6-1,0-0,A-40",1708642945
96,77188190,1.142,5.500,"6-1,1-0,0-0",1708643141
92,77188209,1.125,6.000,"6-1,1-0,15-0",1708643180
88,77188222,1.125,6.000,"6-1,1-0,30-15",1708643216
87,77188228,1.166,5.000,"6-1,1-0,15-15",1708643238
86,77188231,1.100,7.000,"6-1,1-0,40-15",1708643249
85,77188240,1.083,8.000,"6-1,2-0,0-0",1708643292
84,77188245,1.111,6.500,"6-1,2-0,0-15",1708643332
79,77188262,1.125,6.000,"6-1,2-0,0-30",1708643414
75,77188287,1.142,5.500,"6-1,2-0,0-40",1708643461
73,77188290,1.125,6.000,"6-1,2-0,15-40",1708643464
72,77188292,1.111,6.500,"6-1,2-0,30-40",1708643465
71,77188293,1.083,8.000,"6-1,2-0,40-40",1708643472
70,77188306,1.111,6.500,"6-1,2-0,40-A",1708643517
61,77188357,1.125,6.000,"6-1,2-1,0-0",1708643702
60,77188360,1.111,6.500,"6-1,2-1,15-0",1708643708
57,77188382,1.083,8.000,"6-1,2-1,30-0",1708643775
56,77188384,1.111,6.500,"6-1,2-1,30-15",1708643780
53,77188418,1.083,8.000,"6-1,2-1,40-15",1708643922
52,77188422,1.071,9.000,"6-1,3-1,0-0",1708643927
51,77188432,1.083,8.000,"6-1,3-1,0-15",1708643952
50,77188452,1.100,7.000,"6-1,3-1,0-30",1708643988
49,77188457,1.111,6.500,"6-1,3-1,0-40",1708644016
48,77188462,1.100,7.000,"6-1,3-1,15-40",1708644042
43,77188511,1.111,6.500,"6-1,3-2,0-0",1708644215
42,77188512,1.083,8.000,"6-1,3-2,15-0",1708644219
41,77188518,1.071,9.000,"6-1,3-2,30-0",1708644240
40,77188524,1.062,10.000,"6-1,3-2,40-0",1708644274
37,77188533,1.071,9.000,"6-1,3-2,40-15",1708644357
34,77188544,1.083,8.000,"6-1,3-2,40-30",1708644395
31,77188556,1.062,10.000,"6-1,4-2,0-0",1708644441
30,77188557,1.050,11.000,"6-1,4-2,15-0",1708644451
29,77188561,1.062,10.000,"6-1,4-2,15-15",1708644473
28,77188567,1.040,13.000,"6-1,4-2,30-15",1708644518
25,77188577,1.025,17.000,"6-1,4-2,40-15",1708644612
17,77188603,1.040,13.000,"6-1,4-2,40-30",1708644670
13,77188618,1.012,23.000,"6-1,5-2,0-0",1708644789
12,77188620,1.005,34.000,"6-1,5-2,15-0",1708644799
7,77188630,1.002,51.000,"6-1,5-2,30-0",1708644890
5,77188634,-,-,"6-1,5-2,40-15",1708644906
3,77188636,1.001,101.000,"6-1,5-2,40-0",1708644925
0,77188643,-,-,"6-1,5-2,40-30",1708644938
