,id,home_od,away_od,ss,add_time
420,308865303,1.444,2.625,"0-0,0-0",1644699338
199,42380621,1.444,2.625,"0-0,15-30",1644699437
418,308865334,1.666,2.100,"0-1,0-0",1644699562
198,42380657,1.571,2.250,"0-1,0-15",1644699655
197,42380668,1.615,2.200,"0-1,15-30",1644699710
196,42380690,1.666,2.100,"0-1,30-40",1644699828
194,42380707,1.700,2.050,"0-1,40-A",1644699958
190,42380723,1.571,2.250,"0-1,40-40",1644700062
189,42380725,1.533,2.375,"0-1,A-40",1644700071
188,42380733,1.500,2.500,"1-1,0-0",1644700107
187,42380744,1.400,2.750,"1-1,15-0",1644700172
186,42380749,1.444,2.625,"1-1,15-15",1644700189
185,42380766,1.300,3.400,"1-1,40-15",1644700272
184,42380781,1.250,3.750,"2-1,0-0",1644700359
183,42380794,1.285,3.500,"2-1,0-15",1644700450
182,42380802,1.363,3.000,"2-1,0-30",1644700516
181,42380811,1.400,2.750,"2-1,15-40",1644700560
180,42380818,1.363,3.000,"2-1,30-40",1644700632
179,42380819,1.285,3.500,"2-1,40-40",1644700645
178,42380827,1.363,3.000,"2-1,40-A",1644700698
175,42380858,1.500,2.500,"2-2,0-0",1644700914
174,42380864,1.400,2.750,"2-2,15-0",1644700940
173,42380878,1.500,2.500,"2-2,15-15",1644701025
171,42380916,1.666,2.100,"2-3,0-0",1644701227
170,42380936,1.750,2.000,"2-3,0-15",1644701323
168,42380952,1.950,1.800,"2-3,0-30",1644701372
167,42380969,2.200,1.615,"2-4,0-0",1644701450
166,42380982,2.050,1.700,"2-4,15-0",1644701517
163,42380996,2.200,1.615,"2-4,15-15",1644701582
162,42380997,2.000,1.750,"2-4,30-15",1644701587
161,42381005,2.100,1.666,"2-4,30-30",1644701621
160,42381018,1.950,1.800,"2-4,40-30",1644701671
156,42381066,2.100,1.666,"2-4,40-40",1644701938
155,42381073,1.950,1.800,"2-4,A-40",1644701966
153,42381125,-,-,"3-4,0-0",1644702233
152,42381167,1.615,2.200,"3-4,15-0",1644702534
151,42381171,1.571,2.250,"3-4,30-0",1644702574
150,42381173,1.615,2.200,"3-4,30-15",1644702578
149,42381175,1.571,2.250,"3-4,40-15",1644702595
147,42381187,1.500,2.500,"4-4,0-0",1644702714
145,42381195,1.571,2.250,"4-4,0-15",1644702762
144,42381201,1.666,2.100,"4-4,0-30",1644702783
143,42381212,1.750,2.000,"4-4,0-40",1644702831
142,42381248,1.950,1.800,"4-5,0-15",1644703000
141,42381250,1.800,1.950,"4-5,15-15",1644703026
140,42381258,1.700,2.050,"4-5,30-15",1644703061
139,42381262,1.615,2.200,"4-5,40-15",1644703079
138,42381269,1.571,2.250,"5-5,0-0",1644703112
137,42381284,1.666,2.100,"5-5,0-15",1644703177
136,42381293,1.533,2.375,"5-5,15-15",1644703212
135,42381297,1.615,2.200,"5-5,15-30",1644703232
134,42381306,1.700,2.050,"5-5,15-40",1644703269
132,42381344,-,-,"5-6,0-0",1644703464
131,42381350,1.666,2.100,"5-6,15-0",1644703480
130,42381354,1.615,2.200,"5-6,30-0",1644703490
129,42381363,1.571,2.250,"5-6,40-0",1644703515
128,42381370,1.533,2.375,"6-6,0-0",1644703546
127,42381379,1.400,2.750,"6-6,1-0",1644703591
125,42381397,1.571,2.250,"6-6,1-1",1644703657
124,42381406,1.444,2.625,"6-6,2-1",1644703677
123,42381417,1.300,3.400,"6-6,3-1",1644703720
122,42381422,1.222,4.000,"6-6,4-1",1644703746
121,42381432,1.181,4.500,"6-6,5-1",1644703792
120,42381454,1.222,4.000,"6-6,5-2",1644703857
118,42381464,1.250,3.750,"6-6,5-3",1644703926
117,42381469,1.333,3.250,"6-6,5-4",1644703952
116,42381481,1.250,3.750,"6-6,6-4",1644704011
109,42382239,1.166,5.000,"7-6,0-0,0-0",1644708430
108,42382310,1.200,4.333,"7-6,0-0,0-15",1644709125
107,42382317,1.181,4.500,"7-6,0-0,15-15",1644709173
105,42382329,1.166,5.000,"7-6,0-0,30-15",1644709235
104,42382333,1.142,5.500,"7-6,0-0,40-15",1644709249
103,42382342,1.166,5.000,"7-6,0-0,40-30",1644709280
102,42382349,1.142,5.500,"7-6,1-0,0-0",1644709325
101,42382358,1.166,5.000,"7-6,1-0,0-15",1644709396
100,42382359,1.125,6.000,"7-6,1-0,15-15",1644709430
97,42382378,1.142,5.500,"7-6,1-0,15-30",1644709497
96,42382379,1.181,4.500,"7-6,1-0,15-40",1644709500
300,308866960,1.615,2.200,"7-6,1-1,0-0",1644709523
95,42382396,1.166,5.000,"7-6,1-1,15-0",1644709575
94,42382402,1.200,4.333,"7-6,1-1,15-15",1644709607
93,42382409,1.166,5.000,"7-6,1-1,30-15",1644709640
92,42382414,1.142,5.500,"7-6,1-1,40-15",1644709667
91,42382433,-,-,"7-6,2-1,0-0",1644709777
90,42382462,1.111,6.500,"7-6,2-1,15-0",1644709968
89,42382467,1.142,5.500,"7-6,2-1,15-15",1644709992
86,42382541,1.166,5.000,"7-6,2-1,15-30",1644710474
85,42382546,1.181,4.500,"7-6,2-1,15-40",1644710500
84,42382549,1.200,4.333,"7-6,2-2,0-0",1644710519
82,42382562,1.181,4.500,"7-6,2-2,15-0",1644710601
80,42382575,1.222,4.000,"7-6,2-2,15-15",1644710648
79,42382580,1.181,4.500,"7-6,2-2,30-15",1644710668
78,42382586,1.166,5.000,"7-6,2-2,40-15",1644710700
77,42382589,1.142,5.500,"7-6,3-2,0-0",1644710714
76,42382611,1.111,6.500,"7-6,3-2,15-0",1644710823
74,42382626,1.071,9.000,"7-6,3-2,30-0",1644710913
73,42382631,1.050,11.000,"7-6,3-2,40-0",1644710929
69,42382649,-,-,"7-6,3-2,40-15",1644710990
67,42382654,-,-,"7-6,3-2,40-30",1644711014
66,42382656,1.030,15.000,"7-6,4-2,0-0",1644711035
64,42382670,1.025,17.000,"7-6,4-2,15-0",1644711112
63,42382674,1.015,21.000,"7-6,4-2,30-0",1644711138
61,42382683,1.025,17.000,"7-6,4-2,30-15",1644711192
60,42382687,1.015,21.000,"7-6,4-2,40-15",1644711219
59,42382693,1.010,26.000,"7-6,5-2,0-0",1644711279
58,42382713,1.012,23.000,"7-6,5-2,0-15",1644711379
57,42382717,1.015,21.000,"7-6,5-2,0-30",1644711400
262,308867201,1.050,11.000,"7-6,5-2,0-40",1644711427
55,42382730,-,-,"7-6,5-3,0-0",1644711508
54,42382734,1.040,13.000,"7-6,5-3,0-15",1644711540
53,42382746,1.071,9.000,"7-6,5-3,0-30",1644711586
51,42382765,-,-,"7-6,5-3,15-30",1644711685
50,42382766,1.083,8.000,"7-6,5-3,15-40",1644711689
49,42382773,1.062,10.000,"7-6,5-3,30-40",1644711734
48,42382777,1.142,5.500,"7-6,5-4,0-0",1644711764
47,42382787,1.166,5.000,"7-6,5-4,0-15",1644711874
46,42382790,1.200,4.333,"7-6,5-4,0-30",1644711886
45,42382794,1.166,5.000,"7-6,5-4,15-30",1644711921
44,42382797,1.200,4.333,"7-6,5-4,15-40",1644711963
