,id,home_od,away_od,ss,add_time
192,83641853,-,-,"0-0,0-0",1717935535
190,83642948,-,-,"2-2,0-15",1717936634
189,83642958,1.909,1.909,"2-2,0-40",1717936642
188,83642997,1.800,1.950,"2-2,0-30",1717936676
185,83643111,1.909,1.909,"2-3,0-0",1717936790
184,83643119,2.000,1.750,"2-3,0-15",1717936800
182,83643200,1.800,1.950,"2-3,30-15",1717936886
180,83643217,1.950,1.800,"2-3,15-15",1717936897
179,83643223,1.700,2.050,"2-3,40-15",1717936901
178,83643285,1.750,2.000,"3-3,0-0",1717936964
177,83643319,1.615,2.200,"3-3,15-0",1717936996
175,83643346,1.666,2.100,"3-3,15-15",1717937030
174,83643354,1.750,2.000,"3-3,15-30",1717937036
172,83643397,1.615,2.200,"3-3,30-30",1717937085
170,83643457,-,-,"3-3,40-30",1717937154
166,83643891,1.800,1.950,"4-4,15-30",1717937582
165,83643897,-,-,"4-4,0-30",1717937590
161,83643945,1.666,2.100,"4-4,30-30",1717937631
160,83643948,1.444,2.625,"4-4,40-30",1717937635
156,83644031,1.500,2.500,"4-4,A-40",1717937715
152,83644093,1.615,2.200,"4-4,40-40",1717937753
146,83644169,1.700,2.050,"4-4,40-A",1717937826
144,83644218,-,-,"4-5,0-0",1717937869
142,83644389,-,-,"4-5,15-0",1717938067
138,83644565,1.950,1.800,"4-5,40-40",1717938270
134,83644621,1.750,2.000,"5-5,0-0",1717938338
133,83644622,1.800,1.950,"4-5,A-40",1717938339
132,83644635,1.615,2.200,"5-5,15-0",1717938350
131,83644649,1.500,2.500,"5-5,30-0",1717938364
130,83644666,1.571,2.250,"5-5,30-15",1717938381
129,83644727,1.615,2.200,"5-5,30-30",1717938430
128,83644743,1.750,2.000,"5-5,30-40",1717938443
126,83644899,2.000,1.750,"5-6,0-15",1717938599
124,83644910,1.800,1.950,"5-6,0-0",1717938605
123,83644926,1.909,1.909,"5-6,15-15",1717938618
121,83644962,1.950,1.800,"5-6,30-30",1717938653
120,83644976,2.050,1.700,"5-6,15-30",1717938667
119,83644995,1.800,1.950,"5-6,40-30",1717938695
116,83645135,1.750,2.000,"6-6,0-0",1717938832
115,83645188,1.909,1.909,"6-6,0-1",1717938871
114,83645209,1.750,2.000,"6-6,1-1",1717938888
