,id,home_od,away_od,ss,add_time
187,33594858,2.000,1.750,"0-0,0-0",1619105208
186,33594864,1.700,2.050,"0-0,15-0",1619105219
183,33594901,1.666,2.100,"0-0,30-0",1619105283
182,33594902,1.750,2.000,"0-0,30-15",1619105285
181,33594918,1.666,2.100,"0-0,40-15",1619105313
180,33594968,1.700,2.050,"1-0,0-15",1619105398
179,33594987,1.615,2.200,"1-0,15-15",1619105433
178,33594999,1.666,2.100,"1-0,15-30",1619105453
177,33595012,1.750,2.000,"1-0,15-40",1619105479
176,33595037,1.800,1.950,"1-1,0-0",1619105540
175,33595044,1.909,1.909,"1-1,0-15",1619105554
174,33595061,1.800,1.950,"1-1,15-15",1619105575
173,33595078,1.950,1.800,"1-1,15-30",1619105606
172,33595095,1.800,1.950,"1-1,30-30",1619105626
171,33595105,2.050,1.700,"1-1,30-40",1619105651
170,33595121,1.909,1.909,"1-1,40-40",1619105688
168,33595153,2.100,1.666,"1-1,40-A",1619105738
166,33595220,2.625,1.444,"1-2,0-0",1619105859
165,33595236,2.500,1.500,"1-2,15-0",1619105883
164,33595257,2.625,1.444,"1-2,15-15",1619105926
163,33595279,2.750,1.400,"1-2,15-30",1619105959
162,33595287,2.500,1.500,"1-2,30-30",1619105977
161,33595317,2.625,1.444,"1-2,30-40",1619106026
156,33595405,2.375,1.533,"1-2,40-40",1619106171
155,33595424,2.625,1.444,"1-2,40-A",1619106206
154,33595438,2.750,1.400,"1-3,0-0",1619106230
153,33595459,2.625,1.444,"1-3,15-0",1619106280
152,33595478,2.750,1.400,"1-3,15-15",1619106303
151,33595501,2.625,1.444,"1-3,30-15",1619106337
375,299541281,4.000,1.222,"1-3,40-15",1619106365
373,299541320,4.500,1.181,"1-3,40-30",1619106427
372,299541324,4.000,1.222,"2-3,0-0",1619106435
150,33595625,2.750,1.400,"2-3,0-15",1619106558
148,33595662,2.500,1.500,"2-3,15-15",1619106605
147,33595668,2.250,1.571,"2-3,30-15",1619106612
146,33595689,2.500,1.500,"2-3,30-30",1619106638
144,33595730,2.100,1.666,"2-3,40-30",1619106704
143,33595742,1.950,1.800,"3-3,0-0",1619106722
