,id,home_od,away_od,ss,add_time
88,33572038,1.285,3.500,"0-0,0-0",1619027931
87,33572046,1.250,3.750,"0-0,15-0",1619027944
86,33572072,1.200,4.333,"0-0,30-0",1619028013
82,33572112,1.166,5.000,"0-0,40-0",1619028106
81,33572116,1.142,5.500,"1-0,0-0",1619028116
80,33572154,1.181,4.500,"1-0,0-15",1619028202
79,33572166,1.222,4.000,"1-0,0-30",1619028243
78,33572173,1.181,4.500,"1-0,15-30",1619028269
77,33572180,1.166,5.000,"1-0,30-30",1619028303
76,33572186,1.142,5.500,"1-0,40-30",1619028322
75,33572198,1.125,6.000,"2-0,0-0",1619028361
74,33572216,1.142,5.500,"2-0,0-15",1619028427
73,33572241,1.125,6.000,"2-0,15-15",1619028475
72,33572265,1.142,5.500,"2-0,15-30",1619028546
191,299516017,1.125,6.000,"2-0,15-40",1619028584
71,33572290,1.166,5.000,"2-1,0-0",1619028620
70,33572340,1.142,5.500,"2-1,15-0",1619028757
69,33572352,1.125,6.000,"2-1,30-0",1619028780
187,299516114,1.071,9.000,"2-1,40-0",1619028817
68,33572375,1.142,5.500,"2-1,40-15",1619028840
67,33572390,1.125,6.000,"3-1,0-0",1619028878
66,33572405,1.142,5.500,"3-1,0-15",1619028924
65,33572418,1.125,6.000,"3-1,15-15",1619028963
64,33572431,1.100,7.000,"3-1,30-15",1619028995
63,33572447,1.083,8.000,"3-1,40-15",1619029028
62,33572458,1.100,7.000,"3-1,40-30",1619029062
58,33572499,1.125,6.000,"3-1,40-A",1619029136
57,33572510,1.111,6.500,"3-1,40-40",1619029161
56,33572543,1.100,7.000,"3-1,A-40",1619029258
55,33572544,1.071,9.000,"4-1,0-0",1619029267
54,33572608,1.062,10.000,"4-1,15-0",1619029433
53,33572634,1.071,9.000,"4-1,15-15",1619029514
52,33572650,1.062,10.000,"4-1,30-15",1619029547
50,33572665,1.083,8.000,"4-1,30-30",1619029604
49,33572677,1.071,9.000,"4-1,40-30",1619029625
48,33572686,1.062,10.000,"5-1,0-0",1619029662
158,299516438,1.004,41.000,"5-1,0-15",1619029707
155,299516474,1.002,51.000,"5-1,15-15",1619029784
154,299516475,1.004,41.000,"5-1,15-30",1619029785
47,33572750,1.071,9.000,"5-1,15-40",1619029815
46,33572763,1.062,10.000,"5-1,30-40",1619029846
45,33572773,1.050,11.000,"5-1,40-40",1619029873
149,299516532,1.001,67.000,"5-1,A-40",1619029939
44,33572799,1.040,13.000,"6-1,0-0,0-0",1619029945
43,33572900,1.062,10.000,"6-1,0-0,0-15",1619030233
42,33572918,1.050,11.000,"6-1,0-0,15-15",1619030272
41,33572922,1.062,10.000,"6-1,0-0,15-30",1619030292
40,33572933,1.083,8.000,"6-1,0-0,15-40",1619030321
39,33572945,1.071,9.000,"6-1,0-0,30-40",1619030353
36,33572990,1.050,11.000,"6-1,0-0,40-40",1619030489
35,33573002,1.040,13.000,"6-1,0-0,A-40",1619030514
136,299516727,1.181,4.500,"6-1,1-0,0-0",1619030542
135,299516755,1.222,4.000,"6-1,1-0,0-15",1619030619
34,33573055,1.050,11.000,"6-1,1-0,0-30",1619030660
33,33573070,1.040,13.000,"6-1,1-0,15-30",1619030695
32,33573086,1.030,15.000,"6-1,1-0,30-30",1619030735
30,33573108,-,-,"6-1,1-0,40-30",1619030797
29,33573114,1.012,23.000,"6-1,2-0,0-0",1619030813
27,33573141,1.002,51.000,"6-1,2-0,15-0",1619030886
26,33573142,1.005,34.000,"6-1,2-0,15-15",1619030889
25,33573162,1.004,41.000,"6-1,2-0,30-15",1619030947
24,33573175,1.005,34.000,"6-1,2-0,30-30",1619031004
23,33573180,1.004,41.000,"6-1,2-0,40-30",1619031030
22,33573191,1.002,51.000,"6-1,3-0,0-0",1619031072
21,33573222,1.001,67.000,"6-1,3-0,15-0",1619031188
20,33573234,1.002,51.000,"6-1,3-0,15-15",1619031220
119,299516949,1.025,17.000,"6-1,3-0,15-30",1619031240
19,33573251,1.004,41.000,"6-1,3-0,15-40",1619031291
117,299516985,1.040,13.000,"6-1,3-1,0-0",1619031368
17,33573278,1.004,41.000,"6-1,3-1,15-0",1619031429
16,33573282,1.002,51.000,"6-1,3-1,30-0",1619031448
15,33573290,1.004,41.000,"6-1,3-1,30-15",1619031482
13,33573302,1.006,29.000,"6-1,3-1,30-30",1619031535
10,33573312,1.004,41.000,"6-1,3-1,40-30",1619031575
9,33573313,1.002,51.000,"6-1,4-1,0-0",1619031577
8,33573353,1.001,67.000,"6-1,4-1,15-0",1619031702
6,33573365,-,-,"6-1,4-1,30-0",1619031774
4,33573375,-,-,"6-1,4-1,30-15",1619031829
3,33573377,1.001,101.000,"6-1,4-1,40-15",1619031832
2,33573386,-,-,"6-1,4-1,40-30",1619031893
0,33573393,-,-,"6-1,5-1,0-0",1619031926
93,299517122,-,-,"6-1,5-1,15-0",1619031953
91,299517128,-,-,"6-1,5-1,30-0",1619031983
