,id,home_od,away_od,ss,add_time
238,95953114,1.300,3.500,"0-0,0-0",1729792515
237,95953527,1.250,4.000,"0-0,15-0",1729792950
236,95953542,1.285,3.750,"0-0,15-15",1729792962
233,95953572,1.333,3.400,"0-0,15-40",1729792978
232,95953582,1.300,3.500,"0-0,15-30",1729792986
230,95953638,1.300,3.500,"0-1,0-0",1729793032
229,95953669,1.363,3.200,"0-1,0-15",1729793060
228,95953699,1.333,3.400,"0-1,15-15",1729793095
227,95953725,1.400,3.000,"0-1,15-30",1729793127
221,95953811,-,-,"0-1,15-40",1729793219
218,95954066,1.500,2.625,"0-1,40-A",1729793433
213,95954111,1.400,3.000,"0-1,40-40",1729793473
212,95954128,1.363,3.200,"0-1,A-40",1729793488
205,95954253,1.363,3.200,"1-1,0-0",1729793568
204,95954286,1.300,3.500,"1-1,15-0",1729793595
203,95954290,1.363,3.200,"1-1,15-30",1729793597
201,95954341,1.363,3.200,"1-1,15-40",1729793638
198,95954491,1.400,3.000,"1-2,0-0",1729793777
193,95954535,1.444,2.750,"1-2,0-15",1729793826
191,95954552,1.400,3.000,"1-2,15-15",1729793838
189,95954610,1.500,2.625,"1-2,15-30",1729793882
188,95954613,1.444,2.750,"1-2,30-30",1729793885
184,95954691,1.615,2.300,"1-2,30-40",1729793941
183,95954703,2.000,1.800,"1-3,0-0",1729793952
179,95954769,1.666,2.200,"1-3,30-0",1729794040
178,95954773,1.800,2.000,"1-3,15-0",1729794050
177,95954791,1.909,1.909,"1-3,30-30",1729794073
176,95954796,1.800,2.000,"1-3,30-15",1729794077
173,95954821,1.909,1.909,"1-3,30-40",1729794110
168,95955023,2.000,1.800,"1-4,0-0",1729794279
166,95955036,2.200,1.666,"1-4,0-15",1729794297
165,95955043,2.100,1.727,"1-4,15-15",1729794304
164,95955074,2.200,1.666,"1-4,15-30",1729794361
163,95955081,2.300,1.615,"1-4,15-40",1729794371
159,95955138,2.500,1.533,"1-5,0-15",1729794466
158,95955143,2.375,1.571,"1-5,0-0",1729794471
156,95955180,2.625,1.500,"1-5,0-40",1729794517
155,95955191,2.500,1.533,"1-5,0-30",1729794540
146,95955669,-,-,"1-6,0-0,0-0",1729794961
143,95955724,3.400,1.333,"1-6,0-0,15-0",1729795002
138,95955779,3.200,1.363,"1-6,0-0,30-0",1729795045
133,95955860,3.400,1.333,"1-6,0-0,30-15",1729795092
132,95955873,3.200,1.363,"1-6,0-0,40-15",1729795101
129,95955951,2.750,1.444,"1-6,1-0,0-0",1729795149
128,95956023,3.000,1.400,"1-6,1-0,0-15",1729795198
124,95956038,2.750,1.444,"1-6,1-0,0-40",1729795206
120,95956073,2.625,1.500,"1-6,1-0,0-30",1729795229
116,95956127,-,-,"1-6,1-1,0-0",1729795265
112,95956183,2.375,1.571,"1-6,1-1,15-0",1729795307
109,95956245,2.500,1.533,"1-6,1-1,30-0",1729795348
108,95956255,2.375,1.571,"1-6,1-1,40-0",1729795351
107,95956456,2.500,1.533,"1-6,2-1,0-15",1729795487
106,95956522,2.625,1.500,"1-6,2-1,0-40",1729795532
367,362091523,1.750,2.000,"1-6,2-2,0-0",1729795624
105,95956636,2.500,1.533,"1-6,2-2,30-0",1729795635
104,95956671,2.625,1.500,"1-6,2-2,15-0",1729795658
103,95956680,2.500,1.533,"1-6,2-2,40-0",1729795665
102,95956720,2.375,1.571,"1-6,3-2,0-0",1729795702
360,362091742,1.666,2.100,"1-6,3-2,0-15",1729795840
97,95956876,2.625,1.500,"1-6,3-2,0-30",1729795888
96,95956901,2.500,1.533,"1-6,3-2,15-40",1729795910
95,95956906,-,-,"1-6,3-2,15-30",1729795915
94,95956914,2.300,1.615,"1-6,3-2,30-40",1729795920
88,95957043,2.500,1.533,"1-6,3-3,0-0",1729796039
83,95957086,2.375,1.571,"1-6,3-3,15-0",1729796079
82,95957088,2.300,1.615,"1-6,3-3,30-0",1729796082
334,362091999,1.571,2.250,"1-6,3-3,40-0",1729796136
76,95957325,2.200,1.666,"1-6,4-3,0-0",1729796285
75,95957344,2.375,1.571,"1-6,4-3,0-15",1729796297
74,95957356,2.500,1.533,"1-6,4-3,0-40",1729796301
73,95957377,2.375,1.571,"1-6,4-3,0-30",1729796322
70,95957471,2.625,1.500,"1-6,4-4,0-0",1729796399
68,95957499,3.750,1.285,"1-6,4-4,0-30",1729796416
67,95957512,3.000,1.400,"1-6,4-4,0-15",1729796429
66,95957546,3.200,1.363,"1-6,4-4,15-30",1729796466
64,95957608,2.625,1.500,"1-6,4-4,40-30",1729796530
63,95957617,3.000,1.400,"1-6,4-4,30-30",1729796537
59,95957750,2.500,1.533,"1-6,5-4,0-0",1729796690
58,95957791,2.375,1.571,"1-6,5-4,15-15",1729796719
56,95957808,2.625,1.500,"1-6,5-4,15-30",1729796736
55,95957811,2.300,1.615,"1-6,5-4,15-0",1729796737
54,95957825,2.625,1.500,"1-6,5-4,15-40",1729796750
51,95957931,2.750,1.444,"1-6,5-5,0-0",1729796839
50,95957958,2.625,1.500,"1-6,5-5,15-0",1729796873
49,95957978,2.750,1.444,"1-6,5-5,30-15",1729796920
298,362092657,1.666,2.100,"1-6,5-5,40-30",1729796987
297,362092660,1.615,2.200,"1-6,6-5,0-0",1729796996
43,95958247,2.750,1.444,"1-6,6-5,0-15",1729797186
42,95958252,2.625,1.500,"1-6,6-5,15-15",1729797189
41,95958267,2.750,1.444,"1-6,6-5,15-30",1729797198
36,95958352,2.375,1.571,"1-6,6-5,30-30",1729797258
35,95958354,2.750,1.444,"1-6,6-5,30-40",1729797261
32,95958468,2.625,1.500,"1-6,6-6,1-0",1729797348
31,95958471,2.750,1.444,"1-6,6-6,0-0",1729797352
30,95958509,3.000,1.400,"1-6,6-6,1-1",1729797390
28,95958536,3.000,1.400,"1-6,6-6,2-2",1729797410
27,95958543,3.400,1.333,"1-6,6-6,1-2",1729797416
20,95958654,2.300,1.615,"1-6,6-6,3-2",1729797508
16,95958695,1.800,2.000,"1-6,6-6,4-2",1729797542
15,95958736,2.000,1.800,"1-6,6-6,4-3",1729797572
13,95958752,2.750,1.444,"1-6,6-6,4-4",1729797590
12,95958758,2.375,1.571,"1-6,6-6,5-4",1729797609
10,95958779,2.625,1.500,"1-6,6-6,5-5",1729797628
7,95958869,3.750,1.285,"1-6,6-6,5-6",1729797696
3,95958945,2.750,1.444,"1-6,6-6,6-6",1729797774
1,95958977,6.000,1.125,"1-6,6-6,6-7",1729797794
0,95959006,-,-,"1-6,6-7,0-0",1729797818
