,id,home_od,away_od,ss,add_time
257,319159351,1.300,3.400,"0-0,0-0",1666799048
256,319159412,1.333,3.250,"0-0,15-15",1666799124
136,52230299,1.166,5.000,"0-0,30-15",1666799134
254,319159444,1.250,3.750,"0-0,40-15",1666799162
135,52230386,1.250,4.000,"1-0,0-15",1666799259
134,52230416,1.166,5.000,"1-0,0-30",1666799296
133,52230427,1.200,4.500,"1-0,0-40",1666799311
132,52230442,1.166,5.000,"1-0,15-40",1666799342
131,52230483,1.222,4.333,"1-1,0-0",1666799403
130,52230512,1.200,4.500,"1-1,15-0",1666799433
247,319159645,1.285,3.500,"1-1,30-0",1666799458
129,52230609,1.166,5.000,"1-1,40-0",1666799567
128,52230702,1.200,4.500,"2-1,0-15",1666799702
244,319159827,1.333,3.250,"2-1,0-30",1666799723
243,319159857,1.285,3.500,"2-1,15-30",1666799764
242,319159877,1.333,3.250,"2-1,15-40",1666799797
127,52230789,1.222,4.333,"2-2,0-0",1666799812
126,52230856,1.200,4.500,"2-2,15-0",1666799879
125,52230900,1.222,4.333,"2-2,15-15",1666799935
238,319159993,1.333,3.250,"2-2,30-15",1666799971
124,52230944,1.250,4.000,"2-2,30-30",1666800000
123,52230961,1.222,4.333,"2-2,40-30",1666800024
122,52231008,1.200,4.500,"3-2,0-0",1666800071
121,52231092,1.222,4.333,"3-2,0-15",1666800183
120,52231128,1.250,4.000,"3-2,0-40",1666800232
232,319160140,1.363,3.000,"3-2,15-40",1666800254
231,319160187,1.400,2.750,"3-3,0-0",1666800325
118,52231238,1.250,4.000,"3-3,15-0",1666800387
117,52231244,1.285,3.750,"3-3,15-15",1666800393
115,52231315,1.363,3.200,"3-3,15-30",1666800496
114,52231335,1.300,3.500,"3-3,30-30",1666800517
113,52231353,1.250,4.000,"3-3,40-30",1666800542
224,319160350,1.333,3.250,"4-3,0-0",1666800607
223,319160411,1.400,2.750,"4-3,0-15",1666800698
112,52231469,1.285,3.750,"4-3,0-30",1666800714
111,52231502,1.250,4.000,"4-3,15-30",1666800761
109,52231558,1.300,3.500,"4-4,0-0",1666800848
108,52231576,1.250,4.000,"4-4,15-0",1666800866
217,319160541,1.363,3.000,"4-4,30-0",1666800914
107,52231649,1.222,4.333,"5-4,0-0",1666800981
106,52231738,1.200,4.500,"5-4,15-0",1666801107
105,52231754,1.222,4.333,"5-4,15-15",1666801129
104,52231759,1.250,4.000,"5-4,15-30",1666801142
103,52231772,1.200,4.500,"5-4,30-30",1666801163
101,52231834,1.142,5.500,"5-4,40-30",1666801256
100,52231844,1.200,4.500,"5-4,40-40",1666801271
98,52231879,1.222,4.333,"5-4,40-A",1666801331
96,52231907,1.285,3.750,"5-5,0-0",1666801376
95,52231943,1.250,4.000,"5-5,15-0",1666801419
94,52231976,1.300,3.500,"5-5,15-15",1666801469
93,52231993,1.285,3.750,"5-5,30-15",1666801496
92,52232019,1.250,4.000,"5-5,40-15",1666801525
201,319160908,1.363,3.000,"6-5,0-0",1666801559
91,52232106,1.200,4.500,"6-5,15-0",1666801675
90,52232151,1.222,4.333,"6-5,15-15",1666801739
89,52232174,1.200,4.500,"6-5,30-15",1666801772
88,52232182,1.222,4.333,"6-5,30-30",1666801780
87,52232198,1.166,5.000,"6-5,40-30",1666801807
85,52232231,1.200,4.500,"6-5,40-40",1666801859
84,52232256,1.250,4.000,"6-5,40-A",1666801888
83,52232276,1.285,3.750,"6-6,0-0",1666801917
82,52232314,1.222,4.333,"6-6,1-0",1666801967
81,52232329,1.285,3.750,"6-6,1-1",1666801993
