,id,home_od,away_od,ss,add_time
79,23997133,1.050,11.000,0-0,1571678082
76,23997159,1.050,11.000,1-0,1571678151
73,23997212,1.062,10.000,1-1,1571678256
69,23997336,1.020,19.000,2-1,1571678469
61,23997463,1.012,23.000,3-1,1571678658
59,23997537,1.012,23.000,4-1,1571678796
54,23997601,1.010,26.000,4-2,1571678955
51,23997697,1.007,29.000,5-2,1571679210
43,23997817,1.005,34.000,"6-2,0-0",1571679540
28,23997950,-,-,"6-2,1-0",1571679891
17,23998078,-,-,"6-2,2-0",1571680228
6,23998202,-,-,"6-2,2-1",1571680538
5,23998205,1.001,101.000,"6-2,3-1",1571680546
0,23998339,-,-,"6-2,4-1",1571680906
88,210690048,-,-,"6-2,5-1",1571680998
