,id,home_od,away_od,ss,add_time
205,40383910,2.375,1.533,"0-0,0-0",1637178669
202,40384652,2.200,1.615,"0-0,15-0",1637179872
201,40384657,1.950,1.800,"0-0,30-0",1637179880
336,306742637,1.750,2.000,"0-0,40-0",1637179897
199,40384724,-,-,"0-0,40-15",1637179988
198,40384737,1.950,1.800,"1-0,0-0",1637180008
197,40384772,2.000,1.750,"1-0,0-15",1637180067
196,40384785,2.050,1.700,"1-0,0-30",1637180098
195,40384813,1.950,1.800,"1-0,15-30",1637180144
194,40384827,2.000,1.750,"1-0,15-40",1637180172
193,40384850,2.050,1.700,"1-1,0-0",1637180201
191,40384914,-,-,"1-1,15-0",1637180298
190,40384920,2.100,1.666,"1-1,15-15",1637180303
189,40384929,2.000,1.750,"1-1,30-15",1637180319
188,40384942,1.950,1.800,"1-1,40-15",1637180336
187,40384962,2.050,1.700,"1-1,40-30",1637180366
186,40384996,1.950,1.800,"2-1,0-0",1637180412
185,40385089,2.000,1.750,"2-1,0-15",1637180540
184,40385107,1.950,1.800,"2-1,15-15",1637180575
183,40385132,2.000,1.750,"2-1,15-30",1637180626
182,40385168,1.909,1.909,"2-1,30-30",1637180671
181,40385191,2.000,1.750,"2-1,30-40",1637180700
180,40385228,1.909,1.909,"2-1,40-40",1637180752
178,40385270,1.666,2.100,"2-1,A-40",1637180816
177,40385284,1.500,2.500,"3-1,0-0",1637180836
176,40385317,1.615,2.200,"3-1,0-15",1637180878
175,40385366,1.500,2.500,"3-1,15-15",1637180939
174,40385391,1.444,2.625,"3-1,30-15",1637180971
173,40385422,1.571,2.250,"3-1,30-30",1637181005
172,40385450,1.444,2.625,"3-1,40-30",1637181035
169,40385557,1.400,2.750,"4-1,0-0",1637181176
168,40385565,1.363,3.000,"4-1,15-0",1637181191
167,40385588,1.400,2.750,"4-1,15-15",1637181216
166,40385625,1.363,3.000,"4-1,30-15",1637181265
165,40385645,1.333,3.250,"4-1,40-15",1637181298
164,40385670,1.285,3.500,"5-1,0-0",1637181331
163,40385700,1.250,3.750,"5-1,15-0",1637181371
162,40385729,1.285,3.500,"5-1,15-15",1637181401
161,40385761,1.250,3.750,"5-1,30-15",1637181448
282,306743835,-,-,"5-1,40-15",1637181506
160,40385810,1.285,3.500,"5-1,40-30",1637181510
158,40385858,1.333,3.250,"5-1,40-A",1637181575
157,40385875,1.300,3.400,"5-1,40-40",1637181603
156,40385965,1.285,3.500,"5-1,A-40",1637181743
155,40385977,1.250,3.750,"6-1,0-0,0-0",1637181768
152,40386103,1.285,3.500,"6-1,0-0,0-15",1637181944
151,40386105,1.250,3.750,"6-1,0-0,15-15",1637181948
150,40386120,1.285,3.500,"6-1,0-0,15-30",1637181964
149,40386143,1.300,3.400,"6-1,0-0,15-40",1637181987
146,40386215,1.333,3.250,"6-1,0-1,0-0",1637182085
143,40386243,1.300,3.400,"6-1,0-1,15-0",1637182117
142,40386245,1.333,3.250,"6-1,0-1,15-15",1637182121
141,40386273,1.300,3.400,"6-1,0-1,30-15",1637182163
140,40386299,1.285,3.500,"6-1,0-1,40-15",1637182197
139,40386320,1.250,3.750,"6-1,1-1,0-0",1637182227
138,40386349,1.285,3.500,"6-1,1-1,0-15",1637182272
137,40386373,1.363,3.000,"6-1,1-1,0-30",1637182329
135,40386381,1.363,3.000,"6-1,1-1,0-40",1637182341
134,40386394,1.400,2.750,"6-1,1-2,0-0",1637182363
133,40386484,1.363,3.000,"6-1,1-2,15-0",1637182490
131,40386517,-,-,"6-1,1-2,30-0",1637182532
130,40386526,1.300,3.400,"6-1,1-2,40-0",1637182545
129,40386539,1.285,3.500,"6-1,2-2,0-0",1637182557
127,40386596,1.222,4.000,"6-1,2-2,15-0",1637182631
126,40386608,1.285,3.500,"6-1,2-2,15-15",1637182644
125,40386621,1.333,3.250,"6-1,2-2,15-30",1637182667
124,40386650,1.363,3.000,"6-1,2-2,15-40",1637182691
