,id,home_od,away_od,ss,add_time
184,72800635,1.615,2.200,"0-0,0-0",1700228388
183,72800711,1.533,2.375,"0-0,15-0",1700228497
182,72800735,1.571,2.250,"0-0,15-15",1700228522
179,72800768,1.615,2.200,"0-0,15-30",1700228571
176,72800797,1.666,2.100,"0-0,15-40",1700228620
174,72800873,1.666,2.100,"0-1,30-0",1700228744
173,72800883,1.750,2.000,"0-1,0-0",1700228753
172,72800894,1.615,2.200,"0-1,40-0",1700228768
169,72800961,1.666,2.100,"0-1,40-15",1700228868
166,72800976,1.615,2.200,"1-1,0-0",1700228909
164,72800989,1.571,2.250,"1-1,15-0",1700228919
163,72800993,1.444,2.625,"1-1,30-0",1700228926
161,72801010,1.533,2.375,"1-1,30-15",1700228965
160,72801012,1.571,2.250,"1-1,30-30",1700228966
157,72801041,1.666,2.100,"1-1,30-40",1700229001
152,72801133,1.700,2.050,"1-2,0-0",1700229139
151,72801137,1.800,1.950,"1-2,0-15",1700229142
146,72801188,1.950,1.800,"1-2,0-30",1700229209
145,72801200,1.909,1.909,"1-2,15-30",1700229224
144,72801247,2.050,1.700,"1-2,15-40",1700229279
141,72801286,1.950,1.800,"1-2,30-40",1700229358
140,72801290,1.800,1.950,"1-2,40-40",1700229367
139,72801320,1.700,2.050,"1-2,A-40",1700229412
138,72801359,1.666,2.100,"2-2,0-0",1700229472
137,72801388,1.700,2.050,"2-2,0-15",1700229511
136,72801408,1.615,2.200,"2-2,15-15",1700229551
135,72801413,1.700,2.050,"2-2,15-30",1700229559
131,72801463,-,-,"2-2,30-30",1700229639
128,72801510,1.700,2.050,"2-2,30-40",1700229699
127,72801513,1.800,1.950,"2-3,0-0",1700229705
126,72801577,1.950,1.800,"2-3,0-15",1700229810
123,72801609,1.800,1.950,"2-3,15-15",1700229887
122,72801611,1.950,1.800,"2-3,15-30",1700229893
120,72801658,1.800,1.950,"2-3,40-30",1700229987
119,72801665,1.700,2.050,"3-3,0-0",1700230001
118,72801679,1.615,2.200,"3-3,15-0",1700230040
117,72801692,1.500,2.500,"3-3,30-0",1700230072
114,72801707,1.400,2.750,"3-3,40-0",1700230123
113,72801709,1.300,3.400,"4-3,0-0",1700230124
112,72801796,1.363,3.000,"4-3,0-15",1700230262
106,72801863,1.444,2.625,"4-3,0-30",1700230362
103,72801888,1.363,3.000,"4-3,15-30",1700230402
99,72801918,1.250,3.750,"4-3,40-30",1700230454
98,72801925,1.300,3.400,"4-3,30-30",1700230474
97,72801931,1.222,4.000,"5-3,0-0",1700230478
96,72801953,1.250,3.750,"5-3,0-15",1700230504
94,72801997,1.250,3.750,"5-3,0-30",1700230579
92,72802011,1.250,3.750,"5-3,0-40",1700230594
90,72802074,1.250,3.750,"5-4,15-0",1700230697
87,72802092,1.285,3.500,"5-4,0-0",1700230744
86,72802097,1.222,4.000,"5-4,30-0",1700230754
85,72802102,1.250,3.750,"5-4,30-15",1700230763
84,72802108,1.222,4.000,"5-4,40-15",1700230782
83,72802124,1.200,4.333,"6-4,0-0,0-0",1700230833
82,72802159,1.222,4.000,"6-4,0-0,0-15",1700230985
81,72802168,1.250,3.750,"6-4,0-0,0-30",1700231014
75,72802188,1.200,4.333,"6-4,0-0,15-30",1700231095
73,72802201,1.166,5.000,"6-4,0-0,30-30",1700231122
72,72802202,1.181,4.500,"6-4,0-0,30-40",1700231123
69,72802243,1.200,4.333,"6-4,0-1,0-0",1700231210
68,72802244,1.250,3.750,"6-4,0-1,0-15",1700231214
261,339381847,1.750,2.000,"6-4,0-1,15-15",1700231236
65,72802288,1.300,3.400,"6-4,0-1,15-30",1700231339
63,72802302,1.250,3.750,"6-4,0-1,30-30",1700231365
59,72802327,1.200,4.333,"6-4,1-1,0-0",1700231404
58,72802331,-,-,"6-4,0-1,40-30",1700231412
57,72802342,1.222,4.000,"6-4,1-1,0-15",1700231441
54,72802355,1.142,5.500,"6-4,1-1,30-15",1700231481
52,72802363,1.100,7.000,"6-4,1-1,40-15",1700231504
51,72802369,1.166,5.000,"6-4,1-1,15-15",1700231519
49,72802389,1.111,6.500,"6-4,1-1,40-30",1700231598
48,72802393,1.166,5.000,"6-4,1-1,40-40",1700231614
47,72802401,1.181,4.500,"6-4,1-1,40-A",1700231647
43,72802441,1.222,4.000,"6-4,1-2,0-0",1700231795
40,72802475,1.166,5.000,"6-4,1-2,30-0",1700231873
39,72802480,1.200,4.333,"6-4,1-2,15-0",1700231889
38,72802485,1.166,5.000,"6-4,1-2,40-0",1700231898
37,72802496,1.142,5.500,"6-4,2-2,0-0",1700231935
