,id,home_od,away_od,ss,add_time
111,40408693,1.222,4.000,"0-0,0-0",1637240047
110,40409517,1.181,4.500,"0-0,15-0",1637241086
109,40409538,1.142,5.500,"0-0,30-0",1637241109
108,40409566,1.111,6.500,"0-0,40-0",1637241138
106,40409644,-,-,"0-0,40-15",1637241242
104,40409673,1.083,8.000,"1-0,0-0",1637241284
103,40409703,1.111,6.500,"1-0,0-15",1637241328
100,40409761,1.100,7.000,"1-0,15-15",1637241397
99,40409763,1.083,8.000,"1-0,30-15",1637241400
236,306768085,1.040,13.000,"1-0,40-15",1637241420
98,40409794,1.071,9.000,"2-0,0-0",1637241441
97,40409827,1.062,10.000,"2-0,15-0",1637241478
96,40409847,1.050,11.000,"2-0,30-0",1637241507
95,40409881,1.040,13.000,"2-0,40-0",1637241552
229,306768207,1.002,51.000,"3-0,0-0",1637241560
94,40409979,1.030,15.000,"3-0,15-0",1637241674
226,306768330,1.001,67.000,"3-0,30-0",1637241712
93,40410022,-,-,"3-0,40-0",1637241732
92,40410031,1.030,15.000,"4-0,0-0",1637241743
222,306768390,1.001,67.000,"4-0,0-15",1637241790
221,306768429,1.001,101.000,"4-0,15-30",1637241841
220,306768459,1.001,67.000,"4-0,15-40",1637241880
91,40410261,1.025,17.000,"4-1,15-0",1637242066
90,40410309,1.020,19.000,"5-1,0-0",1637242137
89,40410356,1.015,21.000,"5-1,30-15",1637242206
88,40410372,1.020,19.000,"5-1,30-30",1637242237
87,40410384,1.015,21.000,"5-1,40-30",1637242259
83,40410450,1.015,21.000,"5-1,40-40",1637242358
82,40410454,1.020,19.000,"5-1,40-A",1637242369
208,306768907,-,-,"5-2,15-0",1637242532
81,40410572,1.015,21.000,"5-2,30-0",1637242552
80,40410602,1.020,19.000,"5-2,30-15",1637242596
205,306768976,1.142,5.500,"6-2,0-0,0-0",1637242638
204,306769093,1.166,5.000,"6-2,0-0,0-15",1637242793
79,40410750,1.025,17.000,"6-2,0-0,0-30",1637242802
78,40410769,1.030,15.000,"6-2,0-0,0-40",1637242827
77,40410788,1.025,17.000,"6-2,0-0,15-40",1637242854
76,40410836,1.030,15.000,"6-2,0-1,0-0",1637242920
75,40410851,1.025,17.000,"6-2,0-1,15-0",1637242943
74,40410874,1.020,19.000,"6-2,0-1,30-0",1637242968
73,40410957,1.025,17.000,"6-2,1-1,0-15",1637243058
196,306769309,1.200,4.333,"6-2,1-1,0-30",1637243085
195,306769333,1.181,4.500,"6-2,1-1,15-30",1637243110
194,306769348,1.200,4.333,"6-2,1-1,15-40",1637243135
72,40411030,1.030,15.000,"6-2,1-2,0-0",1637243149
71,40411117,1.040,13.000,"6-2,1-2,0-15",1637243274
70,40411139,1.030,15.000,"6-2,1-2,15-15",1637243300
69,40411170,1.050,11.000,"6-2,1-2,15-30",1637243335
68,40411193,1.040,13.000,"6-2,1-2,30-30",1637243357
67,40411209,1.030,15.000,"6-2,1-2,40-30",1637243374
66,40411233,1.025,17.000,"6-2,2-2,0-0",1637243399
65,40411265,1.030,15.000,"6-2,2-2,0-15",1637243429
64,40411288,1.025,17.000,"6-2,2-2,15-15",1637243457
63,40411301,1.030,15.000,"6-2,2-2,15-30",1637243476
62,40411315,1.040,13.000,"6-2,2-2,15-40",1637243492
182,306769655,1.285,3.500,"6-2,2-3,0-0",1637243514
181,306769734,1.250,3.750,"6-2,2-3,15-0",1637243628
61,40411439,1.030,15.000,"6-2,2-3,40-0",1637243673
60,40411454,1.040,13.000,"6-2,2-3,40-15",1637243692
59,40411495,1.050,11.000,"6-2,2-3,40-30",1637243745
57,40411518,1.071,9.000,"6-2,2-3,40-40",1637243771
56,40411534,1.050,11.000,"6-2,2-3,A-40",1637243787
173,306769870,1.285,3.500,"6-2,3-3,0-0",1637243805
54,40411576,-,-,"6-2,3-3,15-0",1637243844
53,40411587,1.062,10.000,"6-2,3-3,0-15",1637243851
51,40411614,1.040,13.000,"6-2,3-3,15-15",1637243888
49,40411642,-,-,"6-2,3-3,30-15",1637243918
48,40411646,1.040,13.000,"6-2,3-3,30-30",1637243922
45,40411680,-,-,"6-2,3-3,40-30",1637243976
44,40411683,1.040,13.000,"6-2,3-3,40-40",1637243979
43,40411716,1.050,11.000,"6-2,3-3,40-A",1637244029
42,40411721,1.062,10.000,"6-2,3-4,0-0",1637244037
37,40411857,1.083,8.000,"6-2,3-4,0-15",1637244238
33,40411892,1.125,6.000,"6-2,3-4,0-30",1637244278
32,40411893,1.111,6.500,"6-2,3-4,15-30",1637244279
30,40411937,-,-,"6-2,3-4,30-30",1637244341
29,40411950,1.071,9.000,"6-2,3-4,40-30",1637244356
28,40411958,1.062,10.000,"6-2,4-4,0-0",1637244366
27,40412007,1.071,9.000,"6-2,4-4,0-15",1637244426
25,40412046,1.050,11.000,"6-2,4-4,15-15",1637244479
21,40412081,-,-,"6-2,4-4,30-15",1637244517
18,40412110,-,-,"6-2,4-4,40-15",1637244548
16,40412120,-,-,"6-2,4-4,40-30",1637244560
14,40412221,-,-,"6-2,5-4,0-0",1637244685
12,40412241,-,-,"6-2,5-4,0-15",1637244710
11,40412254,1.020,19.000,"6-2,5-4,0-30",1637244727
7,40412301,-,-,"6-2,5-4,15-30",1637244779
4,40412341,-,-,"6-2,5-4,30-30",1637244815
1,40412364,1.001,101.000,"6-2,5-4,40-30",1637244845
0,40412369,-,-,"6-2,6-4,0-0",1637244847
