,id,home_od,away_od,ss,add_time
335,78839483,1.666,2.200,"0-0,0-0",1711050720
334,78839496,1.800,2.000,"0-0,0-15",1711050736
327,78839643,1.666,2.200,"0-0,30-30",1711050943
326,78839645,1.800,2.000,"0-0,30-40",1711050945
325,78839657,1.666,2.200,"0-0,40-40",1711050961
322,78839699,1.615,2.300,"0-0,A-40",1711051012
319,78839751,1.571,2.375,"1-0,0-0",1711051080
316,78839793,1.500,2.625,"1-0,15-0",1711051130
313,78839818,1.533,2.500,"1-0,15-15",1711051162
312,78839840,1.444,2.750,"1-0,30-15",1711051196
311,78839887,1.571,2.375,"1-0,30-40",1711051284
308,78839935,1.500,2.625,"1-0,40-40",1711051369
307,78839940,1.571,2.375,"1-0,40-A",1711051381
304,78839972,1.615,2.300,"1-1,0-0",1711051431
303,78839977,1.571,2.375,"1-1,15-0",1711051437
485,345297763,1.571,2.250,"1-1,30-0",1711051457
299,78840062,1.533,2.500,"1-1,40-0",1711051547
298,78840067,1.500,2.625,"2-1,0-0",1711051556
297,78840120,1.444,2.750,"2-1,15-0",1711051707
296,78840141,1.363,3.200,"2-1,30-0",1711051746
293,78840204,1.300,3.500,"2-1,40-15",1711051864
292,78840208,1.285,3.750,"2-1,40-0",1711051868
288,78840252,1.200,4.500,"3-1,15-0",1711051953
287,78840256,1.222,4.333,"3-1,0-0",1711051965
286,78840272,1.200,4.500,"3-1,30-0",1711051993
283,78840328,1.166,5.000,"3-1,40-0",1711052082
282,78840333,1.200,4.500,"3-1,40-15",1711052090
278,78840415,1.200,4.500,"4-1,0-0",1711052276
274,78840438,1.166,5.000,"4-1,15-0",1711052322
273,78840450,1.142,5.500,"4-1,30-0",1711052340
270,78840480,1.125,6.000,"4-1,40-0",1711052383
267,78840499,1.111,6.500,"5-1,0-0",1711052416
266,78840504,1.100,7.000,"5-1,15-0",1711052422
265,78840517,1.111,6.500,"5-1,15-15",1711052446
262,78840562,1.100,7.000,"5-1,40-15",1711052556
261,78840568,1.111,6.500,"5-1,30-15",1711052576
260,78840570,1.100,7.000,"6-1,0-0,0-0",1711052580
259,78840627,1.111,6.500,"6-1,0-0,0-15",1711052739
258,78840642,1.083,8.000,"6-1,0-0,15-15",1711052790
257,78840672,1.100,7.000,"6-1,0-0,15-30",1711052842
256,78840682,1.125,6.000,"6-1,0-0,15-40",1711052866
253,78840710,1.100,7.000,"6-1,0-0,30-40",1711052935
249,78840756,1.125,6.000,"6-1,0-1,0-0",1711053021
248,78840759,1.111,6.500,"6-1,0-1,15-0",1711053024
245,78840801,1.125,6.000,"6-1,0-1,15-15",1711053109
244,78840817,1.111,6.500,"6-1,0-1,30-15",1711053129
243,78840860,1.125,6.000,"6-1,0-1,40-30",1711053216
242,78840909,1.142,5.500,"6-1,0-1,40-40",1711053298
240,78840933,1.222,4.333,"6-1,0-1,40-A",1711053356
237,78840963,1.333,3.400,"6-1,0-2,0-0",1711053423
236,78840978,1.363,3.200,"6-1,0-2,0-15",1711053447
233,78841026,1.333,3.400,"6-1,0-2,15-15",1711053548
230,78841038,1.363,3.200,"6-1,0-2,15-30",1711053600
228,78841046,1.444,2.750,"6-1,0-2,15-40",1711053618
227,78841054,1.400,3.000,"6-1,0-2,30-40",1711053632
226,78841087,1.444,2.750,"6-1,0-3,0-0",1711053707
225,78841139,1.400,3.000,"6-1,0-3,15-0",1711053817
221,78841171,1.400,3.000,"6-1,0-3,30-0",1711053887
220,78841193,1.363,3.200,"6-1,0-3,40-0",1711053917
219,78841196,1.400,3.000,"6-1,0-3,40-15",1711053922
218,78841257,1.363,3.200,"6-1,1-3,0-0",1711054007
217,78841266,1.333,3.400,"6-1,1-3,15-0",1711054028
216,78841289,1.363,3.200,"6-1,1-3,15-15",1711054085
215,78841324,1.444,2.750,"6-1,1-3,15-40",1711054139
391,345298903,4.500,1.181,"6-1,1-4,0-0",1711054207
214,78841422,1.500,2.625,"6-1,1-4,0-15",1711054329
213,78841434,1.444,2.750,"6-1,1-4,15-15",1711054361
388,345298999,4.333,1.200,"6-1,1-4,30-15",1711054411
212,78841501,1.400,3.000,"6-1,2-4,0-0",1711054494
211,78841532,1.444,2.750,"6-1,2-4,0-15",1711054553
209,78841581,1.444,2.750,"6-1,2-4,15-30",1711054642
208,78841591,1.400,3.000,"6-1,2-4,15-15",1711054665
205,78841624,1.444,2.750,"6-1,2-4,15-40",1711054719
204,78841634,1.500,2.625,"6-1,2-5,0-0",1711054737
378,345299241,7.000,1.100,"6-1,2-5,15-0",1711054850
375,345299277,8.000,1.083,"6-1,2-5,15-15",1711054898
202,78841727,1.500,2.625,"6-1,2-5,30-15",1711054920
201,78841728,1.444,2.750,"6-1,2-5,40-15",1711054921
197,78841778,1.500,2.625,"6-1,2-5,40-30",1711055004
189,78841858,1.571,2.375,"6-1,2-5,40-40",1711055122
188,78841878,1.666,2.200,"6-1,2-5,40-A",1711055155
185,78841899,1.571,2.375,"6-1,2-5,A-40",1711055172
184,78841923,1.533,2.500,"6-1,3-5,0-0",1711055190
180,78842032,1.615,2.300,"6-1,3-5,0-15",1711055332
175,78842066,1.500,2.625,"6-1,3-5,15-15",1711055378
170,78842095,1.571,2.375,"6-1,3-5,15-30",1711055417
165,78842128,1.615,2.300,"6-1,3-5,15-40",1711055471
164,78842131,1.571,2.375,"6-1,3-5,30-40",1711055476
162,78842175,1.615,2.300,"6-1,3-6,0-0,0-0",1711055529
161,78842426,1.571,2.375,"6-1,3-6,0-0,15-0",1711055902
157,78842486,1.727,2.100,"6-1,3-6,0-0,15-15",1711055991
156,78842496,1.909,1.909,"6-1,3-6,0-0,15-30",1711056001
155,78842514,2.300,1.615,"6-1,3-6,0-0,15-40",1711056027
152,78842595,3.200,1.363,"6-1,3-6,0-1,0-0",1711056159
148,78842660,2.500,1.533,"6-1,3-6,0-1,15-0",1711056252
145,78842674,2.750,1.444,"6-1,3-6,0-1,15-15",1711056271
144,78842676,2.375,1.571,"6-1,3-6,0-1,30-15",1711056278
141,78842719,2.750,1.444,"6-1,3-6,0-1,30-30",1711056359
140,78842726,3.400,1.333,"6-1,3-6,0-1,30-40",1711056370
139,78842730,2.750,1.444,"6-1,3-6,0-1,40-40",1711056375
136,78842786,3.400,1.333,"6-1,3-6,0-1,40-A",1711056471
135,78842788,3.750,1.285,"6-1,3-6,0-2,0-0",1711056472
134,78842819,4.333,1.222,"6-1,3-6,0-2,0-15",1711056515
131,78842880,4.000,1.250,"6-1,3-6,0-2,15-15",1711056619
126,78842925,3.500,1.300,"6-1,3-6,0-2,30-15",1711056687
124,78842954,4.000,1.250,"6-1,3-6,0-2,30-30",1711056734
121,78842977,5.000,1.166,"6-1,3-6,0-2,30-40",1711056758
114,78843060,5.000,1.166,"6-1,3-6,0-2,40-A",1711056869
106,78843135,4.333,1.222,"6-1,3-6,0-2,40-40",1711056978
105,78843136,3.750,1.285,"6-1,3-6,0-2,A-40",1711056981
103,78843157,3.400,1.333,"6-1,3-6,1-2,0-0",1711057033
100,78843309,2.750,1.444,"6-1,3-6,1-2,15-0",1711057252
96,78843353,3.400,1.333,"6-1,3-6,1-2,15-15",1711057286
93,78843404,3.750,1.285,"6-1,3-6,1-2,15-30",1711057355
92,78843406,3.200,1.363,"6-1,3-6,1-2,30-30",1711057358
89,78843460,2.300,1.615,"6-1,3-6,1-2,40-30",1711057464
85,78843542,3.000,1.400,"6-1,3-6,1-2,40-40",1711057553
82,78843602,3.750,1.285,"6-1,3-6,1-2,40-A",1711057618
80,78843607,4.500,1.200,"6-1,3-6,1-3,0-0",1711057627
79,78843609,4.333,1.222,"6-1,3-6,1-3,15-0",1711057633
74,78843670,4.500,1.200,"6-1,3-6,1-3,30-15",1711057757
71,78843723,5.000,1.166,"6-1,3-6,1-3,30-30",1711057809
69,78843735,4.500,1.200,"6-1,3-6,1-3,40-30",1711057816
65,78843822,4.000,1.250,"6-1,3-6,2-3,0-0",1711057937
60,78843893,4.500,1.200,"6-1,3-6,2-3,0-15",1711058055
58,78843908,3.000,1.400,"6-1,3-6,2-3,30-15",1711058079
57,78843909,4.000,1.250,"6-1,3-6,2-3,15-15",1711058080
56,78843919,3.750,1.285,"6-1,3-6,2-3,30-30",1711058110
55,78843936,4.500,1.200,"6-1,3-6,2-3,30-40",1711058158
52,78843986,5.500,1.142,"6-1,3-6,2-4,0-0",1711058267
50,78844001,5.000,1.166,"6-1,3-6,2-4,30-15",1711058301
49,78844006,5.500,1.142,"6-1,3-6,2-4,15-15",1711058309
48,78844016,6.000,1.125,"6-1,3-6,2-4,0-15",1711058323
47,78844020,5.000,1.166,"6-1,3-6,2-4,40-15",1711058326
46,78844047,5.500,1.142,"6-1,3-6,2-4,40-30",1711058397
45,78844052,6.000,1.125,"6-1,3-6,2-4,40-40",1711058414
39,78844094,5.500,1.142,"6-1,3-6,2-4,A-40",1711058510
38,78844097,5.000,1.166,"6-1,3-6,3-4,0-0",1711058512
37,78844192,6.000,1.125,"6-1,3-6,3-4,0-15",1711058655
32,78844217,8.000,1.083,"6-1,3-6,3-4,0-30",1711058722
31,78844218,9.000,1.071,"6-1,3-6,3-4,0-40",1711058725
28,78844246,10.000,1.062,"6-1,3-6,3-5,0-0",1711058777
27,78844250,11.000,1.050,"6-1,3-6,3-5,0-15",1711058782
24,78844281,10.000,1.062,"6-1,3-6,3-5,15-15",1711058835
19,78844294,9.000,1.071,"6-1,3-6,3-5,30-15",1711058869
17,78844304,9.000,1.071,"6-1,3-6,3-5,40-15",1711058881
12,78844407,7.000,1.100,"6-1,3-6,4-5,0-0",1711059038
11,78844419,13.000,1.040,"6-1,3-6,4-5,0-15",1711059047
6,78844482,7.000,1.100,"6-1,3-6,4-5,15-15",1711059166
4,78844510,11.000,1.050,"6-1,3-6,4-5,15-30",1711059211
1,78844564,29.000,1.006,"6-1,3-6,4-5,15-40",1711059268
0,78844587,-,-,"6-1,3-6,4-6,0-0",1711059285
