,id,home_od,away_od,ss,add_time
196,313386127,3.750,1.250,"0-0,0-0",1654944469
195,313386398,4.333,1.200,"0-0,0-15",1654944753
77,46671464,5.500,1.142,"0-0,0-30",1654944778
76,46671487,5.000,1.166,"0-0,15-30",1654944816
75,46671504,5.500,1.142,"0-0,15-40",1654944844
190,313386543,5.000,1.166,"0-1,0-0",1654944925
74,46671568,6.500,1.111,"0-1,0-15",1654944937
73,46671583,8.000,1.083,"0-1,0-30",1654944957
72,46671657,9.000,1.071,"0-1,15-40",1654945061
70,46671688,8.000,1.083,"0-1,30-40",1654945102
68,46671715,11.000,1.050,"0-2,0-0",1654945130
182,313386763,15.000,1.030,"0-2,0-15",1654945162
67,46671765,10.000,1.062,"0-2,15-15",1654945194
66,46671786,11.000,1.050,"0-2,15-30",1654945231
64,46671829,9.000,1.071,"0-2,30-30",1654945290
63,46671842,11.000,1.050,"0-2,30-40",1654945312
174,313386898,17.000,1.025,"0-3,0-0",1654945337
173,313387008,15.000,1.030,"0-3,15-0",1654945461
62,46671986,10.000,1.062,"0-3,30-0",1654945490
61,46672022,9.000,1.071,"1-3,0-0",1654945540
60,46672060,10.000,1.062,"1-3,0-15",1654945590
59,46672090,11.000,1.050,"1-3,0-30",1654945618
58,46672119,10.000,1.062,"1-3,15-30",1654945669
166,313387211,17.000,1.025,"1-3,15-40",1654945703
57,46672160,11.000,1.050,"1-4,0-0",1654945725
56,46672247,13.000,1.040,"1-4,0-15",1654945829
162,313387357,29.000,1.006,"1-4,0-30",1654945871
55,46672299,15.000,1.030,"1-4,0-40",1654945887
54,46672338,17.000,1.025,"1-5,0-0",1654945928
158,313387447,51.000,1.002,"1-5,15-0",1654945971
157,313387475,101.000,1.001,"1-5,15-15",1654946007
154,313387503,-,-,"1-5,15-30",1654946058
153,313387508,67.000,1.001,"1-5,30-30",1654946066
53,46672481,15.000,1.030,"1-5,40-30",1654946104
150,313387572,41.000,1.004,"1-5,A-40",1654946153
149,313387591,67.000,1.001,"1-5,40-40",1654946176
52,46672565,17.000,1.025,"1-5,40-A",1654946199
146,313387624,5.000,1.166,"1-6,0-0,0-0",1654946216
51,46672692,15.000,1.030,"1-6,0-0,15-0",1654946355
50,46672726,17.000,1.025,"1-6,0-0,15-15",1654946393
49,46672763,15.000,1.030,"1-6,0-0,30-15",1654946437
47,46672805,19.000,1.020,"1-6,0-0,30-30",1654946491
46,46672819,21.000,1.015,"1-6,0-0,30-40",1654946505
44,46672872,23.000,1.012,"1-6,0-0,40-A",1654946567
43,46672887,19.000,1.020,"1-6,0-0,40-40",1654946584
41,46672932,15.000,1.030,"1-6,0-0,A-40",1654946624
40,46672953,13.000,1.040,"1-6,1-0,0-0",1654946645
39,46673011,15.000,1.030,"1-6,1-0,0-15",1654946716
38,46673073,13.000,1.040,"1-6,1-0,15-30",1654946791
37,46673087,15.000,1.030,"1-6,1-0,15-40",1654946810
36,46673112,13.000,1.040,"1-6,1-0,30-40",1654946836
34,46673160,8.000,1.083,"1-6,1-0,A-40",1654946903
33,46673172,10.000,1.062,"1-6,1-0,40-40",1654946926
32,46673188,11.000,1.050,"1-6,1-0,40-A",1654946944
31,46673201,13.000,1.040,"1-6,1-1,0-0",1654946964
30,46673216,15.000,1.030,"1-6,1-1,0-15",1654946996
29,46673238,13.000,1.040,"1-6,1-1,15-15",1654947028
28,46673250,11.000,1.050,"1-6,1-1,30-15",1654947049
27,46673260,13.000,1.040,"1-6,1-1,30-30",1654947066
26,46673284,11.000,1.050,"1-6,1-1,40-30",1654947098
25,46673303,13.000,1.040,"1-6,1-1,40-40",1654947132
23,46673330,19.000,1.020,"1-6,1-1,40-A",1654947176
21,46673393,34.000,1.005,"1-6,1-2,0-0",1654947292
20,46673432,41.000,1.004,"1-6,1-2,0-15",1654947380
107,313388354,15.000,1.030,"1-6,1-2,0-30",1654947418
19,46673483,34.000,1.005,"1-6,1-2,15-30",1654947490
18,46673489,29.000,1.006,"1-6,1-2,30-30",1654947500
17,46673503,21.000,1.015,"1-6,1-2,40-30",1654947538
15,46673527,26.000,1.010,"1-6,1-2,40-40",1654947598
14,46673540,34.000,1.005,"1-6,1-2,40-A",1654947622
13,46673569,41.000,1.004,"1-6,1-3,0-0",1654947681
12,46673592,51.000,1.002,"1-6,1-3,0-15",1654947729
11,46673607,41.000,1.004,"1-6,1-3,15-15",1654947757
9,46673636,41.000,1.004,"1-6,1-3,30-15",1654947802
8,46673658,51.000,1.002,"1-6,1-3,30-30",1654947835
7,46673662,67.000,1.001,"1-6,1-3,30-40",1654947845
5,46673689,34.000,1.005,"1-6,1-3,A-40",1654947897
3,46673717,51.000,1.002,"1-6,1-3,40-40",1654947961
2,46673724,67.000,1.001,"1-6,1-3,40-A",1654947981
0,46673739,-,-,"1-6,1-4,0-0",1654948019
83,313388649,101.000,1.001,"1-6,1-4,0-15",1654948135
81,313388691,101.000,1.001,"1-6,1-5,0-15",1654948230
80,313388700,-,-,"1-6,1-5,0-30",1654948238
78,313388710,-,-,"1-6,1-5,15-30",1654948261
