,id,home_od,away_od,ss,add_time
337,301282497,1.444,2.625,"0-0,0-0",1623854925
176,35248159,1.300,3.500,"0-0,15-0",1623855862
174,35248186,1.363,3.200,"0-0,15-15",1623855874
172,35248273,1.444,2.750,"0-0,15-30",1623855935
170,35248327,1.400,3.000,"0-0,30-30",1623855964
169,35248340,1.333,3.400,"0-0,40-30",1623855974
168,35248395,1.300,3.500,"1-0,0-0",1623856003
167,35248447,1.333,3.400,"1-0,0-15",1623856038
166,35248486,1.300,3.500,"1-0,15-15",1623856067
165,35248522,1.333,3.400,"1-0,15-30",1623856098
164,35248552,1.363,3.200,"1-0,15-40",1623856120
320,301284196,1.400,2.750,"1-1,15-0",1623856173
163,35248641,1.333,3.400,"1-1,30-0",1623856186
162,35248656,1.300,3.500,"1-1,40-0",1623856204
318,301284257,1.333,3.250,"2-1,0-0",1623856222
161,35248830,1.333,3.400,"2-1,0-15",1623856333
160,35248857,1.363,3.200,"2-1,0-30",1623856351
159,35248896,1.333,3.400,"2-1,15-30",1623856380
158,35248935,1.363,3.200,"2-1,15-40",1623856407
157,35248957,1.333,3.400,"2-1,30-40",1623856422
154,35249033,1.222,4.333,"2-1,A-40",1623856478
149,35249133,1.285,3.750,"2-1,40-40",1623856553
148,35249158,1.333,3.400,"2-1,40-A",1623856575
302,301284863,1.444,2.625,"2-2,0-0",1623856596
301,301284918,1.400,2.750,"2-2,15-0",1623856627
147,35249260,1.300,3.500,"2-2,30-0",1623856650
146,35249284,1.333,3.400,"2-2,30-15",1623856669
145,35249312,1.300,3.500,"2-2,40-15",1623856692
144,35249478,1.333,3.400,"3-2,0-15",1623856840
296,301285252,1.444,2.625,"3-2,0-30",1623856866
143,35249525,1.363,3.200,"3-2,0-40",1623856888
294,301285357,1.444,2.625,"3-3,15-0",1623856941
142,35249603,1.333,3.400,"3-3,30-0",1623856951
141,35249620,1.300,3.500,"3-3,40-0",1623856968
290,301285476,1.363,3.000,"4-3,0-0",1623857010
140,35249774,1.333,3.400,"4-3,0-15",1623857098
139,35249798,1.363,3.200,"4-3,0-30",1623857115
287,301285653,1.533,2.375,"4-3,0-40",1623857140
