,id,home_od,away_od,ss,add_time
121,89029439,3.750,1.285,"0-0,0-0",1723137800
120,89029949,4.000,1.250,"0-0,0-15",1723138262
281,355268234,3.400,1.300,"0-0,0-30",1723138324
119,89030145,3.750,1.285,"0-1,15-0",1723138456
118,89030173,4.000,1.250,"0-1,0-0",1723138481
115,89030229,4.333,1.222,"0-1,15-15",1723138547
112,89030294,4.500,1.200,"0-1,15-30",1723138619
110,89030335,5.000,1.166,"0-1,15-40",1723138652
108,89030380,6.000,1.125,"0-2,0-0",1723138693
107,89030390,6.500,1.111,"0-2,0-15",1723138697
106,89030418,6.000,1.125,"0-2,15-15",1723138724
105,89030437,5.500,1.142,"0-2,30-15",1723138741
102,89030610,6.000,1.125,"0-2,30-30",1723138918
101,89030612,6.500,1.111,"0-2,30-40",1723138920
98,89030771,7.000,1.100,"0-3,0-0",1723139063
93,89030892,6.500,1.111,"0-3,30-0",1723139176
92,89030901,7.000,1.100,"0-3,30-15",1723139182
85,89031028,6.000,1.125,"0-3,40-15",1723139279
84,89031041,5.500,1.142,"1-3,0-0",1723139289
81,89031088,6.000,1.125,"1-3,0-15",1723139332
78,89031131,6.500,1.111,"1-3,0-30",1723139377
77,89031152,6.000,1.125,"1-3,15-30",1723139397
71,89031278,6.000,1.125,"1-3,15-40",1723139499
68,89031373,7.000,1.100,"1-4,0-0",1723139620
67,89031383,8.000,1.083,"1-4,0-15",1723139625
220,355269654,21.000,1.015,"1-4,0-30",1723139678
219,355269666,17.000,1.025,"1-4,15-30",1723139687
66,89031492,9.000,1.071,"1-4,15-40",1723139726
63,89031644,10.000,1.062,"1-5,0-0",1723139844
213,355269829,26.000,1.010,"1-5,30-0",1723139855
61,89031691,9.000,1.071,"1-5,15-0",1723139884
60,89031694,8.000,1.083,"1-5,30-15",1723139886
59,89031710,9.000,1.071,"1-5,30-30",1723139907
202,355269952,101.000,1.001,"1-5,30-40",1723139985
56,89031906,10.000,1.062,"1-6,0-0,0-0",1723140183
55,89031916,13.000,1.040,"1-6,0-0,0-15",1723140192
54,89031933,15.000,1.030,"1-6,0-0,0-30",1723140226
53,89031967,13.000,1.040,"1-6,0-0,15-30",1723140273
52,89031998,11.000,1.050,"1-6,0-0,30-30",1723140324
49,89032054,10.000,1.062,"1-6,0-0,40-30",1723140410
44,89032114,11.000,1.050,"1-6,0-0,40-40",1723140494
40,89032180,15.000,1.030,"1-6,0-0,40-A",1723140604
37,89032194,21.000,1.015,"1-6,0-1,0-0",1723140625
36,89032203,26.000,1.010,"1-6,0-1,0-30",1723140648
35,89032207,23.000,1.012,"1-6,0-1,0-15",1723140656
34,89032222,26.000,1.010,"1-6,0-1,0-40",1723140682
33,89032308,29.000,1.006,"1-6,0-2,15-30",1723140823
28,89032356,51.000,1.002,"1-6,0-2,15-40",1723140895
27,89032365,101.000,1.001,"1-6,0-3,0-0",1723140904
163,355270661,51.000,1.002,"1-6,0-3,0-15",1723141046
161,355270693,51.000,1.002,"1-6,0-3,0-30",1723141088
24,89032524,-,-,"1-6,0-3,0-40",1723141141
22,89032543,-,-,"1-6,0-3,15-40",1723141171
19,89032580,101.000,1.001,"1-6,0-4,0-0",1723141222
151,355270790,51.000,1.002,"1-6,0-4,15-0",1723141224
149,355270818,51.000,1.002,"1-6,0-4,30-0",1723141256
17,89032807,101.000,1.001,"1-6,1-4,0-0",1723141563
15,89032828,67.000,1.001,"1-6,1-4,15-0",1723141589
14,89032856,51.000,1.002,"1-6,1-4,30-0",1723141625
12,89032882,51.000,1.002,"1-6,1-4,30-15",1723141670
8,89032924,67.000,1.001,"1-6,1-4,30-30",1723141725
7,89032935,101.000,1.001,"1-6,1-4,30-40",1723141747
4,89032987,-,-,"1-6,1-5,0-0",1723141820
1,89033017,101.000,1.001,"1-6,1-5,15-15",1723141878
0,89033042,-,-,"1-6,1-5,15-0",1723141903
130,355271281,101.000,1.001,"1-6,1-5,15-40",1723141993
127,355271322,-,-,"1-6,1-5,30-40",1723142057
